Date,ABSLAMC.NS,ACE.NS,ADCINDIA.NS,ADORWELD.NS,AIMCOPEST.NS,AJANTPHARM.NS,ALKYLAMINE.NS,AMIORG.NS,AMRUTANJAN.NS,AXITA.NS,AXTEL.NS,BAJAJ-AUTO.NS,BEL.NS,BLS.NS,CAPLIPOINT.NS,CDSL.NS,CLEAN.NS,CMSINFO.NS,CONTROLPR.NS,CRISIL.NS,DENORA.NS,DIAMINESQ.NS,DISAQ.NS,DIVISLAB.NS,DODLA.NS,ESABINDIA.NS,FCL.NS,FINCABLES.NS,GANDHITUBE.NS,GILLETTE.NS,GLAND.NS,GLAXO.NS,GLOBAL.NS,GRINDWELL.NS,GRSE.NS,GUJTHEM.NS,HAL.NS,HDFCAMC.NS,HINDUNILVR.NS,ICICIGI.NS,IEX.NS,IGL.NS,INGERRAND.NS,INTELLECT.NS,ITC.NS,JAGSNPHARM.NS,JBCHEPHARM.NS,JYOTIRES.NS,KENNAMET.NS,KSB.NS,KSCL.NS,KSOLVES.NS,LIKHITHA.NS,LINDEINDIA.NS,MACPOWER.NS,MERMETL.NS,MORGANITE.NS,NINSYS.NS,PAR.NS,PGHH.NS,PGHL.NS,POLYCAB.NS,PRAJIND.NS,ROSSARI.NS,RPGLIFE.NS,RSYSTEMS.NS,SANOFI.NS,SCHAEFFLER.NS,SGRL.NS,SHANTIGEAR.NS,SIGMA.NS,SIKA.NS,SKFINDIA.NS,SODFC.NS,SUMICHEM.NS,SUPREMEIND.NS,SWARAJENG.NS,TANFACIND.NS,TCIEXP.NS,TIDEWATER.NS,TIGERLOGS.NS,TIMKEN.NS,TIPSINDLTD.NS,TRITURBINE.NS,UTIAMC.NS,VINATIORGA.NS,VINYLINDIA.NS,VSL.NS,VSTIND.NS,WORL.NS
2022-06-09 00:00:00,408.9132385253906,216.47718811035156,,673.5816040039062,,1175.169921875,2678.10693359375,945.3416137695312,814.2525634765625,,,3738.248046875,81.40540313720703,96.37959289550781,768.149658203125,1112.506591796875,1735.8173828125,229.09974670410156,442.30108642578125,3406.263671875,686.7606201171875,,,3480.554931640625,493.0,3229.286376953125,168.88946533203125,384.5028076171875,342.87542724609375,4910.53564453125,2800.10009765625,1479.710205078125,68.9248275756836,1716.643798828125,240.99671936035156,,1852.092529296875,1881.0999755859375,2144.793212890625,1116.195556640625,183.6800079345703,363.1904602050781,1412.239013671875,659.6834106445312,270.8500061035156,295.45001220703125,1571.197265625,,1899.050048828125,1366.8499755859375,546.2403564453125,332.8812561035156,140.26719665527344,3010.0,205.8979949951172,,,,143.64999389648438,13536.1298828125,4252.251953125,2304.485595703125,334.2138977050781,883.0850219726562,497.9695129394531,220.41604614257812,6514.6787109375,2253.699951171875,,222.14999389648438,,,3432.502197265625,,471.30145263671875,1797.4442138671875,1536.086181640625,,1679.2315673828125,992.0449829101562,,2491.341796875,1508.6160888671875,166.1014404296875,627.8046875,2057.97119140625,288.073486328125,,2918.089599609375,
2022-06-10 00:00:00,409.5543212890625,210.03976440429688,,669.3001098632812,,1189.8209228515625,2635.708740234375,925.49951171875,812.560791015625,,,3740.51318359375,81.78665161132812,97.85313415527344,760.6207885742188,1097.9730224609375,1705.5340576171875,231.39125061035156,446.4047546386719,3430.818359375,683.1151123046875,,,3501.24658203125,494.1000061035156,3198.869384765625,166.8931427001953,379.41693115234375,341.07464599609375,4919.82080078125,2782.89990234375,1487.255859375,72.35871124267578,1694.1148681640625,237.75482177734375,,1870.72119140625,1868.3499755859375,2146.940185546875,1111.97998046875,181.0957489013672,356.03326416015625,1448.1175537109375,643.6919555664062,270.1499938964844,291.6000061035156,1570.699462890625,,1897.0,1373.9000244140625,538.377197265625,338.5469055175781,138.43267822265625,3025.35009765625,206.0972900390625,,,,145.0500030517578,13432.59375,4221.3662109375,2316.653076171875,329.58172607421875,879.6370849609375,503.1813049316406,219.7366485595703,6492.5947265625,2224.25,,223.0500030517578,,,3414.677734375,,460.07525634765625,1764.5662841796875,1545.40478515625,,1677.6361083984375,981.205810546875,,2498.988037109375,1465.3699951171875,162.96275329589844,628.482177734375,2012.5009765625,283.6863098144531,,2903.124755859375,
2022-06-13 00:00:00,407.2365417480469,201.15711975097656,,633.2760009765625,,1174.407470703125,2569.246826171875,885.2669067382812,796.1901245117188,,,3740.754150390625,78.07360076904297,94.80615234375,712.5054321289062,1078.150146484375,1669.721923828125,224.81564331054688,430.5340881347656,3438.42333984375,644.1627197265625,,,3447.755859375,484.6499938964844,3199.163330078125,158.0094757080078,363.46795654296875,336.0130615234375,4913.9619140625,2726.5,1473.1258544921875,68.75189971923828,1650.289306640625,224.93690490722656,,1833.1180419921875,1813.800048828125,2144.012451171875,1104.9373779296875,176.27516174316406,346.75360107421875,1407.4969482421875,619.2315673828125,264.6499938964844,294.8500061035156,1501.1072998046875,,1864.5,1363.1500244140625,526.9757080078125,332.49713134765625,132.631591796875,2953.75,204.35365295410156,,,,137.4499969482422,13224.1845703125,4151.08935546875,2217.37548828125,311.35186767578125,850.90380859375,495.560302734375,214.35000610351562,6427.31298828125,2181.14990234375,,211.9499969482422,,,3268.24853515625,,435.0283508300781,1730.466796875,1521.3001708984375,,1596.9151611328125,976.3831787109375,,2478.498046875,1388.6158447265625,154.6925506591797,623.98193359375,1981.0906982421875,266.4334411621094,,2879.098388671875,
2022-06-14 00:00:00,409.4063720703125,205.74813842773438,,643.0693969726562,,1183.48974609375,2675.516357421875,870.3604125976562,811.515869140625,,,3548.475830078125,80.01300811767578,102.19883728027344,713.951416015625,1105.338623046875,1653.2353515625,228.45216369628906,424.7494812011719,3294.029052734375,653.2515869140625,,,3498.864501953125,480.04998779296875,3235.1640625,162.45130920410156,369.8870544433594,336.25640869140625,4924.240234375,2689.35009765625,1475.7210693359375,65.3180160522461,1587.3360595703125,229.97430419921875,,1861.72802734375,1820.6500244140625,2118.736083984375,1136.52978515625,174.63514709472656,337.2764892578125,1395.04248046875,624.2133178710938,265.45001220703125,294.3999938964844,1508.2755126953125,,1917.8499755859375,1356.300048828125,510.1191711425781,331.2967834472656,132.30931091308594,3019.10009765625,204.35365295410156,,,,150.5,13345.40625,4102.74658203125,2137.02001953125,315.5357971191406,845.9566650390625,500.0345458984375,219.60000610351562,6435.36962890625,2245.199951171875,,216.4499969482422,,,3250.224609375,,433.83087158203125,1708.2388916015625,1525.4364013671875,,1596.9151611328125,977.5769653320312,,2475.449462890625,1286.0938720703125,155.2904052734375,632.2564697265625,1990.164794921875,264.60955810546875,,2833.928466796875,
2022-06-15 00:00:00,414.7322998046875,208.79220581054688,,632.1441040039062,,1179.313232421875,2683.138916015625,885.46630859375,816.8400268554688,,,3564.23388671875,79.61518859863281,105.52054595947266,704.1787719726562,1123.0853271484375,1681.5263671875,231.0923614501953,425.9360656738281,3172.200927734375,646.9592895507812,,,3553.8935546875,476.70001220703125,3235.213134765625,167.49203491210938,374.8247985839844,335.6236877441406,4932.134765625,2666.0,1478.028076171875,68.57897186279297,1596.6534423828125,228.82716369628906,,1837.2686767578125,1829.0,2113.370361328125,1141.4395751953125,173.79031372070312,350.8011169433594,1399.4013671875,615.9436645507812,263.3999938964844,295.3999938964844,1500.659423828125,,1879.5999755859375,1362.949951171875,525.3539428710938,331.20074462890625,130.40040588378906,3011.14990234375,205.54928588867188,,,,149.75,13248.3095703125,4132.78662109375,2203.668701171875,327.0913391113281,855.5010986328125,513.1130981445312,221.1999969482422,6434.3505859375,2262.85009765625,,215.35000610351562,,,3280.39697265625,,429.8393249511719,1738.9674072265625,1527.6708984375,,1596.017822265625,976.669677734375,,2441.81591796875,1349.1651611328125,158.03053283691406,635.692138671875,1990.9625244140625,262.24346923828125,,2826.2861328125,
2022-06-16 00:00:00,406.5461730957031,208.49278259277344,,589.6730346679688,,1197.4779052734375,2647.416748046875,877.2403564453125,796.687744140625,,,3525.778076171875,77.04588317871094,107.31877136230469,683.835693359375,1094.95751953125,1629.476806640625,223.76954650878906,417.53106689453125,3180.4521484375,649.755859375,,,3537.81640625,480.1000061035156,3138.62353515625,166.7933349609375,355.814453125,325.1597900390625,4915.203125,2652.0,1441.9820556640625,65.16978454589844,1554.9967041015625,218.45314025878906,,1775.9967041015625,1784.949951171875,2132.392578125,1122.6925048828125,167.6775665283203,337.8688049316406,1346.948974609375,603.3895874023438,260.70001220703125,278.5,1454.712646484375,,1825.699951171875,1329.699951171875,527.41796875,323.1343994140625,128.11962890625,2998.550048828125,200.76673889160156,,,,148.64999389648438,13238.55078125,4007.751220703125,2121.42578125,332.96868896484375,848.7550659179688,505.73797607421875,209.0500030517578,6291.02197265625,2238.050048828125,,202.0,,,3235.835693359375,,429.8393249511719,1717.6185302734375,1503.708984375,,1587.940673828125,957.426513671875,,2354.80810546875,1312.61083984375,151.95242309570312,593.98046875,1933.028076171875,248.6383514404297,,2807.65966796875,
2022-06-17 00:00:00,404.3763122558594,209.8401641845703,,600.4999389648438,,1196.4503173828125,2606.9619140625,860.9379272460938,786.2384033203125,,,3497.5869140625,77.80838012695312,105.09596252441406,661.9469604492188,1092.88134765625,1566.6187744140625,220.33229064941406,414.9106750488281,3092.57275390625,663.9884643554688,,,3455.49658203125,480.8500061035156,3251.768310546875,162.9503936767578,357.78955078125,324.2837219238281,4871.70703125,2567.14990234375,1461.87939453125,62.00764465332031,1470.4019775390625,221.59527587890625,,1876.403564453125,1768.25,2096.38427734375,1104.193359375,171.70303344726562,335.54888916015625,1284.9642333984375,626.7540283203125,263.29998779296875,274.1000061035156,1432.311767578125,,1795.699951171875,1357.199951171875,496.11297607421875,323.61456298828125,125.61575317382812,2843.35009765625,194.53948974609375,,,,145.35000610351562,13262.82421875,3970.99658203125,2120.87939453125,340.29052734375,834.2634887695312,504.7054748535156,215.89999389648438,6330.6279296875,2210.199951171875,,199.0,,,3175.740478515625,,434.4295959472656,1721.57568359375,1483.693115234375,,1645.5770263671875,955.8031005859375,,2381.4951171875,1316.006591796875,158.2298126220703,599.4968872070312,1846.6248779296875,250.11717224121094,,2769.537841796875,
2022-06-20 00:00:00,401.5653991699219,200.5083770751953,,601.5335083007812,,1193.798583984375,2607.1611328125,866.0230712890625,759.2194213867188,,,3485.0576171875,75.30538940429688,103.99705505371094,632.1304931640625,1069.400390625,1496.04052734375,215.45040893554688,392.1182556152344,3038.890869140625,616.6962890625,,,3506.704833984375,480.3500061035156,3304.2265625,162.00213623046875,350.62982177734375,313.72247314453125,4869.125,2572.449951171875,1449.76806640625,59.067840576171875,1516.100830078125,210.32350158691406,,1704.5457763671875,1787.3499755859375,2181.2646484375,1117.2369384765625,167.87635803222656,338.1156311035156,1294.40087890625,608.4710083007812,264.1000061035156,255.8000030517578,1465.1663818359375,,1709.9000244140625,1309.300048828125,482.54913330078125,312.0911865234375,121.67398071289062,2764.64990234375,194.78857421875,,,,143.35000610351562,13168.3544921875,3931.655517578125,2066.199951171875,328.03765869140625,802.7318725585938,498.3136901855469,203.5500030517578,6203.02490234375,2183.0,,188.5,,,3142.431640625,,416.5175476074219,1745.5135498046875,1464.485595703125,,1611.1748046875,938.1834716796875,,2324.272705078125,1314.6082763671875,155.68896484375,590.5932006835938,1845.2786865234375,237.4486541748047,,2702.17236328125,
2022-06-21 00:00:00,404.9681091308594,203.80194091796875,,615.510009765625,,1220.3494873046875,2612.990234375,864.3778686523438,776.28662109375,18.185678482055664,,3513.296875,76.3331069946289,99.92608642578125,674.212646484375,1087.3448486328125,1495.5921630859375,224.21788024902344,409.6698913574219,3013.093994140625,672.8776245117188,,,3572.153564453125,483.3999938964844,3379.8525390625,166.4439697265625,359.9128112792969,339.0792236328125,4905.2724609375,2656.550048828125,1455.439208984375,61.76060104370117,1503.382080078125,220.29852294921875,,1783.9027099609375,1855.050048828125,2190.30419921875,1131.7684326171875,172.9951629638672,350.8011169433594,1310.4478759765625,625.4588012695312,269.8999938964844,281.3500061035156,1505.4381103515625,,1774.550048828125,1302.25,492.8694763183594,313.05145263671875,122.4920883178711,2978.10009765625,199.0231170654297,,,,140.9499969482422,13214.6728515625,3964.68017578125,2116.25,345.1717529296875,859.198974609375,499.34619140625,219.0500030517578,6297.08935546875,2162.449951171875,,203.64999389648438,,,3241.909912109375,,430.7873229980469,1717.2852783203125,1484.6915283203125,,1629.0738525390625,959.957275390625,,2306.7314453125,1339.72705078125,156.93447875976562,611.400634765625,1828.2772216796875,257.3633728027344,,2708.625244140625,
2022-06-22 00:00:00,395.4997863769531,211.53683471679688,,603.2066650390625,,1208.018798828125,2603.07568359375,850.5681762695312,780.9142456054688,17.80628776550293,,3504.04443359375,74.87440490722656,95.90506744384766,684.9825439453125,1066.9285888671875,1454.7994384765625,221.52786254882812,413.13079833984375,3185.96923828125,674.5255737304688,,,3572.2529296875,480.45001220703125,3346.937744140625,163.64910888671875,351.32110595703125,329.8807067871094,4889.5322265625,2573.14990234375,1448.8548583984375,60.920658111572266,1485.97998046875,212.7673797607422,,1759.245849609375,1828.5,2188.16845703125,1125.7674560546875,168.72120666503906,352.7261657714844,1326.9261474609375,612.95458984375,265.29998779296875,292.1000061035156,1541.130126953125,,1773.6500244140625,1353.5999755859375,488.05328369140625,316.8445739746094,119.51718139648438,2864.35009765625,194.39004516601562,,,,138.89999389648438,13165.7275390625,3967.714111328125,2125.449951171875,357.4245910644531,862.596923828125,506.22967529296875,220.0,6308.98046875,2150.64990234375,,198.39999389648438,,,3183.95556640625,,408.7340393066406,1688.2633056640625,1492.2034912109375,,1603.2471923828125,956.9490356445312,,2306.681396484375,1321.8992919921875,150.7069091796875,604.8681030273438,1772.7359619140625,249.96929931640625,,2700.15869140625,
2022-06-23 00:00:00,398.9517517089844,212.78440856933594,,620.28369140625,,1212.2947998046875,2599.239501953125,859.7413940429688,777.5305786132812,18.70983123779297,,3647.79541015625,75.22250366210938,96.25471496582031,680.5947875976562,1066.829833984375,1460.2783203125,220.18284606933594,405.0224304199219,3160.172119140625,660.3928833007812,,,3638.4462890625,482.3999938964844,3381.517822265625,166.8931427001953,356.3082275390625,332.9468688964844,4919.62255859375,2607.25,1441.59765625,60.89595031738281,1480.75439453125,217.60525512695312,,1749.7091064453125,1815.800048828125,2237.5869140625,1116.1458740234375,169.96363830566406,353.0716857910156,1335.739990234375,646.7308349609375,265.5,291.45001220703125,1518.7791748046875,,1752.5999755859375,1384.800048828125,491.3951416015625,316.892578125,119.6163330078125,2901.35009765625,196.1336669921875,,,,140.85000610351562,13182.47265625,3981.888671875,2185.25,353.9878234863281,866.7445678710938,537.3036499023438,217.75,6293.1572265625,2153.0,,205.75,,,3302.752197265625,,413.4739990234375,1683.7254638671875,1520.0164794921875,,1589.6856689453125,957.1878051757812,,2309.480224609375,1300.4759521484375,158.32943725585938,614.013671875,1809.48095703125,251.0044708251953,,2690.41064453125,
2022-06-24 00:00:00,395.302490234375,214.28147888183594,,621.90771484375,,1240.3870849609375,2591.816162109375,885.3167724609375,785.79052734375,19.443649291992188,,3675.31201171875,77.41056060791016,97.00397491455078,691.0654907226562,1102.8175048828125,1452.7073974609375,221.32859802246094,419.1626281738281,3167.42919921875,710.9310913085938,,,3653.034423828125,482.20001220703125,3420.457275390625,172.53277587890625,371.6646728515625,337.47314453125,4945.49169921875,2643.64990234375,1441.645751953125,62.82288360595703,1495.5438232421875,229.2760467529297,,1775.2061767578125,1816.050048828125,2288.544921875,1111.2855224609375,173.04486083984375,364.6712646484375,1366.34912109375,639.1585693359375,265.8500061035156,293.25,1550.48876953125,,1791.3499755859375,1407.949951171875,497.09588623046875,336.0981750488281,121.47566223144531,2976.10009765625,194.39004516601562,,,,144.0500030517578,13102.5166015625,4030.579833984375,2221.199951171875,356.3288269042969,855.4011840820312,550.0872192382812,221.25,6214.2373046875,2183.699951171875,,211.4499969482422,,,3363.19580078125,,419.0122375488281,1700.82958984375,1527.6708984375,,1610.3271484375,998.3955688476562,,2323.72314453125,1309.66455078125,156.48609924316406,622.2882690429688,1878.334228515625,253.07481384277344,,2737.502685546875,
