Date,Open,High,Low,Close,Adj Close,Volume
2019-05-15,23.600000381469727,25.0,23.299999237060547,24.200000762939453,20.91216468811035,233101
2019-05-16,24.5,24.75,23.25,23.450000762939453,20.264060974121094,98927
2019-05-17,23.649999618530273,23.75,22.899999618530273,23.149999618530273,20.004819869995117,104503
2019-05-20,24.799999237060547,24.799999237060547,23.799999237060547,24.299999237060547,20.998580932617188,170043
2019-05-21,25.0,25.350000381469727,24.450000762939453,25.049999237060547,21.646682739257812,296135
2019-05-22,24.75,25.200000762939453,24.399999618530273,24.950000762939453,21.560270309448242,137767
2019-05-23,25.200000762939453,25.850000381469727,24.350000381469727,24.75,21.38744354248047,199193
2019-05-24,25.0,25.5,24.850000381469727,25.299999237060547,21.86271858215332,130673
2019-05-27,25.5,26.299999237060547,25.350000381469727,26.149999618530273,22.59723663330078,271659
2019-05-28,26.299999237060547,27.0,26.0,26.600000381469727,22.986099243164062,371233
2019-05-29,26.700000762939453,26.700000762939453,25.649999618530273,25.850000381469727,22.337995529174805,201060
2019-05-30,26.049999237060547,26.049999237060547,25.549999237060547,25.75,22.251583099365234,78433
2019-05-31,25.75,25.899999618530273,25.149999618530273,25.25,21.81951332092285,116081
2019-06-03,25.100000381469727,25.399999618530273,24.549999237060547,24.799999237060547,21.43065071105957,158818
2019-06-04,24.549999237060547,25.049999237060547,24.5,24.75,21.38744354248047,69352
2019-06-06,24.950000762939453,26.200000762939453,24.350000381469727,24.649999618530273,21.301029205322266,91720
2019-06-07,24.5,24.649999618530273,24.25,24.350000381469727,21.041786193847656,79213
2019-06-10,24.700000762939453,24.700000762939453,24.0,24.200000762939453,20.91216468811035,88091
2019-06-11,24.350000381469727,24.600000381469727,23.899999618530273,24.100000381469727,20.82575035095215,151218
2019-06-12,23.899999618530273,24.200000762939453,23.75,23.850000381469727,20.609718322753906,94820
2019-06-13,24.149999618530273,24.149999618530273,23.5,23.850000381469727,20.609718322753906,99418
2019-06-14,23.5,23.899999618530273,23.299999237060547,23.450000762939453,20.264060974121094,79316
2019-06-17,23.450000762939453,23.649999618530273,21.75,22.600000381469727,19.529542922973633,141266
2019-06-18,23.0,23.299999237060547,22.5,22.649999618530273,19.5727481842041,90630
2019-06-19,22.649999618530273,23.0,22.049999237060547,22.399999618530273,19.356714248657227,83679
2019-06-20,22.399999618530273,22.899999618530273,22.200000762939453,22.600000381469727,19.529542922973633,79162
2019-06-21,23.0,23.0,22.25,22.350000381469727,19.313508987426758,111411
2019-06-24,22.350000381469727,22.700000762939453,22.149999618530273,22.399999618530273,19.356714248657227,101083
2019-06-25,22.350000381469727,22.600000381469727,22.200000762939453,22.350000381469727,19.313508987426758,65773
2019-06-26,22.600000381469727,23.100000381469727,22.299999237060547,22.850000381469727,19.745580673217773,137208
2019-06-27,22.850000381469727,23.200000762939453,22.75,22.850000381469727,19.745580673217773,117806
2019-06-28,23.100000381469727,23.200000762939453,22.600000381469727,22.700000762939453,19.61595916748047,84808
2019-07-01,22.950000762939453,23.0,22.600000381469727,22.799999237060547,19.702369689941406,47979
2019-07-02,22.799999237060547,22.950000762939453,22.600000381469727,22.649999618530273,19.5727481842041,46589
2019-07-03,22.950000762939453,23.0,22.600000381469727,22.799999237060547,19.702369689941406,84047
2019-07-04,22.649999618530273,23.0,22.649999618530273,22.899999618530273,19.78878402709961,44781
2019-07-05,23.100000381469727,23.350000381469727,22.700000762939453,23.0,19.875202178955078,62267
2019-07-08,23.049999237060547,23.75,22.200000762939453,22.600000381469727,19.529542922973633,103243
2019-07-09,22.100000381469727,23.049999237060547,22.100000381469727,22.600000381469727,19.529542922973633,83274
2019-07-10,22.600000381469727,23.100000381469727,22.549999237060547,22.700000762939453,19.61595916748047,61239
2019-07-11,22.700000762939453,22.899999618530273,22.700000762939453,22.75,19.659162521362305,45451
2019-07-12,22.700000762939453,22.950000762939453,22.700000762939453,22.799999237060547,19.702369689941406,57655
2019-07-15,23.0,23.700000762939453,21.5,22.649999618530273,19.5727481842041,246364
2019-07-16,22.899999618530273,23.5,22.5,23.149999618530273,20.004819869995117,91624
2019-07-17,23.5,23.5,23.100000381469727,23.200000762939453,20.04802894592285,51582
2019-07-18,23.5,23.5,22.200000762939453,22.549999237060547,19.48633575439453,114834
2019-07-19,23.100000381469727,23.100000381469727,22.549999237060547,22.649999618530273,19.5727481842041,86953
2019-07-22,22.200000762939453,22.799999237060547,21.700000762939453,21.899999618530273,18.92464828491211,98114
2019-07-23,22.049999237060547,22.200000762939453,21.75,21.850000381469727,18.881439208984375,256914
2019-07-24,21.799999237060547,21.950000762939453,20.700000762939453,21.0,18.14691925048828,264244
2019-07-25,20.75,21.549999237060547,20.75,21.200000762939453,18.319747924804688,170665
2019-07-26,21.0,21.600000381469727,20.899999618530273,21.350000381469727,18.449369430541992,76054
2019-07-29,21.100000381469727,21.700000762939453,21.100000381469727,21.549999237060547,18.6221981048584,109614
2019-07-30,20.799999237060547,21.100000381469727,19.5,19.850000381469727,17.771665573120117,173488
2019-07-31,19.850000381469727,20.200000762939453,19.100000381469727,19.700000762939453,18.329936981201172,208060
2019-08-01,19.899999618530273,20.049999237060547,19.149999618530273,19.299999237060547,17.957754135131836,140039
2019-08-02,19.0,19.700000762939453,18.899999618530273,19.25,17.91123390197754,118822
2019-08-05,19.25,19.25,17.950000762939453,18.100000381469727,16.841211318969727,153325
2019-08-06,17.700000762939453,20.0,17.700000762939453,18.950000762939453,17.632097244262695,264501
2019-08-07,18.5,18.75,18.200000762939453,18.299999237060547,17.027301788330078,247298
2019-08-08,18.649999618530273,18.649999618530273,17.600000381469727,18.149999618530273,16.887733459472656,196012
2019-08-09,18.149999618530273,19.100000381469727,18.149999618530273,18.399999618530273,17.12034797668457,284889
2019-08-13,18.649999618530273,19.799999237060547,18.350000381469727,18.450000762939453,17.1668701171875,146741
2019-08-14,18.850000381469727,18.899999618530273,18.350000381469727,18.649999618530273,17.35296058654785,59573
2019-08-16,19.0,19.0,18.5,18.700000762939453,17.399484634399414,52649
2019-08-19,18.850000381469727,18.950000762939453,18.549999237060547,18.649999618530273,17.35296058654785,46336
2019-08-20,18.950000762939453,18.950000762939453,18.100000381469727,18.149999618530273,16.887733459472656,60467
2019-08-21,18.450000762939453,18.450000762939453,16.899999618530273,17.350000381469727,16.14337158203125,115914
2019-08-22,17.100000381469727,17.450000762939453,16.75,16.950000762939453,15.77118968963623,138125
2019-08-23,17.299999237060547,17.299999237060547,16.0,16.700000762939453,15.53857707977295,176356
2019-08-26,17.25,17.5,16.649999618530273,17.350000381469727,16.14337158203125,87898
2019-08-27,17.75,18.299999237060547,17.5,18.149999618530273,16.887733459472656,136458
2019-08-28,18.399999618530273,18.75,17.5,17.75,16.515552520751953,136639
2019-08-29,17.75,17.899999618530273,17.200000762939453,17.25,16.050325393676758,62243
2019-08-30,17.700000762939453,17.700000762939453,17.299999237060547,17.399999618530273,16.18989372253418,55548
2019-09-03,17.600000381469727,17.600000381469727,17.100000381469727,17.450000762939453,16.23641586303711,67553
2019-09-04,17.450000762939453,17.950000762939453,17.299999237060547,17.600000381469727,16.375986099243164,81488
2019-09-05,17.950000762939453,18.0,17.100000381469727,17.350000381469727,16.14337158203125,137537
2019-09-06,17.950000762939453,18.0,17.450000762939453,17.75,16.515552520751953,209344
2019-09-09,17.649999618530273,18.600000381469727,17.649999618530273,18.399999618530273,17.12034797668457,185702
2019-09-11,18.649999618530273,19.799999237060547,18.450000762939453,19.299999237060547,17.957754135131836,293285
2019-09-12,19.5,20.450000762939453,19.450000762939453,19.700000762939453,18.329936981201172,214980
2019-09-13,19.649999618530273,20.299999237060547,18.75,20.0,18.609073638916016,302317
2019-09-16,19.899999618530273,21.100000381469727,19.149999618530273,20.25,18.841686248779297,254193
2019-09-17,20.649999618530273,20.799999237060547,19.600000381469727,19.75,18.3764591217041,169744
2019-09-18,20.299999237060547,20.350000381469727,19.600000381469727,19.950000762939453,18.562549591064453,103949
2019-09-19,20.25,20.25,19.5,19.700000762939453,18.329936981201172,61401
2019-09-20,19.600000381469727,20.299999237060547,19.399999618530273,19.649999618530273,18.283414840698242,222250
2019-09-23,20.25,20.649999618530273,19.799999237060547,20.200000762939453,18.795162200927734,176671
2019-09-24,20.649999618530273,20.649999618530273,20.0,20.100000381469727,18.702117919921875,61865
2019-09-25,20.299999237060547,20.899999618530273,19.850000381469727,20.149999618530273,18.748641967773438,161762
2019-09-26,20.450000762939453,22.0,19.899999618530273,21.649999618530273,20.144323348999023,633932
2019-09-27,22.399999618530273,22.450000762939453,21.049999237060547,21.549999237060547,20.0512752532959,858331
2019-09-30,21.100000381469727,21.549999237060547,20.0,20.299999237060547,18.888208389282227,238092
2019-10-01,20.299999237060547,20.75,19.25,19.600000381469727,18.236892700195312,185938
2019-10-03,19.399999618530273,19.450000762939453,18.600000381469727,18.799999237060547,17.492528915405273,170561
2019-10-04,18.75,19.049999237060547,18.649999618530273,18.75,17.44600486755371,189657
2019-10-07,18.899999618530273,19.200000762939453,18.399999618530273,18.5,17.21339225769043,133291
2019-10-09,18.450000762939453,18.799999237060547,18.149999618530273,18.5,17.21339225769043,65771
2019-10-10,18.700000762939453,18.799999237060547,17.799999237060547,18.0,16.748165130615234,159525
2019-10-11,18.200000762939453,18.299999237060547,17.0,17.700000762939453,16.469030380249023,177597
2019-10-14,18.0,18.200000762939453,17.799999237060547,17.850000381469727,16.608598709106445,94607
2019-10-15,17.549999237060547,18.0,17.549999237060547,17.799999237060547,16.562074661254883,84901
2019-10-16,17.799999237060547,18.0,17.600000381469727,17.700000762939453,16.469030380249023,73871
2019-10-17,17.5,17.850000381469727,17.450000762939453,17.700000762939453,16.469030380249023,132646
2019-10-18,17.700000762939453,18.5,17.600000381469727,17.899999618530273,16.655118942260742,219212
2019-10-22,18.0,18.25,17.600000381469727,17.75,16.515552520751953,339037
2019-10-23,18.100000381469727,18.100000381469727,17.649999618530273,17.75,16.515552520751953,152709
2019-10-24,17.950000762939453,17.950000762939453,17.200000762939453,17.299999237060547,16.096847534179688,213447
2019-10-25,17.299999237060547,17.399999618530273,16.75,17.0,15.817710876464844,180906
2019-10-27,17.25,17.25,16.799999237060547,17.0,15.817710876464844,100760
2019-10-29,17.200000762939453,17.399999618530273,17.0,17.299999237060547,16.096847534179688,175449
2019-10-30,17.399999618530273,18.25,17.25,17.850000381469727,16.608598709106445,370941
2019-10-31,18.200000762939453,18.850000381469727,17.600000381469727,18.0,16.748165130615234,227361
2019-11-01,18.0,18.399999618530273,18.0,18.149999618530273,16.887733459472656,164135
2019-11-04,18.399999618530273,18.75,18.100000381469727,18.549999237060547,17.25991439819336,172065
2019-11-05,18.75,18.850000381469727,17.899999618530273,18.0,16.748165130615234,151696
2019-11-06,18.299999237060547,18.5,17.850000381469727,18.350000381469727,17.073823928833008,154476
2019-11-07,18.649999618530273,18.75,18.450000762939453,18.600000381469727,17.306438446044922,143249
2019-11-08,18.600000381469727,18.700000762939453,18.149999618530273,18.25,16.98077964782715,114037
2019-11-11,18.0,18.450000762939453,17.799999237060547,18.049999237060547,16.794689178466797,121095
2019-11-13,18.100000381469727,18.100000381469727,17.299999237060547,17.350000381469727,16.14337158203125,214092
2019-11-14,17.649999618530273,17.649999618530273,16.799999237060547,16.899999618530273,15.724665641784668,231804
2019-11-15,17.0,17.100000381469727,16.5,16.700000762939453,15.53857707977295,150107
2019-11-18,16.799999237060547,17.25,16.549999237060547,17.100000381469727,15.910758972167969,110890
2019-11-19,17.350000381469727,17.350000381469727,16.75,16.899999618530273,15.724665641784668,107589
2019-11-20,17.0,17.0,16.350000381469727,16.450000762939453,15.305962562561035,266462
2019-11-21,16.299999237060547,16.600000381469727,16.299999237060547,16.350000381469727,15.21291732788086,130259
2019-11-22,16.600000381469727,16.600000381469727,16.25,16.299999237060547,15.16639518737793,122156
2019-11-25,16.299999237060547,16.700000762939453,16.299999237060547,16.350000381469727,15.21291732788086,111415
2019-11-26,16.450000762939453,17.0,16.399999618530273,16.450000762939453,15.305962562561035,175571
2019-11-27,16.899999618530273,16.899999618530273,16.450000762939453,16.549999237060547,15.399007797241211,71750
2019-11-28,16.549999237060547,16.850000381469727,16.399999618530273,16.549999237060547,15.399007797241211,89646
2019-11-29,16.5,16.799999237060547,16.350000381469727,16.649999618530273,15.492053031921387,177856
2019-12-02,16.450000762939453,16.799999237060547,16.450000762939453,16.549999237060547,15.399007797241211,62738
2019-12-03,16.549999237060547,16.700000762939453,16.299999237060547,16.350000381469727,15.21291732788086,117999
2019-12-04,16.5,16.5,16.049999237060547,16.200000762939453,15.073349952697754,113416
2019-12-05,16.450000762939453,16.5,16.200000762939453,16.25,15.119872093200684,64622
2019-12-06,16.5,16.5,16.200000762939453,16.200000762939453,15.073349952697754,62961
2019-12-09,16.649999618530273,16.649999618530273,15.899999618530273,15.949999809265137,14.84073543548584,115630
2019-12-10,16.200000762939453,16.200000762939453,15.800000190734863,15.800000190734863,14.701168060302734,108308
2019-12-11,15.949999809265137,16.200000762939453,15.5,16.0,14.887258529663086,1255830
2019-12-12,16.0,16.899999618530273,15.949999809265137,16.549999237060547,15.399007797241211,858651
2019-12-13,16.950000762939453,18.100000381469727,16.75,17.75,16.515552520751953,494294
2019-12-16,17.950000762939453,18.049999237060547,17.299999237060547,17.399999618530273,16.18989372253418,165549
2019-12-17,17.350000381469727,17.799999237060547,17.200000762939453,17.549999237060547,16.32946014404297,110438
2019-12-18,17.649999618530273,17.649999618530273,17.200000762939453,17.25,16.050325393676758,38337
2019-12-19,17.049999237060547,17.5,17.0,17.25,16.050325393676758,59654
2019-12-20,17.350000381469727,17.350000381469727,16.799999237060547,17.0,15.817710876464844,53296
2019-12-23,17.200000762939453,17.200000762939453,16.100000381469727,16.5,15.352484703063965,87681
2019-12-24,16.649999618530273,17.700000762939453,16.149999618530273,17.25,16.050325393676758,402891
2019-12-26,17.299999237060547,17.549999237060547,16.899999618530273,17.100000381469727,15.910758972167969,337950
2019-12-27,17.200000762939453,18.799999237060547,17.0,18.549999237060547,17.25991439819336,656672
2019-12-30,18.850000381469727,19.799999237060547,18.75,19.399999618530273,18.05080223083496,1285495
2019-12-31,19.450000762939453,19.799999237060547,19.100000381469727,19.200000762939453,17.864709854125977,482251
2020-01-01,19.549999237060547,19.549999237060547,18.75,19.0,17.678619384765625,204207
2020-01-02,19.049999237060547,20.149999618530273,18.75,19.899999618530273,18.516029357910156,473584
2020-01-03,20.25,20.399999618530273,19.549999237060547,19.75,18.3764591217041,420963
2020-01-06,19.850000381469727,19.850000381469727,18.600000381469727,18.850000381469727,17.539052963256836,229043
2020-01-07,18.950000762939453,19.5,18.700000762939453,18.899999618530273,17.585575103759766,114791
2020-01-08,18.700000762939453,19.299999237060547,18.25,18.75,17.44600486755371,348470
2020-01-09,19.0,19.5,18.950000762939453,19.100000381469727,17.771665573120117,167015
2020-01-10,19.200000762939453,20.5,19.149999618530273,19.899999618530273,18.516029357910156,724772
2020-01-13,20.0,21.0,19.799999237060547,20.200000762939453,18.795162200927734,520689
2020-01-14,20.25,21.799999237060547,20.25,21.5,20.00475311279297,990122
2020-01-15,21.25,22.399999618530273,21.0,22.25,20.702592849731445,878927
2020-01-16,22.25,23.299999237060547,22.100000381469727,22.950000762939453,21.353912353515625,734486
2020-01-17,24.5,25.5,23.399999618530273,23.75,22.09827423095703,2048924
2020-01-20,23.950000762939453,23.950000762939453,21.850000381469727,22.200000762939453,20.65607261657715,665951
2020-01-21,21.75,22.049999237060547,21.100000381469727,21.799999237060547,20.283889770507812,328983
2020-01-22,22.450000762939453,22.649999618530273,22.100000381469727,22.25,20.702592849731445,281384
2020-01-23,22.399999618530273,22.649999618530273,22.0,22.200000762939453,20.65607261657715,178940
2020-01-24,22.200000762939453,22.799999237060547,22.200000762939453,22.350000381469727,20.795639038085938,309447
2020-01-27,22.5,22.549999237060547,22.149999618530273,22.200000762939453,20.65607261657715,173613
2020-01-28,22.350000381469727,22.399999618530273,21.049999237060547,21.25,19.772140502929688,211026
2020-01-29,21.600000381469727,22.0,21.350000381469727,21.649999618530273,20.144323348999023,170357
2020-01-30,21.850000381469727,22.299999237060547,21.100000381469727,21.200000762939453,19.725618362426758,108758
2020-01-31,21.75,21.75,21.0,21.049999237060547,19.586048126220703,174844
2020-02-03,21.100000381469727,21.100000381469727,20.049999237060547,20.100000381469727,18.702117919921875,127982
2020-02-04,20.899999618530273,21.899999618530273,20.75,21.649999618530273,20.144323348999023,433701
2020-02-05,21.799999237060547,21.850000381469727,20.600000381469727,20.899999618530273,19.446481704711914,175530
2020-02-06,20.950000762939453,21.100000381469727,20.5,20.649999618530273,19.2138671875,95357
2020-02-07,20.950000762939453,21.0,20.5,20.700000762939453,19.260391235351562,106533
2020-02-10,20.799999237060547,20.950000762939453,20.149999618530273,20.25,18.841686248779297,89020
2020-02-11,20.25,20.549999237060547,20.100000381469727,20.100000381469727,18.702117919921875,102827
2020-02-12,19.5,19.649999618530273,18.5,18.649999618530273,17.35296058654785,390153
2020-02-13,18.700000762939453,18.75,17.700000762939453,17.950000762939453,16.701642990112305,226064
2020-02-14,18.049999237060547,18.149999618530273,17.299999237060547,17.450000762939453,16.23641586303711,135699
2020-02-17,17.700000762939453,17.850000381469727,17.0,17.100000381469727,15.910758972167969,133368
2020-02-18,17.549999237060547,17.549999237060547,16.450000762939453,17.0,15.817710876464844,188894
2020-02-19,17.299999237060547,17.950000762939453,16.950000762939453,17.850000381469727,16.608598709106445,139305
2020-02-20,18.0,18.600000381469727,17.549999237060547,18.200000762939453,16.934255599975586,212722
2020-02-24,17.899999618530273,17.899999618530273,16.899999618530273,17.149999618530273,15.95727825164795,138058
2020-02-25,17.5,17.75,16.799999237060547,17.0,15.817710876464844,99860
2020-02-26,17.100000381469727,17.399999618530273,16.75,16.899999618530273,15.724665641784668,105048
2020-02-27,17.399999618530273,17.700000762939453,16.799999237060547,17.0,15.817710876464844,189046
2020-02-28,16.5,16.850000381469727,16.100000381469727,16.149999618530273,15.026826858520508,181799
2020-03-02,16.299999237060547,16.899999618530273,16.0,16.149999618530273,15.026826858520508,120662
2020-03-03,16.299999237060547,16.700000762939453,15.75,15.800000190734863,14.701168060302734,151272
2020-03-04,16.100000381469727,16.450000762939453,15.350000381469727,15.449999809265137,14.375508308410645,152469
2020-03-05,15.699999809265137,15.949999809265137,15.399999618530273,15.550000190734863,14.468554496765137,103779
2020-03-06,15.199999809265137,15.199999809265137,13.199999809265137,14.949999809265137,13.910282135009766,216879
2020-03-09,14.949999809265137,14.949999809265137,13.800000190734863,14.100000381469727,13.119396209716797,257331
2020-03-11,14.25,14.699999809265137,14.100000381469727,14.300000190734863,13.305486679077148,150415
2020-03-12,12.5,13.699999809265137,12.0,12.199999809265137,11.351534843444824,440632
2020-03-13,11.0,14.0,9.949999809265137,12.600000381469727,11.723716735839844,346168
2020-03-16,13.449999809265137,13.449999809265137,11.0,11.949999809265137,11.118921279907227,207271
2020-03-17,12.600000381469727,12.800000190734863,11.75,12.350000381469727,11.491103172302246,234210
2020-03-18,12.699999809265137,13.449999809265137,10.800000190734863,12.350000381469727,11.491103172302246,386752
2020-03-19,12.0,12.399999618530273,10.649999618530273,11.5,10.700217247009277,375996
2020-03-20,12.100000381469727,12.300000190734863,9.899999618530273,10.199999809265137,9.49062728881836,841736
2020-03-23,9.949999809265137,10.399999618530273,9.149999618530273,9.300000190734863,8.653219223022461,381239
2020-03-24,9.800000190734863,9.899999618530273,8.699999809265137,9.25,8.606696128845215,316259
2020-03-25,9.5,9.5,7.949999809265137,8.949999809265137,8.327559471130371,387124
2020-03-26,9.399999618530273,9.899999618530273,8.949999809265137,9.699999809265137,9.02540111541748,156515
2020-03-27,10.0,10.899999618530273,10.0,10.25,9.537149429321289,175976
2020-03-30,10.25,10.5,9.199999809265137,9.899999618530273,9.211491584777832,128700
2020-03-31,10.399999618530273,10.399999618530273,10.0,10.100000381469727,9.397581100463867,135664
2020-04-01,10.25,10.399999618530273,10.0,10.25,9.537149429321289,128332
2020-04-03,10.399999618530273,10.399999618530273,10.100000381469727,10.300000190734863,9.583672523498535,96682
2020-04-07,11.300000190734863,12.350000381469727,11.050000190734863,12.350000381469727,11.491103172302246,568408
2020-04-08,13.25,14.800000190734863,13.149999618530273,14.800000190734863,13.770713806152344,594874
2020-04-09,16.25,16.25,16.25,16.25,15.119872093200684,266720
2020-04-13,17.850000381469727,17.850000381469727,14.800000190734863,17.0,15.817710876464844,1083442
2020-04-15,17.399999618530273,17.399999618530273,15.550000190734863,16.049999237060547,14.933780670166016,463609
2020-04-16,16.200000762939453,16.200000762939453,14.75,15.449999809265137,14.375508308410645,278186
2020-04-17,16.899999618530273,16.950000762939453,16.5,16.950000762939453,15.77118968963623,721578
2020-04-20,17.200000762939453,17.700000762939453,16.350000381469727,16.75,15.585098266601562,409985
2020-04-21,17.0,17.0,15.75,16.149999618530273,15.026826858520508,608122
2020-04-22,16.0,16.299999237060547,15.5,15.899999618530273,14.79421329498291,241383
2020-04-23,15.649999618530273,16.700000762939453,15.649999618530273,16.200000762939453,15.073349952697754,182971
2020-04-24,15.899999618530273,16.200000762939453,15.699999809265137,15.800000190734863,14.701168060302734,117495
2020-04-27,16.0,16.299999237060547,15.600000381469727,15.649999618530273,14.561599731445312,141934
2020-04-28,15.949999809265137,16.0,15.550000190734863,15.649999618530273,14.561599731445312,133391
2020-04-29,15.949999809265137,15.949999809265137,15.5,15.699999809265137,14.608122825622559,95378
2020-04-30,15.899999618530273,15.899999618530273,15.600000381469727,15.850000381469727,14.747690200805664,182113
2020-05-04,15.5,15.550000190734863,14.899999618530273,15.0,13.956805229187012,158008
2020-05-05,15.350000381469727,15.350000381469727,14.600000381469727,14.800000190734863,13.770713806152344,101430
2020-05-06,15.100000381469727,15.149999618530273,14.5,14.949999809265137,13.910282135009766,104278
2020-05-07,15.0,15.25,14.699999809265137,15.149999618530273,14.096373558044434,66805
2020-05-08,15.0,15.25,14.550000190734863,14.850000381469727,13.81723690032959,102832
2020-05-11,15.0,15.0,14.550000190734863,14.649999618530273,13.631145477294922,55623
2020-05-12,14.699999809265137,14.699999809265137,14.050000190734863,14.550000190734863,13.538101196289062,78326
2020-05-13,15.0,15.149999618530273,14.149999618530273,14.350000381469727,13.352010726928711,179121
2020-05-14,14.449999809265137,14.699999809265137,14.149999618530273,14.550000190734863,13.538101196289062,75998
2020-05-15,14.399999618530273,14.699999809265137,14.25,14.300000190734863,13.305486679077148,70664
2020-05-18,14.300000190734863,14.399999618530273,13.850000381469727,14.0,13.026351928710938,81517
2020-05-19,14.149999618530273,14.399999618530273,13.75,13.899999618530273,12.933305740356445,51075
2020-05-20,13.800000190734863,14.25,13.600000381469727,14.100000381469727,13.119396209716797,59647
2020-05-21,13.899999618530273,14.300000190734863,13.850000381469727,14.050000190734863,13.072874069213867,51432
2020-05-22,14.199999809265137,14.399999618530273,13.5,13.800000190734863,12.84026050567627,64340
2020-05-26,13.800000190734863,14.199999809265137,13.800000190734863,14.149999618530273,13.165919303894043,76483
2020-05-27,14.25,14.350000381469727,14.0,14.25,13.258964538574219,32495
2020-05-28,14.300000190734863,15.199999809265137,14.300000190734863,14.949999809265137,13.910282135009766,211149
2020-05-29,14.800000190734863,15.350000381469727,14.649999618530273,14.949999809265137,13.910282135009766,188971
2020-06-01,15.800000190734863,15.899999618530273,15.0,15.550000190734863,14.468554496765137,235100
2020-06-02,15.5,16.100000381469727,15.5,15.949999809265137,14.84073543548584,169302
2020-06-03,16.149999618530273,16.299999237060547,15.899999618530273,15.949999809265137,14.84073543548584,164314
2020-06-04,15.899999618530273,15.899999618530273,15.149999618530273,15.399999618530273,14.328986167907715,192349
2020-06-05,15.5,16.549999237060547,15.350000381469727,16.200000762939453,15.073349952697754,360004
2020-06-08,16.0,17.0,16.0,16.399999618530273,15.259439468383789,485279
2020-06-09,16.700000762939453,16.850000381469727,16.0,16.100000381469727,14.980303764343262,185636
2020-06-10,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,16.469030380249023,442436
2020-06-11,19.25,19.399999618530273,17.75,17.950000762939453,16.701642990112305,1270563
2020-06-12,17.0,18.399999618530273,16.549999237060547,17.75,16.515552520751953,425207
2020-06-15,17.75,19.5,17.149999618530273,18.600000381469727,17.306438446044922,999115
2020-06-16,18.799999237060547,18.850000381469727,17.200000762939453,17.850000381469727,16.608598709106445,917028
2020-06-17,18.100000381469727,18.100000381469727,17.350000381469727,17.5,16.282939910888672,421393
