,Ticker,Cov_mar,Market_var,Beta,Volatility%,Return%,CV,Sharp Ratio,CAGR,MAXDD%,Value at Risk
55,AXITA.NS,0.0064498453497958625,0.05386164675050927,0.11974838756178352,44.28530808357377,201.85399692842657,21.939277278357018,4.445131025326283,22.267242340387305,8.88687207331623,-7498683.969540072
40,TIPSINDLTD.NS,0.03168048960409871,0.05386164675050927,0.5881827147031884,58.82030886992883,104.49056961243055,56.29245690601669,1.691432287994902,183.91348138553445,48.56606882315762,-141232.4197033195
43,GLOBAL.NS,0.017504388283843226,0.05386164675050927,0.3249879894115513,60.008003600873906,93.66930325821141,64.0636809643541,1.477624615675768,154.8314963435971,60.352425335676465,-68147.91380995701
22,JAGSNPHARM.NS,0.04573765438656771,0.05386164675050927,0.8491692539299358,66.56238512836323,92.90356410216143,71.64675087725148,1.3206192045648977,152.89021015001234,42.808218059586395,-20073.806796216246
3,FCL.NS,0.04851564221275206,0.05386164675050927,0.9007456165883627,58.72265709640989,90.8293628651612,64.65162282772518,1.4616055728583255,147.70569971012796,59.28677804448539,-61870.74883058542
39,VINYLINDIA.NS,0.035355918933842295,0.05386164675050927,0.6564210540686448,60.19846421883863,78.4522512146244,76.73261542763345,1.220168191460906,118.90477396843022,43.80750190302905,-6037.21070456499
10,ALKYLAMINE.NS,0.047358697729511526,0.05386164675050927,0.8792656850779212,47.72626321044932,72.60549920021553,65.73367546009192,1.4165261357694938,106.48917385864979,45.53665201711984,-53706.54365261606
9,BLS.NS,0.04074204977945707,0.05386164675050927,0.7564204259884023,63.22306753233868,66.49468928063665,95.07987512432716,0.9726622209398812,94.2647909202848,65.64647226531724,34666.447176999936
38,KSOLVES.NS,0.01166756577993317,0.05386164675050927,0.2166210371171552,124.3221925695583,62.93646930048155,197.53601362033677,0.4660187220239546,57.596940618501115,82.26442179335488,97971.56062734583
25,LINDEINDIA.NS,0.042308270946874414,0.05386164675050927,0.7854990238759156,43.300114511170214,62.864952429472666,68.87798819182758,1.3363695011602135,87.34907988499192,46.97358213991388,-39244.5872531654
28,CDSL.NS,0.042450706843073005,0.05386164675050927,0.7881435010650064,41.93718876480305,61.4394184453604,68.25778925967346,1.3458083411811512,84.70084466517653,36.88947172471089,-41469.09199091658
63,RSYSTEMS.NS,0.026523608753010793,0.05386164675050927,0.4924396180434273,55.259601756881025,61.39811275309073,90.00211778349703,1.0206029533332264,84.62467109554883,40.04177215939077,18250.119860820632
32,JBCHEPHARM.NS,0.029101866086887463,0.05386164675050927,0.5403077670775503,36.98558977748013,57.97062736970574,63.80056841821939,1.4321963685964694,78.4121344228714,26.49447883172746,-56295.20790931754
78,LIKHITHA.NS,0.027796119471817232,0.05386164675050927,0.5160651622957372,46.657329319039384,50.54580199569635,92.30703139899127,0.9761767906657818,39.46778939751161,47.942984687102005,14462.614842630093
20,PRAJIND.NS,0.05143381486595899,0.05386164675050927,0.9549246628905321,52.99911747943956,50.32621083080414,105.31116212508364,0.8552257657570989,65.29883488767338,64.47002692791683,34304.10690222279
60,RPGLIFE.NS,0.043209528506593424,0.05386164675050927,0.8022318498122204,51.040024753734606,49.60998677434665,102.8825606946693,0.8740196931640895,64.1207365420247,55.62130177514791,31498.322974352253
8,TIMKEN.NS,0.03756584555127073,0.05386164675050927,0.6974507431099949,40.86914516976287,48.042556797529,85.06863059350103,1.0531797672483285,61.571723362495504,37.176363504900564,-856.9288513231149
52,DENORA.NS,0.036019750071766644,0.05386164675050927,0.6687458004879153,59.95763958693598,47.585364217263034,126.00016953360742,0.7102575169844052,60.83570516038297,52.930729375520144,56252.752115367846
6,SCHAEFFLER.NS,0.024722650419594743,0.05386164675050927,0.4590028695949774,30.58950054150212,46.63112490398903,65.5988904502824,1.3609612503318338,59.310293043883334,35.5957331614329,-43271.86366127548
44,ACE.NS,0.05806137401329331,0.05386164675050927,1.077972500214066,54.557836908506786,46.01956857629383,118.55356014052529,0.7518547453610274,58.340297192735655,64.71245192118455,46563.457001065406
31,POLYCAB.NS,0.04740251461607832,0.05386164675050927,0.8800791931900991,39.17534598207398,46.00759116303381,85.14974375261488,1.046770363733309,58.32135877864153,50.1783446868329,-1244.5816770063684
51,MACPOWER.NS,0.02361579735804339,0.05386164675050927,0.43845293975940497,60.36048396370948,45.0693795312568,133.9279231076343,0.6638346298771844,56.84489620430877,67.54468490583803,59524.292923722314
18,SHANTIGEAR.NS,0.04090232663325537,0.05386164675050927,0.7593961399419825,51.861280470392536,44.2240032461897,117.26952935872184,0.7563253913212301,55.52632498400498,46.10359386131019,42888.12537161739
29,IEX.NS,0.03292841250230322,0.05386164675050927,0.6113517593479794,42.396271307544716,43.50574064648189,97.44983231534322,0.908234131420645,54.41473251100162,52.66723116003386,16793.91044289233
74,HAL.NS,0.031115555791292448,0.05386164675050927,0.5776941045902619,40.791158265536644,43.108067465064146,94.62534663284272,0.9342237162522701,53.802709093029534,48.91001570136033,12175.193927864413
5,GRINDWELL.NS,0.028381540693753027,0.05386164675050927,0.5269341434215372,35.72494473304754,41.94541757630257,85.1700776802629,1.034163043564516,52.027255985430386,37.422859669245675,-2630.66353169606
17,INGERRAND.NS,0.01824844542094177,0.05386164675050927,0.3388022186820574,36.25062512772251,41.34319266590716,87.68221027500826,1.002553543224662,51.115686111868854,24.483417688380978,98.81665264621552
73,PAR.NS,0.03959263944966795,0.05386164675050927,0.7350803742236788,75.84435851238018,40.75791912906194,186.08496246389646,0.47146445471254295,50.23501256773797,66.9338687465914,83153.37901319219
