Date,HD,VOD,ORCL,VOO
2018-04-16,156.8329620361328,22.67580223083496,42.951812744140625,227.96139526367188
2018-04-17,157.26458740234375,22.547306060791016,43.52077102661133,230.41195678710938
2018-04-18,161.7061767578125,22.47928237915039,43.91252517700195,230.5419158935547
2018-04-19,159.2156219482422,22.267641067504883,43.670013427734375,229.2794647216797
2018-04-20,159.1526641845703,22.47928237915039,43.11970138549805,227.42295837402344
2018-04-23,159.73709106445312,22.728713989257812,42.718631744384766,227.32089233398438
2018-04-24,158.47833251953125,22.554868698120117,42.466800689697266,224.2205047607422
2018-04-25,159.49436950683594,22.35834312438965,42.67200469970703,224.79600524902344
2018-04-26,166.98399353027344,22.622896194458008,42.86787033081055,227.10739135742188
2018-04-27,167.64932250976562,22.305431365966797,42.466800689697266,227.3487091064453
2018-04-30,166.15679931640625,22.229846954345703,42.597381591796875,225.49220275878906
2018-05-01,166.0039520263672,22.018207550048828,42.85853958129883,225.97488403320312
2018-05-02,167.1548309326172,22.01064682006836,42.44814682006836,224.4340057373047
2018-05-03,164.70921325683594,21.912385940551758,42.028419494628906,223.9049072265625
2018-05-04,166.36355590820312,21.806564331054688,42.63468551635742,226.8753204345703
2018-05-07,165.04190063476562,21.799007415771484,42.97047424316406,227.58078002929688
2018-05-08,166.37258911132812,21.587364196777344,42.84920883178711,227.57150268554688
2018-05-09,167.5594024658203,21.768774032592773,43.44615936279297,229.78077697753906
2018-05-10,168.2786865234375,21.7536563873291,43.772605895996094,231.93431091308594
2018-05-11,171.11093139648438,21.7460994720459,43.670013427734375,232.5005645751953
2018-05-14,171.80325317382812,21.44375228881836,43.670013427734375,232.7604217529297
2018-05-15,169.01597595214844,20.438459396362305,43.66067886352539,231.16384887695312
2018-05-16,167.57742309570312,20.105878829956055,43.5860710144043,232.14779663085938
2018-05-17,166.63331604003906,20.113439559936523,43.40884780883789,231.95289611816406
2018-05-18,168.5124969482422,19.962268829345703,43.20365524291992,231.3773193359375
2018-05-21,170.64337158203125,20.060529708862305,44.03377151489258,233.07606506347656
2018-05-22,168.01800537109375,20.36287498474121,43.25027847290039,232.40768432617188
2018-05-23,167.838134765625,20.09832000732422,43.74462890625,233.13177490234375
2018-05-24,168.26971435546875,19.879119873046875,43.334228515625,232.68618774414062
2018-05-25,168.0,19.773300170898438,43.8379020690918,232.1013641357422
2018-05-29,166.33660888671875,19.58433723449707,43.147682189941406,229.41868591308594
2018-05-30,169.15757751464844,19.78085708618164,43.88452911376953,232.44485473632812
2018-05-31,168.66934204101562,19.599454879760742,43.576744079589844,230.94107055664062
2018-06-01,169.3926239013672,19.84132957458496,44.16435623168945,233.37313842773438
2018-06-04,173.01828002929688,19.962268829345703,44.13636779785156,234.40350341796875
2018-06-05,173.54270935058594,19.833770751953125,43.95915603637695,234.7283477783203
2018-06-06,175.03456115722656,20.045412063598633,44.53744125366211,236.6034393310547
2018-06-07,177.36724853515625,19.9534912109375,44.4721565246582,236.4920654296875
2018-06-08,179.32022094726562,19.97726058959961,44.93850326538086,237.2346649169922
2018-06-11,180.504638671875,20.08820152282715,44.94783401489258,237.54098510742188
2018-06-12,182.0146026611328,20.016883850097656,45.19034957885742,237.9401092529297
2018-06-13,181.11044311523438,19.56519889831543,45.022464752197266,236.99331665039062
2018-06-14,180.53173828125,19.795001983642578,42.81191635131836,237.68019104003906
2018-06-15,181.31837463378906,19.60481834411621,43.16633605957031,237.47596740722656
2018-06-18,181.45399475097656,19.406709671020508,43.39019012451172,236.9097900390625
2018-06-19,180.11587524414062,19.42255973815918,43.15700912475586,236.00933837890625
2018-06-20,179.9983367919922,19.48595428466797,39.939125061035156,236.43637084960938
2018-06-21,181.11044311523438,19.39086151123047,40.20028305053711,234.96041870117188
2018-06-22,178.48841857910156,19.707836151123047,41.13300704956055,235.378173828125
2018-06-25,177.55709838867188,19.446331024169922,41.300899505615234,232.1199493408203
2018-06-26,177.53900146484375,19.264070510864258,41.42215347290039,232.6304931640625
2018-06-27,176.32749938964844,19.05011558532715,40.52674102783203,230.69973754882812
2018-06-28,176.499267578125,19.208600997924805,40.890506744384766,232.1051788330078
2018-06-29,176.3997802734375,19.264070510864258,41.095706939697266,232.69268798828125
2018-07-02,175.42332458496094,19.208600997924805,41.92582702636719,232.963134765625
2018-07-03,175.0616455078125,19.46217918395996,41.711299896240234,232.02117919921875
2018-07-05,175.7759552001953,19.795001983642578,42.35487747192383,234.0076141357422
2018-07-06,175.8392333984375,20.064428329467773,42.90517807006836,235.95680236816406
2018-07-09,177.28587341308594,19.96933937072754,43.5860710144043,238.0457763671875
2018-07-10,178.6692352294922,19.985187530517578,43.828582763671875,238.87583923339844
2018-07-11,178.072509765625,19.24822425842285,44.43484115600586,237.24378967285156
2018-07-12,178.97662353515625,19.303691864013672,44.91053009033203,239.27685546875
2018-07-13,179.6457061767578,19.14520835876465,45.35823440551758,239.48199462890625
2018-07-16,179.81747436523438,19.192752838134766,45.37696075439453,239.33277893066406
2018-07-17,181.82470703125,18.923320770263672,45.788978576660156,240.358642578125
2018-07-18,181.70713806152344,18.764841079711914,45.54550552368164,240.79698181152344
2018-07-19,183.20806884765625,18.447864532470703,45.35823059082031,239.88299560546875
2018-07-20,183.04530334472656,18.58257484436035,45.433135986328125,239.6592254638672
2018-07-23,182.84637451171875,18.62220001220703,45.57359313964844,240.11618041992188
2018-07-24,182.6294403076172,18.764841079711914,45.57359313964844,241.24461364746094
2018-07-25,181.73431396484375,18.62220001220703,45.835792541503906,243.45484924316406
2018-07-26,180.2876739501953,18.598424911499023,45.76087188720703,242.7367706298828
2018-07-27,178.24427795410156,18.86785316467285,45.53614807128906,241.16067504882812
2018-07-30,178.370849609375,19.723682403564453,44.69340133666992,239.7711181640625
2018-07-31,178.58786010742188,19.454256057739258,44.64659118652344,240.98348999023438
2018-08-01,177.48477172851562,19.35916519165039,44.337581634521484,240.68507385253906
2018-08-02,176.9061279296875,19.018417358398438,44.852596282958984,241.90672302246094
2018-08-03,176.88809204101562,19.29576873779297,45.38632583618164,243.09121704101562
2018-08-06,176.9332733154297,19.287845611572266,45.57359313964844,244.00511169433594
2018-08-07,178.1628875732422,19.335391998291016,45.39569091796875,244.68589782714844
2018-08-08,179.03993225097656,19.31161880493164,45.3114128112793,244.55532836914062
2018-08-09,179.0941925048828,19.20067596435547,45.45187759399414,244.24755859375
2018-08-10,177.48477172851562,18.780689239501953,45.245880126953125,242.5875701904297
2018-08-13,175.53184509277344,18.598424911499023,44.95559310913086,241.67361450195312
2018-08-14,174.5915069580078,18.360694885253906,45.16159439086914,243.23104858398438
2018-08-15,175.39620971679688,18.012025833129883,44.796409606933594,241.44049072265625
2018-08-16,176.66201782226562,18.107114791870117,45.03986740112305,243.39889526367188
2018-08-17,176.8157501220703,18.05164909362793,45.283329010009766,244.21029663085938
2018-08-20,178.9585418701172,18.186363220214844,45.33950424194336,244.7511749267578
2018-08-21,181.03810119628906,18.360694885253906,45.330135345458984,245.2827911376953
2018-08-22,179.8988800048828,18.33692169189453,45.695335388183594,245.20814514160156
2018-08-23,180.9748077392578,18.099191665649414,45.84514617919922,244.853759765625
2018-08-24,182.00558471679688,18.091270446777344,46.12606430053711,246.39254760742188
2018-08-27,182.62037658691406,18.305227279663086,46.19161605834961,248.24850463867188
2018-08-28,182.61131286621094,18.130891799926758,45.54550552368164,248.38829040527344
2018-08-29,183.2838134765625,18.210134506225586,45.77961349487305,249.74990844726562
2018-08-30,181.08456420898438,17.338457107543945,45.30204772949219,248.7333984375
2018-08-31,182.45687866210938,17.12449836730957,45.48932647705078,248.7427215576172
2018-09-04,186.37368774414062,16.83922004699707,45.48932647705078,248.3976593017578
2018-09-05,185.52854919433594,16.878843307495117,44.98368453979492,247.69815063476562
2018-09-06,187.1098175048828,17.029407501220703,44.6746711730957,246.97076416015625
2018-09-07,187.4187774658203,16.997713088989258,44.768314361572266,246.37388610839844
2018-09-10,191.4720001220703,17.15619468688965,45.75150680541992,246.84024047851562
2018-09-11,194.34371948242188,17.275062561035156,45.80769348144531,247.77281188964844
2018-09-12,192.64431762695312,17.386005401611328,46.20098114013672,247.80078125
2018-09-13,190.34506225585938,17.647506713867188,45.84514617919922,249.20899963378906
2018-09-14,189.999755859375,17.61581039428711,46.11670684814453,249.33958435058594
2018-09-17,189.390869140625,17.71882438659668,46.05116271972656,247.9313507080078
2018-09-18,191.77188110351562,17.869386672973633,45.91069793701172,249.28363037109375
2018-09-19,192.37167358398438,17.861465454101562,46.28525161743164,249.56336975097656
2018-09-20,191.8082275390625,17.92485809326172,47.22162628173828,251.56846618652344
2018-09-21,193.0169219970703,18.075420379638672,47.848995208740234,251.3913116455078
2018-09-24,189.01824951171875,17.948631286621094,47.9801025390625,250.5519561767578
2018-09-25,188.53659057617188,17.861465454101562,48.4295654296875,250.2441864013672
2018-09-26,188.5911102294922,17.5920352935791,48.34528350830078,249.5106658935547
2018-09-27,187.97314453125,17.631656646728516,48.40146255493164,250.20388793945312
2018-09-28,188.25489807128906,17.195819854736328,48.27973556518555,250.17581176757812
2018-10-01,188.66383361816406,16.981863021850586,48.504478454589844,251.1031951904297
2018-10-02,186.0738067626953,16.72828483581543,47.03435134887695,251.0751190185547
2018-10-03,185.15594482421875,16.847148895263672,46.58489227294922,251.2906036376953
2018-10-04,180.7119598388672,16.799604415893555,46.32270812988281,249.22964477539062
2018-10-05,178.4672393798828,16.70450782775879,46.2103385925293,247.82437133789062
2018-10-08,180.3120880126953,16.13395881652832,46.21969985961914,247.75881958007812
2018-10-09,177.8946990966797,15.721891403198242,45.76087188720703,247.44029235839844
2018-10-10,176.0316925048828,15.912076950073242,44.384395599365234,239.44927978515625
2018-10-11,172.4329376220703,15.809060096740723,43.80384063720703,234.4092254638672
2018-10-12,174.91387939453125,15.8407564163208,44.36566925048828,237.57568359375
2018-10-15,173.7324981689453,16.13395881652832,44.29985427856445,236.27349853515625
2018-10-16,175.92269897460938,16.12603187561035,45.34342956542969,241.30419921875
2018-10-17,168.27978515625,15.999241828918457,44.995582580566406,241.3885040283203
2018-10-18,163.98121643066406,15.777360916137695,44.5443000793457,237.99722290039062
2018-10-19,163.44508361816406,16.00716781616211,44.741729736328125,237.80987548828125
2018-10-22,162.44534301757812,15.523786544799805,45.0707893371582,236.82623291015625
2018-10-23,162.2454376220703,15.341526985168457,45.11779022216797,235.40223693847656
2018-10-24,160.82774353027344,14.969078063964844,43.96140670776367,228.37619018554688
2018-10-25,162.7362060546875,14.9849271774292,45.0895881652832,232.47006225585938
2018-10-26,156.5200958251953,14.755123138427734,44.487892150878906,228.357421875
2018-10-29,157.401611328125,14.889836311340332,44.205841064453125,227.17706298828125
2018-10-30,160.16432189941406,14.945306777954102,45.6630744934082,230.65261840820312
2018-10-31,159.83717346191406,15.000778198242188,45.91691970825195,233.069580078125
2018-11-01,163.99940490722656,15.690192222595215,45.681880950927734,235.486572265625
2018-11-02,163.51773071289062,15.412840843200684,45.90752410888672,234.02513122558594
2018-11-05,165.5716094970703,15.618875503540039,46.086151123046875,235.35543823242188
2018-11-06,165.4080047607422,15.159262657165527,46.30238342285156,236.844970703125
2018-11-07,170.15187072753906,15.460390090942383,47.25193405151367,241.84756469726562
2018-11-08,170.85166931152344,15.127564430236816,47.4117546081543,241.4353485107422
2018-11-09,169.0250244140625,14.889836311340332,47.58098602294922,239.20570373535156
2018-11-12,163.06333923339844,14.731348037719727,46.2741813659668,234.58721923828125
2018-11-13,162.672607421875,15.912076950073242,46.54682159423828,234.1938018798828
2018-11-14,163.490478515625,16.141881942749023,45.91691970825195,232.59182739257812
2018-11-15,161.1821746826172,15.7456636428833,47.59979248046875,234.9994354248047
2018-11-16,160.8731689453125,15.531706809997559,48.10746383666992,235.59901428222656
2018-11-19,157.7560577392578,15.713967323303223,46.58442687988281,231.6925048828125
2018-11-20,153.6301727294922,15.460390090942383,45.43743896484375,227.4299774169922
2018-11-21,153.8573760986328,15.91282844543457,45.7100830078125,228.18881225585938
2018-11-23,153.4484100341797,16.075868606567383,45.78529739379883,226.71800231933594
2018-11-26,154.32992553710938,17.045963287353516,45.37163162231445,230.2685546875
2018-11-27,157.4197998046875,17.314979553222656,44.600711822509766,230.9898681640625
2018-11-28,162.2103271484375,17.681827545166016,45.30582046508789,236.38592529296875
2018-11-29,160.5921630859375,17.37204360961914,45.03318405151367,235.8988037109375
2018-11-30,164.8524169921875,17.518783569335938,45.84171676635742,237.4632568359375
2018-12-03,166.15061950683594,17.331287384033203,46.847660064697266,240.3954620361328
2018-12-04,160.26303100585938,16.89107322692871,45.832305908203125,232.93846130371094
2018-12-06,160.8664093017578,16.915529251098633,43.88619613647461,232.3482666015625
2018-12-07,157.9683380126953,16.695425033569336,43.246891021728516,226.9521942138672
2018-12-10,156.96267700195312,16.418251037597656,43.876792907714844,227.22389221191406
2018-12-11,157.43807983398438,16.393800735473633,43.679359436035156,227.28945922851562
2018-12-12,159.26654052734375,16.662818908691406,44.487892150878906,228.5447998046875
2018-12-13,158.9556427001953,16.37749671936035,44.40328598022461,228.46983337402344
2018-12-14,157.51121520996094,16.40195083618164,43.81098175048828,224.25421142578125
2018-12-17,153.56179809570312,16.312280654907227,42.9930534362793,219.67568969726562
2018-12-18,155.4542236328125,16.17369270324707,43.105873107910156,219.59091186523438
2018-12-19,153.1869659423828,16.141084671020508,43.66996383666992,216.0871124267578
2018-12-20,150.07861328125,16.304126739501953,43.4725227355957,212.5362091064453
2018-12-21,146.7142791748047,15.77424430847168,41.36659240722656,208.3071746826172
2018-12-24,144.57498168945312,15.627504348754883,40.13499450683594,202.57107543945312
2018-12-26,153.84521484375,15.9454345703125,41.92127990722656,212.8187713623047
2018-12-27,155.71022033691406,15.733484268188477,42.27853775024414,214.79672241210938
2018-12-28,155.61874389648438,15.904675483703613,42.137516021728516,214.52357482910156
2018-12-31,157.08152770996094,15.717179298400879,42.4477653503418,216.4544677734375
2019-01-02,157.6209259033203,16.075868606567383,42.51357650756836,216.62400817871094
2019-01-03,154.1468963623047,16.010652542114258,42.099910736083984,211.4530487060547
2019-01-04,158.72714233398438,16.328582763671875,43.914398193359375,218.4324188232422
2019-01-07,161.85377502441406,16.450864791870117,44.61011505126953,220.07127380371094
2019-01-08,162.63087463378906,16.075868606567383,45.014373779296875,222.20936584472656
2019-01-09,164.31300354003906,15.904675483703613,44.920352935791016,223.2360076904297
2019-01-10,163.7004852294922,15.961739540100098,44.957969665527344,224.16847229003906
2019-01-11,164.0204620361328,16.0595645904541,45.39983367919922,224.0648956298828
2019-01-14,163.47193908691406,15.717179298400879,45.29641342163086,222.83103942871094
2019-01-15,161.33270263671875,15.521529197692871,45.66453170776367,225.44003295898438
2019-01-16,161.85377502441406,15.578594207763672,45.362491607666016,225.93923950195312
2019-01-17,159.8699188232422,15.64380931854248,45.853309631347656,227.6251983642578
2019-01-18,164.1759033203125,15.733484268188477,46.504581451416016,230.68630981445312
2019-01-22,161.91778564453125,15.63565731048584,46.19309616088867,227.61578369140625
2019-01-23,161.71664428710938,15.904675483703613,46.476261138916016,227.95489501953125
2019-01-24,162.08230590820312,15.130230903625488,46.438507080078125,228.180908203125
2019-01-25,164.92555236816406,14.64925765991211,47.004825592041016,230.12120056152344
2019-01-28,164.40444946289062,14.559586524963379,46.74054718017578,228.34104919433594
2019-01-29,164.27645874023438,14.478065490722656,46.82549285888672,228.05848693847656
2019-01-30,166.55284118652344,14.64925765991211,47.53340148925781,231.6658935546875
2019-01-31,167.7870635986328,14.869362831115723,47.41069412231445,233.5967559814453
2019-02-01,168.5550079345703,14.844905853271484,47.958133697509766,233.7945556640625
2019-02-04,170.43832397460938,14.714472770690918,48.165794372558594,235.46170043945312
2019-02-05,170.4017791748047,14.87751579284668,48.364009857177734,236.5071563720703
2019-02-06,168.87501525878906,14.991645812988281,48.38288879394531,236.21519470214844
2019-02-07,168.28076171875,14.714472770690918,47.40126037597656,233.8981475830078
2019-02-08,168.71044921875,14.706323623657227,48.165794372558594,234.19955444335938
2019-02-11,167.22938537597656,14.771538734436035,48.35456466674805,234.322021484375
2019-02-12,169.6063690185547,14.64925765991211,48.345123291015625,237.35484313964844
2019-02-13,172.24847412109375,14.61664867401123,48.533905029296875,238.07066345214844
2019-02-14,171.60850524902344,14.624801635742188,48.59053421020508,237.54322814941406
2019-02-15,175.88705444335938,14.885668754577637,48.81706619262695,240.16168212890625
2019-02-19,175.83221435546875,15.032404899597168,49.1002311706543,240.5761260986328
2019-02-20,175.39341735839844,15.089468955993652,48.864253997802734,241.1318359375
2019-02-21,175.365966796875,14.901970863342285,49.185176849365234,240.25584411621094
2019-02-22,175.88705444335938,15.040556907653809,49.53440856933594,241.6969451904297
2019-02-25,173.68380737304688,14.836753845214844,49.60991287231445,242.05484008789062
2019-02-26,172.14791870117188,14.665562629699707,49.64767074584961,241.8759002685547
2019-02-27,167.91505432128906,14.53512954711914,49.440025329589844,241.75347900390625
2019-02-28,169.2589569091797,14.551432609558105,49.20405578613281,241.1883544921875
2019-03-01,169.28640747070312,14.347633361816406,49.562721252441406,242.8460235595703
2019-03-04,168.04306030273438,13.915572166442871,49.11910629272461,241.91358947753906
2019-03-05,168.2167510986328,14.274263381958008,49.421142578125,241.63101196289062
2019-03-06,168.62814331054688,14.380236625671387,49.41169738769531,240.08631896972656
2019-03-07,166.8545684814453,14.420999526977539,49.62879943847656,238.15545654296875
2019-03-08,165.684326171875,14.53512954711914,49.80813217163086,237.67510986328125
2019-03-11,166.7905731201172,14.828603744506836,49.70429611206055,241.14122009277344
2019-03-12,168.2167510986328,14.804147720336914,49.836448669433594,241.99832153320312
2019-03-13,166.83522033691406,15.01609992980957,50.08185958862305,243.64663696289062
2019-03-14,167.26809692382812,15.154684066772461,50.07241439819336,243.56187438964844
2019-03-15,167.83912658691406,15.521529197692871,49.96858596801758,244.74864196777344
2019-03-18,168.9351806640625,15.562286376953125,50.45940399169922,245.6245574951172
2019-03-19,169.58909606933594,15.676417350769043,51.0068473815918,245.699951171875
2019-03-20,171.4035186767578,15.709028244018555,49.685428619384766,244.823974609375
2019-03-21,174.96791076660156,15.578594207763672,51.0068473815918,247.62295532226562
2019-03-22,173.84422302246094,15.440007209777832,49.80813217163086,242.91539001464844
2019-03-25,174.70082092285156,15.154684066772461,49.77981185913086,242.69760131835938
2019-03-26,174.38768005371094,15.391095161437988,50.28950881958008,244.44985961914062
2019-03-27,174.3047637939453,15.154684066772461,49.845882415771484,243.31326293945312
2019-03-28,175.05078125,14.779688835144043,50.204551696777344,244.2604522705078
2019-03-29,176.73626708984375,14.820451736450195,50.695369720458984,245.83277893066406
2019-04-01,180.19015502929688,15.162837982177734,51.51654052734375,248.66481018066406
2019-04-02,178.9652099609375,15.130230903625488,51.11067581176758,248.75010681152344
2019-04-03,182.92559814453125,15.391095161437988,51.02572250366211,249.21420288085938
2019-04-04,184.6202850341797,15.38294506072998,50.7991943359375,249.81092834472656
2019-04-05,186.1031494140625,14.95903491973877,50.90302276611328,251.01388549804688
2019-04-08,187.4755096435547,14.95903491973877,50.70480728149414,251.23175048828125
2019-04-09,185.0347442626953,14.910122871398926,50.80863952636719,249.8961944580078
2019-04-10,183.6808319091797,14.87751579284668,51.168914794921875,250.75811767578125
2019-04-11,185.5689697265625,14.738930702209473,50.998252868652344,250.7108154296875
2019-04-12,187.75180053710938,14.950886726379395,51.67140579223633,252.40623474121094
2019-04-15,188.6820526123047,15.170990943908691,51.79466247558594,252.2357177734375
2019-04-16,188.32281494140625,15.154684066772461,51.75673294067383,252.4156951904297
2019-04-17,190.23855590820312,15.252510070800781,51.652442932128906,251.800048828125
2019-04-18,189.4188232421875,15.097622871398926,51.690364837646484,252.27366638183594
2019-04-22,188.6083526611328,15.00794792175293,51.78518295288086,252.51988220214844
2019-04-23,189.7780303955078,14.92642879486084,52.08856201171875,254.698486328125
2019-04-24,190.3951416015625,14.64925765991211,52.31611251831055,254.19639587402344
2019-04-25,190.19252014160156,14.641104698181152,52.154937744140625,254.1016387939453
2019-04-26,187.53074645996094,14.975339889526367,52.5341682434082,255.26666259765625
2019-04-29,186.19525146484375,15.097622871398926,52.22130584716797,255.5888214111328
2019-04-30,187.61367797851562,15.097622871398926,52.45832824707031,255.74984741210938
2019-05-01,183.1005859375,15.032404899597168,52.03168487548828,253.88380432128906
2019-05-02,185.1360626220703,14.999797821044922,51.76621627807617,253.38185119628906
2019-05-03,184.72158813476562,15.048707962036133,51.94635009765625,255.7876739501953
2019-05-06,183.8650665283203,14.942732810974121,52.003238677978516,254.77420043945312
2019-05-07,179.3888397216797,14.885668754577637,51.19735336303711,250.64443969726562
2019-05-08,179.7572784423828,14.804147720336914,51.187870025634766,250.15191650390625
2019-05-09,179.21385192871094,14.763386726379395,51.43437576293945,249.3846893310547
2019-05-10,179.21385192871094,14.942732810974121,51.81362533569336,250.54971313476562
2019-05-13,175.3086700439453,13.67101001739502,50.65694046020508,244.4025115966797
2019-05-14,176.4876251220703,13.32047176361084,51.32060241699219,246.52420043945312
2019-05-15,176.61654663085938,13.092212677001953,51.72828674316406,247.98289489746094
2019-05-16,177.1875762939453,12.937324523925781,51.804134368896484,250.25611877441406
2019-05-17,177.371826171875,12.831348419189453,51.67140579223633,248.74058532714844
2019-05-20,175.87051391601562,13.059605598449707,50.875003814697266,247.045166015625
2019-05-21,176.33103942871094,13.018844604492188,51.3585319519043,249.13844299316406
2019-05-22,173.99159240722656,12.921019554138184,51.38697814941406,248.45643615722656
2019-05-23,176.83758544921875,12.684610366821289,50.325111389160156,245.54859924316406
2019-05-24,178.30201721191406,13.035147666931152,50.031192779541016,245.97483825683594
2019-05-28,176.4231414794922,13.002541542053223,49.06413650512695,243.76788330078125
2019-05-29,174.98631286621094,13.27971076965332,49.00724411010742,242.09133911132812
2019-05-30,175.990234375,13.353078842163086,49.03569030761719,242.76388549804688
2019-05-31,174.85739135742188,13.214491844177246,47.97381591796875,239.51502990722656
2019-06-03,174.59950256347656,13.336775779724121,47.63249969482422,238.80462646484375
2019-06-04,179.8309326171875,13.768835067749023,49.32012176513672,244.0615234375
2019-06-05,182.4279327392578,13.67916202545166,49.39596176147461,246.12637329101562
2019-06-06,182.8731231689453,13.565141677856445,49.86053466796875,247.7271270751953
