Date,TANLA.NS,LAURUSLABS.NS,AUROLAB.BO,HCLTECH.NS,GPIL.NS,ALKYLAMINE.NS,HINDUNILVR.NS,DIVISLAB.NS,VIDHIING.NS,ACE.NS,NELCO.NS,INFY.NS,DIAMINESQ.BO
2016-01-18,30.347850799560547,,25.950000762939453,364.7105407714844,58.431949615478516,114.43403625488281,726.3515625,1013.6651000976562,,36.17292785644531,87.63484954833984,478.99468994140625,31.848037719726562
2016-01-19,33.18095779418945,,24.700000762939453,362.9353942871094,58.92462921142578,115.24459075927734,726.7999877929688,1016.7990112304688,,37.04107666015625,90.952880859375,482.2743835449219,33.121952056884766
2016-01-20,31.64436149597168,,23.5,364.5157470703125,56.55976486206055,114.9129867553711,712.9893798828125,1006.82763671875,,35.4976921081543,86.41500091552734,474.4878234863281,32.23020935058594
2016-01-21,31.78841209411621,,22.350000381469727,361.63653564453125,57.003173828125,115.07877349853516,695.546875,1004.6907958984375,,36.22115707397461,85.87825012207031,481.174072265625,31.678171157836914
2016-01-22,32.796810150146484,,22.200000762939453,363.3683776855469,56.95391082763672,122.24473571777344,691.8699951171875,1027.3875732421875,,37.42692184448242,90.31855773925781,480.8355407714844,32.69731521606445
2016-01-25,36.01406478881836,,22.149999618530273,363.1302795410156,57.10171127319336,124.06843566894531,702.4522094726562,1032.3734130859375,,38.15037536621094,91.4408187866211,481.4278564453125,32.01789474487305
2016-01-27,37.83877944946289,,23.200000762939453,364.5693359375,58.037803649902344,121.10259246826172,688.6416625976562,1086.598876953125,,38.00568771362305,95.49076080322266,481.7875671386719,33.50413131713867
2016-01-28,41.58424377441406,,23.0,368.2760314941406,57.692928314208984,120.402587890625,710.030029296875,1072.3065185546875,,37.90922164916992,101.63887023925781,478.0212707519531,34.35340881347656
2016-01-29,41.20008850097656,,22.25,377.5429382324219,56.80610275268555,117.03144836425781,732.5841064453125,1083.512451171875,,38.43975830078125,98.61360931396484,492.9594421386719,33.88631057739258
2016-02-01,42.11244583129883,,21.799999237060547,383.8879089355469,56.7568359375,116.84723663330078,718.2804565429688,1084.462158203125,,39.06675338745117,101.00454711914062,496.5353088378906,33.88631057739258
2016-02-02,40.04764175415039,,22.850000381469727,380.5520324707031,55.968544006347656,112.88662719726562,717.518310546875,1067.8907470703125,,38.10214614868164,96.32026672363281,497.4664001464844,31.890493392944336
2016-02-03,38.0788688659668,,23.950000762939453,371.5903625488281,54.884647369384766,113.67876434326172,736.799072265625,1050.8443603515625,,37.42692184448242,91.73359680175781,489.91265869140625,31.763103485107422
2016-02-04,36.20614242553711,,23.0,378.2406921386719,55.229522705078125,114.21297454833984,748.6365356445312,1032.5633544921875,,36.799922943115234,90.07457733154297,499.2437744140625,30.701505661010742
2016-02-05,34.621524810791016,,21.899999618530273,379.2437438964844,55.919281005859375,116.79197692871094,757.7389526367188,1054.5478515625,,36.799922943115234,91.83116912841797,497.10662841796875,32.01789474487305
2016-02-08,33.80520248413086,,20.850000381469727,370.5655517578125,56.165618896484375,115.00508117675781,743.345703125,1014.8522338867188,,36.124691009521484,91.3432388305664,486.99273681640625,32.10280990600586
2016-02-09,32.74879455566406,,21.450000762939453,353.4273376464844,55.42659378051758,115.1893081665039,741.0587768554688,981.6141967773438,,35.304771423339844,87.78123474121094,468.7326354980469,29.13033103942871
2016-02-10,31.116151809692383,,20.450000762939453,360.8189697265625,55.42659378051758,113.82611846923828,739.4446411132812,966.4196166992188,,35.208316802978516,82.12108612060547,469.11358642578125,28.450908660888672
2016-02-11,29.57954978942871,,19.450000762939453,352.3588562011719,52.51978302001953,111.09974670410156,719.7601318359375,968.2239990234375,,33.906089782714844,74.89949035644531,456.46051025390625,27.771484375
2016-02-12,28.667194366455078,,19.450000762939453,348.10711669921875,52.618316650390625,112.99716186523438,728.72802734375,937.455078125,,32.893245697021484,71.38629913330078,458.99945068359375,29.639904022216797
2016-02-15,30.059736251831055,,18.299999237060547,360.6881103515625,53.702213287353516,112.59188842773438,721.643310546875,942.773193359375,,34.4848518371582,77.6807861328125,462.0041198730469,28.875547409057617
2016-02-16,29.33945655822754,,18.149999618530273,359.4670715332031,51.238807678222656,112.42607879638672,720.2982177734375,920.9310302734375,,32.94147491455078,77.19283294677734,456.6720886230469,28.960474014282227
2016-02-17,29.291439056396484,,18.149999618530273,359.6850280761719,49.4158935546875,110.5286865234375,728.6832885742188,938.7371215820312,,32.94147491455078,77.63198852539062,464.58551025390625,28.026269912719727
2016-02-18,30.059736251831055,,17.950000762939453,368.0362854003906,50.10564422607422,110.21553039550781,742.0004272460938,926.2491455078125,,33.71316146850586,80.02291870117188,475.3977355957031,28.875547409057617
2016-02-19,29.38747787475586,,18.700000762939453,371.3504333496094,49.90857696533203,110.49183654785156,742.1796875,945.5271606445312,,35.01538848876953,79.2422103881836,477.02685546875,29.852224349975586
2016-02-22,30.683982849121094,,18.700000762939453,368.9084167480469,49.61296081542969,110.30762481689453,772.7153930664062,941.4912109375,,38.58445358276367,80.55965423583984,476.7730407714844,28.748157501220703
2016-02-23,29.867666244506836,,19.0,361.49493408203125,49.76076889038086,110.5286865234375,750.4750366210938,930.6649780273438,,35.59416198730469,80.1205062866211,475.6092529296875,29.682361602783203
2016-02-24,29.483516693115234,,19.149999618530273,353.68896484375,49.810035705566406,110.01287841796875,750.3853149414062,894.4830932617188,,35.883541107177734,79.87653350830078,476.222900390625,26.837276458740234
2016-02-25,28.04295539855957,,20.100000381469727,352.68597412109375,47.74077606201172,107.32333374023438,755.8109130859375,893.48583984375,,34.91893005371094,77.04644775390625,469.8540954589844,28.450908660888672
2016-02-26,26.698427200317383,,20.75,359.61981201171875,48.82467269897461,106.9365005493164,762.1780395507812,887.0281982421875,,34.34016418457031,73.87481689453125,474.4454345703125,28.365982055664062
2016-02-29,25.44993782043457,,19.75,354.6483459472656,49.76076889038086,106.36544799804688,744.6907958984375,902.6975708007812,,34.09901428222656,71.0935287475586,458.74566650390625,26.709882736206055
2016-03-01,26.698427200317383,,18.899999618530273,362.8904113769531,49.76076889038086,107.93125915527344,739.0859375,909.2501831054688,,35.449466705322266,76.21695709228516,476.26513671875,27.85641098022461
2016-03-02,27.994932174682617,,18.950000762939453,372.78955078125,49.61296081542969,111.56029510498047,761.59521484375,921.5958251953125,56.00278854370117,36.124691009521484,77.48561096191406,489.1932067871094,28.450908660888672
2016-03-03,29.38747787475586,,18.549999237060547,374.7301330566406,53.85001754760742,113.23663330078125,761.281494140625,928.3858642578125,54.543888092041016,36.51053237915039,82.02349090576172,494.8215637207031,27.686555862426758
2016-03-04,30.828035354614258,,19.950000762939453,364.30767822265625,54.638309478759766,115.07877349853516,761.1468505859375,959.7720947265625,53.3203010559082,36.22115707397461,81.68192291259766,495.39276123046875,29.682361602783203
2016-03-08,32.36463928222656,,19.0,355.5205383300781,56.31342315673828,118.15515899658203,740.9691162109375,971.262939453125,52.75556945800781,36.94460678100586,80.70603942871094,492.345947265625,32.654842376708984
2016-03-09,33.94925308227539,,20.899999618530273,355.6949157714844,55.7714729309082,116.99461364746094,752.986083984375,958.7749633789062,53.97916030883789,36.51053237915039,82.75540924072266,498.71478271484375,33.291812896728516
2016-03-10,35.629905700683594,,21.0,356.65435791015625,55.7714729309082,119.90518951416016,751.1027221679688,965.2325439453125,55.53217697143555,36.124691009521484,82.70661163330078,483.4803771972656,31.848037719726562
2016-03-11,37.35859680175781,,20.399999618530273,358.92193603515625,54.884647369384766,118.7262191772461,763.70263671875,953.7416381835938,55.24981689453125,35.59416198730469,81.63313293457031,483.69189453125,31.932960510253906
2016-03-14,37.59868240356445,,21.5,361.0370788574219,52.174903869628906,120.66047668457031,768.6797485351562,961.5763549804688,54.59095001220703,36.462303161621094,84.9023666381836,482.9301452636719,31.465858459472656
2016-03-15,35.725948333740234,,19.549999237060547,354.0378112792969,53.111000061035156,119.49991607666016,754.0172729492188,915.1856079101562,53.885047912597656,35.64238357543945,85.63427734375,480.05255126953125,32.10280990600586
2016-03-16,36.59028625488281,,19.649999618530273,355.367919921875,53.6529426574707,118.0173568725586,757.0216674804688,926.7239379882812,53.885047912597656,35.449466705322266,83.97527313232422,487.69097900390625,31.211071014404297
2016-03-17,35.437843322753906,,19.450000762939453,355.5423583984375,53.800750732421875,117.21903228759766,761.953857421875,935.6951904296875,54.26152801513672,34.82246780395508,88.65953826904297,491.62652587890625,31.380924224853516
2016-03-18,35.485862731933594,,18.299999237060547,359.40167236328125,53.6529426574707,117.25704193115234,760.7880249023438,943.9948120117188,54.21446228027344,34.91893005371094,86.61016845703125,505.02001953125,31.211071014404297
2016-03-21,34.909629821777344,,19.950000762939453,358.70404052734375,53.85001754760742,123.09234619140625,788.857666015625,951.7667236328125,53.4144172668457,35.16008377075195,91.48961639404297,505.6549072265625,31.211071014404297
2016-03-22,35.1027717590332,,20.149999618530273,361.2768249511719,54.73684310913086,123.89065551757812,780.3380737304688,939.3892211914062,53.3203010559082,36.081520080566406,91.73359680175781,503.5600280761719,29.682361602783203
2016-03-23,35.15105438232422,,21.100000381469727,356.5889892578125,53.6529426574707,119.78504180908203,783.4319458007812,930.1301879882812,60.473594665527344,37.77890396118164,90.4161376953125,511.1138000488281,29.89468765258789
2016-03-28,34.13707733154297,,19.350000381469727,353.51446533203125,51.92856216430664,116.43973541259766,774.5088500976562,932.816650390625,60.42653274536133,36.372501373291016,85.7806625366211,509.8867492675781,30.36178970336914
2016-03-29,33.46110153198242,,19.0,351.8356018066406,50.992469787597656,115.90751647949219,772.26708984375,937.4222412109375,60.19123077392578,35.596553802490234,86.36620330810547,506.6492614746094,28.875547409057617
2016-03-30,35.1027717590332,,18.25,357.8535461425781,51.97782897949219,116.87689971923828,772.7153930664062,942.4595947265625,63.20314407348633,37.43942642211914,87.53726196289062,510.3309020996094,28.960474014282227
2016-03-31,36.64787673950195,,20.049999237060547,355.01898193359375,52.618316650390625,118.47352600097656,779.7551879882812,947.2570190429688,61.32069778442383,37.53641891479492,87.53726196289062,515.5571899414062,28.57830238342285
2016-04-01,37.17899703979492,,20.049999237060547,357.766357421875,60.50121307373047,117.99834442138672,778.2305908203125,967.6942749023438,61.41481399536133,37.9728889465332,88.65953826904297,510.1192932128906,29.385116577148438
2016-04-04,37.661842346191406,,20.899999618530273,366.2481994628906,66.31484985351562,118.45452880859375,782.1764526367188,969.6611328125,63.86200714111328,37.342430114746094,89.04989624023438,526.3058471679688,29.427579879760742
2016-04-05,38.38611602783203,,21.5,367.73095703125,65.32948303222656,119.84207153320312,778.8582763671875,972.2997436523438,61.556007385253906,36.372501373291016,85.0975341796875,516.1919555664062,30.404258728027344
2016-04-06,40.07606506347656,,21.799999237060547,365.7685852050781,67.05387115478516,122.40807342529297,781.72802734375,954.8370971679688,67.62690734863281,36.8089714050293,86.36620330810547,508.1092834472656,31.211071014404297
2016-04-07,40.31748962402344,,23.950000762939453,361.2768249511719,65.32948303222656,123.18737030029297,771.235595703125,972.8275146484375,64.89735412597656,36.32400131225586,88.17158508300781,499.9843444824219,32.01789474487305
2016-04-08,38.965518951416016,,22.950000762939453,363.3046569824219,65.03387451171875,122.23701477050781,762.6265869140625,972.3956909179688,64.33259582519531,36.711971282958984,89.63542938232422,493.3191833496094,32.90963363647461
2016-04-11,38.72409439086914,,22.5,366.0084228515625,64.59046173095703,122.02790832519531,775.0919189453125,978.7763061523438,67.43864440917969,39.08831024169922,89.34266662597656,500.9997863769531,32.31513214111328
2016-04-12,38.77238464355469,,25.899999618530273,366.1611328125,66.90605926513672,121.41969299316406,782.4454345703125,980.50341796875,67.90927124023438,39.76726531982422,96.2226791381836,500.2805480957031,33.206878662109375
2016-04-13,38.917236328125,,25.549999237060547,365.2452087402344,68.97532653808594,120.07015991210938,805.0446166992188,981.6068115234375,65.93269348144531,39.81576156616211,93.05103302001953,496.26025390625,35.3725471496582
2016-04-18,39.97949981689453,,26.25,372.1136474609375,70.99531555175781,122.84522247314453,806.3448486328125,996.958740234375,65.22676086425781,38.748836517333984,92.12393951416016,524.18994140625,35.45747756958008
2016-04-20,39.4483642578125,,25.950000762939453,366.8370361328125,70.65043640136719,122.17999267578125,810.7838745117188,1006.0739135742188,63.72081756591797,38.700340270996094,92.07514190673828,526.2636108398438,33.843841552734375
2016-04-21,37.85498046875,,24.700000762939453,369.039306640625,68.97532653808594,121.8948745727539,810.739013671875,1046.852294921875,64.61499786376953,38.457855224609375,92.02635955810547,518.9426879882812,33.92876434326172
2016-04-22,38.33782958984375,,24.299999237060547,368.5595397949219,69.56653594970703,120.45030212402344,792.93798828125,1026.1270751953125,62.873714447021484,38.118377685546875,95.0516128540039,512.5737915039062,33.4192008972168
2016-04-25,38.19297409057617,,24.399999618530273,368.5377197265625,67.15240478515625,117.84628295898438,792.89306640625,1017.011962890625,62.356048583984375,37.53641891479492,95.24678802490234,514.5203857421875,32.90963363647461
2016-04-26,37.46870422363281,,23.549999237060547,370.5873107910156,68.77825164794922,118.9297103881836,794.3279418945312,1015.5726318359375,62.4030876159668,38.36085891723633,97.49134063720703,521.418212890625,33.33427047729492
2016-04-27,37.46870422363281,,23.200000762939453,365.2452087402344,68.67970275878906,118.41650390625,800.1121826171875,1000.029052734375,63.579627990722656,38.40935516357422,98.32083892822266,524.8035888671875,32.95209884643555
2016-04-28,36.74443817138672,,20.700000762939453,348.8265380859375,67.30020904541016,119.91809844970703,785.8084106445312,1007.609130859375,61.22657775878906,37.9728889465332,95.10040283203125,511.68511962890625,32.61238479614258
2016-04-29,36.406455993652344,,21.950000762939453,327.1965026855469,65.52655029296875,118.05535888671875,778.320068359375,1008.5205078125,61.932491302490234,38.99131774902344,92.90465545654297,511.2408142089844,32.86717224121094
2016-05-02,36.84101104736328,,22.899999618530273,323.66436767578125,64.68900299072266,117.52315521240234,774.7780151367188,1013.0301513671875,62.07368469238281,39.379295349121094,93.34381103515625,508.2574768066406,32.27267074584961
2016-05-03,38.28954315185547,,23.399999618530273,317.646240234375,66.16704559326172,118.28345489501953,763.16455078125,998.0140380859375,60.473594665527344,38.60334777832031,94.36848449707031,498.41845703125,32.654842376708984
2016-05-04,37.903263092041016,,21.100000381469727,321.4402770996094,67.00459289550781,117.84628295898438,765.3168334960938,1008.4246215820312,58.35585403442383,38.457855224609375,92.31912231445312,503.0945129394531,33.121952056884766
2016-05-05,37.4204216003418,,22.899999618530273,322.23162841796875,68.4333724975586,119.48092651367188,762.4024047851562,1001.7081909179688,58.826454162597656,38.79732894897461,93.39259338378906,504.6180419921875,31.848037719726562
2016-05-06,37.806697845458984,,23.0,317.703125,67.25093841552734,120.43130493164062,765.3168334960938,980.791259765625,58.35585403442383,38.40935516357422,90.80650329589844,499.9843444824219,32.27267074584961
2016-05-09,37.323856353759766,,21.899999618530273,317.17547607421875,67.98995971679688,118.72062683105469,758.2322998046875,1007.5130615234375,57.55580520629883,38.845829010009766,91.73359680175781,507.4109802246094,32.61238479614258
2016-05-10,36.50301742553711,,23.0,316.0323791503906,67.64508056640625,120.83045196533203,773.432861328125,1027.8062744140625,58.685272216796875,39.62177276611328,90.31855773925781,513.2297973632812,32.73977279663086
2016-05-11,35.97188949584961,,22.799999237060547,311.6136779785156,66.90605926513672,119.1197738647461,773.5225219726562,1021.8094482421875,57.179317474365234,39.476280212402344,88.75711822509766,508.5958251953125,32.442527770996094
2016-05-12,35.537330627441406,,22.25,314.229736328125,67.20166778564453,117.86528015136719,764.9581298828125,1020.9459228515625,57.93229675292969,40.882694244384766,89.00108337402344,512.0449829101562,33.88631057739258
2016-05-13,34.57164001464844,,21.700000762939453,317.9449768066406,65.96996307373047,117.39009857177734,745.9464111328125,1034.9063720703125,58.77940368652344,40.73719787597656,87.00052642822266,510.8810729980469,33.546592712402344
2016-05-16,36.45473861694336,,21.5,316.09832763671875,66.0685043334961,117.29505920410156,758.9048461914062,1014.4215087890625,58.167606353759766,40.2037353515625,86.31739807128906,514.16064453125,35.54240036010742
2016-05-17,37.806697845458984,,23.850000381469727,321.9678955078125,65.57582092285156,118.20742797851562,747.9641723632812,1045.9886474609375,57.791107177734375,40.83419418334961,90.4161376953125,513.84326171875,34.141090393066406
2016-05-18,37.661842346191406,,23.0,326.34246826171875,65.32948303222656,121.22960662841797,740.296630859375,1027.278564453125,57.179317474365234,42.53157424926758,89.97698211669922,511.98138427734375,34.48080062866211
2016-05-19,36.55130386352539,,22.200000762939453,321.0006408691406,64.78753662109375,119.93709564208984,730.9699096679688,1013.4618530273438,56.37928009033203,41.46464920043945,86.70774841308594,510.2463684082031,33.206878662109375
2016-05-20,36.1650276184082,,22.0,323.8804016113281,64.2455825805664,117.02896118164062,728.548583984375,1000.9884643554688,56.5675163269043,40.397727966308594,85.63427734375,508.4901428222656,33.206878662109375
2016-05-23,35.006202697753906,,21.899999618530273,322.5174560546875,62.176326751708984,118.9297103881836,735.005615234375,992.7847900390625,57.97935485839844,39.573280334472656,84.80477905273438,502.7349548339844,32.27267074584961
2016-05-24,34.42679214477539,,20.450000762939453,325.02349853515625,62.8660774230957,120.07015991210938,738.1441650390625,988.51513671875,61.22657775878906,38.700340270996094,83.38972473144531,502.6291809082031,33.03702926635742
2016-05-25,35.97188949584961,,20.100000381469727,329.4641418457031,61.83144760131836,119.36688995361328,753.3895874023438,997.9181518554688,58.261722564697266,38.700340270996094,84.7559814453125,511.4735412597656,32.442527770996094
2016-05-26,36.309879302978516,,21.799999237060547,325.7490234375,61.33877182006836,118.0743637084961,762.5816040039062,999.309326171875,56.661643981933594,38.457855224609375,88.90350341796875,522.2645874023438,32.95209884643555
2016-05-27,31.771150588989258,,22.350000381469727,333.0913391113281,61.78218078613281,117.80825805664062,772.3117065429688,1040.71142578125,52.473201751708984,39.5247802734375,94.7100601196289,527.9139404296875,32.357601165771484
2016-05-30,31.91599464416504,,21.75,328.6727600097656,60.20560073852539,117.37109375,766.1687622070312,1065.178466796875,50.449562072753906,39.476280212402344,93.97813415527344,536.419921875,33.71644973754883
2016-05-31,33.21968078613281,,21.700000762939453,325.2653503417969,59.220237731933594,117.86528015136719,760.653564453125,1054.911865234375,51.90846633911133,38.94282150268555,92.17274475097656,528.400634765625,32.40006637573242
2016-06-01,32.97826385498047,,22.149999618530273,322.9571228027344,60.1070671081543,117.90330505371094,766.8864135742188,1080.1466064453125,52.943809509277344,39.185306549072266,90.952880859375,532.4420166015625,33.97123718261719
2016-06-02,32.59197998046875,,23.5,317.1535339355469,58.2348747253418,117.48513793945312,778.5891723632812,1095.498291015625,51.673160552978516,38.94282150268555,92.367919921875,533.8595581054688,32.31513214111328
2016-06-03,31.626293182373047,,23.450000762939453,317.3953857421875,57.003173828125,117.52315521240234,793.5208740234375,1094.5389404296875,50.21425247192383,39.185306549072266,90.36734008789062,536.123779296875,32.69731521606445
2016-06-06,30.998592376708984,,23.350000381469727,318.5824279785156,59.41731262207031,118.24541473388672,788.58837890625,1095.7862548828125,49.32009506225586,38.60334777832031,91.53841400146484,536.0601806640625,34.69312286376953
2016-06-07,31.529726028442383,,22.5,319.5057678222656,59.121700286865234,118.68260955810547,804.4615478515625,1101.735107421875,49.8377685546875,38.700340270996094,96.8082046508789,532.1034545898438,33.206878662109375
2016-06-08,31.722858428955078,,23.549999237060547,326.89215087890625,57.9885368347168,119.49992370605469,804.5960083007812,1091.4205322265625,52.5202522277832,40.05824661254883,102.71234893798828,523.9360961914062,33.80137634277344
2016-06-09,31.626293182373047,,24.0,331.0910339355469,59.41731262207031,118.70161437988281,785.98779296875,1068.3927001953125,51.673160552978516,39.039817810058594,97.78409576416016,507.5183410644531,32.56991958618164
2016-06-10,32.543697357177734,,23.0,330.2116394042969,59.51585006713867,118.05535888671875,784.3735961914062,1077.7957763671875,51.4378547668457,39.039817810058594,96.7594223022461,505.4206237792969,32.654842376708984
2016-06-13,32.49541091918945,,23.0,331.35467529296875,59.17097091674805,121.45771026611328,783.9700317382812,1076.5482177734375,51.014305114746094,39.71876907348633,94.12451171875,505.5489807128906,32.52745819091797
2016-06-14,33.171390533447266,,22.200000762939453,330.80517578125,57.59439468383789,123.66256713867188,776.3472900390625,1069.8800048828125,51.531978607177734,39.573280334472656,95.92991638183594,503.023193359375,32.10280990600586
2016-06-15,34.7647819519043,,22.5,332.0362243652344,58.97389602661133,125.14512634277344,784.3735961914062,1077.747802734375,54.21446228027344,39.62177276611328,96.613037109375,509.42327880859375,32.27267074584961
2016-06-16,34.13707733154297,,22.149999618530273,330.49737548828125,58.1363410949707,125.46827697753906,788.6781005859375,1062.683837890625,53.7909049987793,38.94282150268555,94.85643768310547,507.73223876953125,32.06034851074219
2016-06-17,34.13707733154297,,22.399999618530273,331.35467529296875,58.087074279785156,128.9276123046875,790.3820190429688,1068.0567626953125,53.084983825683594,39.71876907348633,97.58892822265625,504.94970703125,32.654842376708984
2016-06-20,34.33021926879883,,22.600000381469727,338.8291015625,58.1363410949707,128.90863037109375,788.6332397460938,1077.5560302734375,52.943809509277344,39.08831024169922,100.3214111328125,517.4718017578125,32.95209884643555
2016-06-21,35.006202697753906,,23.5,338.5873107910156,56.904640197753906,129.40283203125,780.427734375,1071.9429931640625,52.096702575683594,39.5247802734375,98.27204132080078,516.3372192382812,31.932960510253906
2016-06-22,36.599586486816406,,22.950000762939453,338.7411193847656,56.904640197753906,132.99522399902344,779.0677490234375,1063.4512939453125,50.92018127441406,40.10673904418945,96.613037109375,513.5117797851562,31.932960510253906
2016-06-23,35.537330627441406,,24.649999618530273,338.455322265625,56.55976486206055,135.92237854003906,788.2252197265625,1058.078125,50.967247009277344,40.10673904418945,95.24678802490234,518.6919555664062,31.72063636779785
2016-06-24,34.61992263793945,,23.75,326.16668701171875,55.52513122558594,135.88436889648438,778.9317626953125,1055.4395751953125,50.02602767944336,38.3123664855957,91.6360092163086,511.3926696777344,31.041213989257812
2016-06-27,36.1650276184082,,24.850000381469727,323.17694091796875,54.58903884887695,138.9635772705078,778.7050170898438,1053.5684814453125,50.967247009277344,39.5247802734375,93.53898620605469,499.255859375,32.23020935058594
2016-06-28,36.406455993652344,,25.850000381469727,313.5701904296875,56.510494232177734,140.6552276611328,804.907958984375,1062.3477783203125,51.155479431152344,44.762420654296875,95.0516128540039,496.23779296875,32.824703216552734
2016-06-29,36.309879302978516,,25.25,320.2751770019531,60.89535140991211,140.46517944335938,801.3268432617188,1065.658203125,51.39080047607422,46.21731948852539,95.63714599609375,503.815185546875,33.461669921875
2016-06-30,35.97188949584961,,24.899999618530273,321.15447998046875,59.269508361816406,138.1272430419922,814.7003173828125,1064.6986083984375,52.096702575683594,45.877845764160156,95.197998046875,501.22515869140625,32.48499298095703
2016-07-01,36.64787673950195,,25.75,321.70404052734375,59.90999221801758,142.4039306640625,813.8388671875,1087.678466796875,51.626102447509766,44.18046188354492,96.17388916015625,501.9101867675781,33.206878662109375
2016-07-04,36.11674499511719,,25.549999237060547,329.0245666503906,59.860721588134766,141.87168884277344,809.713623046875,1098.041015625,51.296669006347656,44.71392059326172,97.6377182006836,506.8547058105469,34.183555603027344
2016-07-05,35.92359924316406,,27.299999237060547,324.6498107910156,58.875362396240234,133.56544494628906,807.1294555664062,1092.9556884765625,50.54369354248047,44.56843185424805,96.51544189453125,503.2158203125,35.584869384765625
2016-07-07,35.489044189453125,,27.100000381469727,315.284912109375,58.875362396240234,137.8611297607422,832.607421875,1077.5079345703125,51.155479431152344,45.19888687133789,97.58892822265625,495.42449951171875,37.410823822021484
2016-07-08,35.44076156616211,,28.649999618530273,317.3733215332031,57.49585723876953,138.54541015625,834.7833862304688,1076.356689453125,50.590755462646484,44.66543197631836,95.5883560180664,495.83111572265625,35.45747756958008
2016-07-11,35.34418869018555,,28.5,315.1530456542969,58.2348747253418,135.96035766601562,842.6715698242188,1103.7020263671875,51.343719482421875,44.51993942260742,95.197998046875,503.0446472167969,34.01369857788086
2016-07-12,35.1993408203125,,28.850000381469727,317.1535339355469,58.629024505615234,135.46617126464844,838.9541625976562,1116.7509765625,51.76728057861328,44.08346939086914,94.12451171875,503.68695068359375,34.99037170410156
2016-07-13,35.006202697753906,,28.399999618530273,316.5599060058594,59.07243728637695,136.60665893554688,840.9036254882812,1118.669921875,50.40250015258789,43.7924919128418,93.29501342773438,511.07171630859375,35.202693939208984
2016-07-14,35.39247512817383,,27.799999237060547,320.1872253417969,58.48121643066406,136.7777099609375,845.8902587890625,1106.772216796875,49.5554084777832,43.59850311279297,94.4660873413086,503.5584411621094,34.26847839355469
2016-07-15,34.668216705322266,,27.549999237060547,315.4607849121094,57.44658660888672,140.71226501464844,853.6425170898438,1105.764892578125,49.649532318115234,42.91954803466797,92.17274475097656,459.16387939453125,33.1644172668457
2016-07-18,34.57164001464844,,28.0,317.6591491699219,58.037803649902344,138.84951782226562,835.9168090820312,1104.6614990234375,49.13186264038086,42.14360427856445,92.07514190673828,463.1880187988281,33.1644172668457
2016-07-19,34.52335739135742,,27.850000381469727,321.0226135253906,58.629024505615234,140.4081268310547,811.6175537109375,1112.1455078125,52.04965591430664,41.65863800048828,90.66011047363281,465.3285217285156,34.3958740234375
2016-07-20,34.185367584228516,,27.649999618530273,320.9566650390625,58.727561950683594,141.60562133789062,822.2711791992188,1138.4354248046875,52.75556945800781,44.762420654296875,92.61188507080078,463.68035888671875,33.121952056884766
2016-07-21,33.79908752441406,,26.299999237060547,318.1207580566406,57.93927001953125,142.36590576171875,825.127197265625,1139.730712890625,51.4378547668457,43.16203308105469,92.27033233642578,462.3104553222656,32.357601165771484
