Date,ANDHRAPET.BO,ACE.NS,MANALIPETC.NS,TANLA.NS,LAURUSLABS.NS,AUROLAB.BO,CAPLIPOINT.NS,GPIL.NS,ALKYLAMINE.NS,AARTIIND.NS,BALAMINES.NS,HINDZINC.NS
2017-01-19,24.650712966918945,46.078826904296875,30.937314987182617,60.430171966552734,90.85965728759766,39.54999923706055,399.13189697265625,83.18387603759766,121.24861145019531,167.89846801757812,328.5176696777344,166.10792541503906
2017-01-20,24.46466827392578,45.2559928894043,31.145790100097656,58.710418701171875,90.47230529785156,38.0,391.9915771484375,98.36480712890625,119.86106872558594,164.2042236328125,326.7018737792969,163.2180938720703
2017-01-23,23.860029220581055,45.40120315551758,31.062402725219727,61.33781433105469,90.21721649169922,37.04999923706055,393.83734130859375,93.14485931396484,119.32887268066406,165.3005828857422,334.39520263671875,167.21286010742188
2017-01-24,23.999563217163086,44.917179107666016,31.145790100097656,61.95883560180664,90.22666931152344,41.29999923706055,411.3239440917969,97.74225616455078,119.69001770019531,165.46742248535156,346.7713317871094,172.05755615234375
2017-01-25,23.67399024963379,45.643211364746094,31.312564849853516,60.286861419677734,90.24555969238281,39.900001525878906,417.9786071777344,96.44923400878906,120.7734375,168.11300659179688,347.1058349609375,170.2443084716797
2017-01-27,23.90654182434082,45.20759201049805,31.062402725219727,58.37602233886719,89.48028564453125,39.150001525878906,410.303955078125,94.53365325927734,122.1989974975586,171.93833923339844,342.0884704589844,170.35763549804688
2017-01-30,24.51118278503418,45.3527946472168,30.60376739501953,58.18494415283203,90.34949493408203,39.29999923706055,410.54681396484375,90.94194030761719,121.38166046142578,172.5937957763672,327.8486633300781,170.1876678466797
2017-01-31,23.767009735107422,45.3527946472168,30.478683471679688,56.94289016723633,89.70702362060547,38.900001525878906,409.33245849609375,86.96713256835938,120.18419647216797,171.19947814941406,333.10491943359375,169.36602783203125
2017-02-01,23.301902770996094,46.9500617980957,31.104097366333008,57.8983154296875,89.8676528930664,38.650001525878906,415.3556213378906,93.24064636230469,132.40599060058594,174.45281982421875,330.04681396484375,173.7857666015625
2017-02-02,23.301902770996094,47.192073822021484,30.97901153564453,56.465179443359375,89.56532287597656,39.70000076293945,419.3386535644531,89.12216186523438,132.48204040527344,175.71604919433594,339.0780029296875,182.76687622070312
2017-02-03,22.46470832824707,51.35465621948242,30.27020835876465,55.70085525512695,95.00724792480469,38.70000076293945,429.3448791503906,89.88838195800781,132.86219787597656,181.9486083984375,336.6410217285156,182.3702392578125
2017-02-06,22.371686935424805,50.91903305053711,29.978342056274414,54.028873443603516,105.25813293457031,40.04999923706055,427.79052734375,94.91676330566406,135.80833435058594,185.58328247070312,336.8799743652344,178.46046447753906
2017-02-07,22.883304595947266,51.88707733154297,31.18748664855957,54.315494537353516,105.7872085571289,39.349998474121094,436.0966491699219,101.42973327636719,137.8611602783203,186.91799926757812,341.8017578125,176.2222900390625
2017-02-08,23.02283477783203,55.275230407714844,30.97901153564453,53.742244720458984,103.9260025024414,40.599998474121094,424.8275146484375,99.60993194580078,137.91815185546875,188.3957061767578,340.8460693359375,179.7637176513672
2017-02-09,22.9298152923584,55.468841552734375,30.64545440673828,53.885562896728516,105.75888061523438,41.400001525878906,416.7157287597656,93.958984375,136.98678588867188,187.44236755371094,335.15972900390625,180.13201904296875
2017-02-10,22.790283203125,55.178428649902344,30.64545440673828,54.984291076660156,101.24282836914062,39.900001525878906,411.37255859375,94.19844055175781,133.3753662109375,187.77603149414062,326.89300537109375,177.752197265625
2017-02-13,25.069313049316406,55.85606002807617,30.145126342773438,54.41104507446289,97.97386932373047,36.20000076293945,396.6060791015625,92.47441864013672,135.06704711914062,189.40866088867188,324.21697998046875,178.34715270996094
2017-02-14,26.60416603088379,55.468841552734375,29.352928161621094,51.8314094543457,96.39608764648438,38.70000076293945,385.579833984375,91.181396484375,133.12828063964844,187.29934692382812,322.7834777832031,171.9158935546875
2017-02-15,24.32513999938965,52.51630783081055,28.685815811157227,50.06388854980469,96.09375762939453,36.650001525878906,367.9960021972656,85.5783462524414,129.51686096191406,184.8444366455078,316.90606689453125,166.10792541503906
2017-02-16,24.976289749145508,53.82316589355469,29.019372940063477,51.92695617675781,95.18675994873047,38.0,382.27679443359375,85.09944915771484,135.1620635986328,188.95584106445312,321.8755798339844,171.34927368164062
2017-02-17,25.115819931030273,52.22590637207031,29.769874572753906,51.92695617675781,94.62935638427734,37.25,386.599853515625,84.66844940185547,138.3363494873047,190.08790588378906,319.34307861328125,169.87600708007812
2017-02-20,25.115819931030273,50.773834228515625,29.728178024291992,52.83460235595703,95.4796371459961,37.150001525878906,395.2945556640625,84.85999298095703,140.14202880859375,187.90713500976562,319.6297607421875,171.40589904785156
2017-02-21,25.162330627441406,48.886146545410156,29.5614013671875,51.92695617675781,97.55818939208984,37.0,398.4033203125,83.71065521240234,138.412353515625,187.89520263671875,323.0702209472656,171.8875732421875
2017-02-22,25.069313049316406,50.38661193847656,28.93598175048828,52.07026290893555,98.5785140991211,36.349998474121094,399.0833740234375,91.6124038696289,138.8875274658203,186.7035369873047,319.6297607421875,171.32095336914062
2017-02-23,25.069313049316406,51.25785446166992,28.977676391601562,51.64032745361328,98.48405456542969,37.45000076293945,390.4371337890625,92.42652893066406,140.3321075439453,183.73617553710938,321.5411682128906,171.12261962890625
2017-02-27,25.02280044555664,51.74187469482422,29.603092193603516,51.40147399902344,96.4527816772461,36.400001525878906,385.2883605957031,92.71385955810547,140.48414611816406,187.43045043945312,317.4795227050781,174.04074096679688
2017-02-28,25.44139862060547,52.80672073364258,34.77321243286133,51.40147399902344,96.35829162597656,36.20000076293945,392.9630432128906,92.95330810546875,140.37013244628906,184.32009887695312,316.5238037109375,174.720703125
2017-03-01,26.325105667114258,53.48434829711914,33.7308464050293,51.44924545288086,96.38663482666016,37.150001525878906,398.35467529296875,104.63832092285156,144.09559631347656,184.59417724609375,316.6671142578125,180.3020477294922
2017-03-02,25.255355834960938,51.45145797729492,32.02137756347656,50.923770904541016,96.00872039794922,36.900001525878906,389.6114501953125,99.89727020263672,141.94773864746094,182.07968139648438,320.2510070800781,175.85397338867188
2017-03-03,25.02280044555664,52.661521911621094,32.43832015991211,50.923770904541016,95.78197479248047,36.75,383.8310852050781,101.47761535644531,141.9287109375,176.78855895996094,322.0668029785156,177.7238311767578
2017-03-06,24.743736267089844,53.19394302368164,32.480018615722656,51.067081451416016,96.71730041503906,37.75,384.2196960449219,94.72521209716797,143.35430908203125,174.94140625,319.1519470214844,175.25901794433594
2017-03-07,24.46466827392578,53.53275680541992,32.02137756347656,50.68490982055664,98.54075622558594,37.349998474121094,381.0624084472656,97.981689453125,140.56021118164062,177.4082489013672,318.81744384765625,169.167724609375
2017-03-08,23.999563217163086,52.129093170166016,31.562734603881836,49.442867279052734,97.86050415039062,37.95000076293945,372.51348876953125,95.44355773925781,138.94454956054688,185.03512573242188,319.24749755859375,168.26112365722656
2017-03-09,23.953052520751953,51.5966682434082,30.895626068115234,48.86962127685547,97.30307006835938,37.349998474121094,373.630615234375,95.9703369140625,140.37013244628906,184.77296447753906,318.3873596191406,165.00299072265625
2017-03-10,24.37165069580078,51.5966682434082,30.520368576049805,48.39190673828125,96.56615447998047,37.20000076293945,376.3507385253906,93.48008728027344,141.14942932128906,183.78382873535156,319.86871337890625,161.0082244873047
2017-03-14,24.09258270263672,51.88707733154297,30.687150955200195,48.153053283691406,97.24638366699219,36.70000076293945,366.44171142578125,93.28852844238281,141.4345703125,183.30718994140625,322.64019775390625,165.1162872314453
2017-03-15,25.02280044555664,52.3711051940918,31.687820434570312,49.490638732910156,99.63668060302734,36.54999923706055,364.0129699707031,92.66596984863281,141.54859924316406,188.5625457763672,320.5855407714844,165.6829376220703
2017-03-16,25.348377227783203,52.46791076660156,31.771209716796875,51.11484909057617,100.26024627685547,35.650001525878906,367.1217041015625,94.05477142333984,141.96676635742188,189.88536071777344,322.0668029785156,174.40904235839844
2017-03-17,25.208845138549805,52.03229522705078,31.35426139831543,49.968345642089844,100.26024627685547,36.75,367.36456298828125,94.58154296875,141.26348876953125,184.6895294189453,329.7123107910156,175.68397521972656
2017-03-20,25.115819931030273,51.93548583984375,31.52103614807129,50.35051727294922,99.71228790283203,36.0,371.7847900390625,94.58154296875,140.4461669921875,188.46719360351562,326.5107116699219,176.42062377929688
2017-03-21,25.5344181060791,51.79027557373047,31.22917938232422,48.86962127685547,97.86994171142578,35.95000076293945,379.0709533691406,92.52230072021484,142.1188201904297,188.2288818359375,338.12237548828125,174.06907653808594
2017-03-22,24.37165069580078,50.725433349609375,32.56340026855469,47.9141960144043,96.78345489501953,36.5,377.1279602050781,94.62944793701172,141.89073181152344,186.28639221191406,342.3273620605469,176.7039337158203
2017-03-23,24.37165069580078,51.64506912231445,32.73017883300781,48.00973892211914,96.71730041503906,35.5,377.0307922363281,95.58722686767578,148.75241088867188,186.69155883789062,338.504638671875,181.06695556640625
2017-03-24,23.67399024963379,50.91903305053711,31.812908172607422,48.05751419067383,96.377197265625,37.5,381.3052978515625,98.79581451416016,158.7123260498047,186.3697967529297,337.6922607421875,183.1635284423828
2017-03-27,23.39492416381836,50.289817810058594,31.771209716796875,47.0543212890625,96.91572570800781,36.5,376.4964599609375,98.79581451416016,171.7704620361328,184.02220153808594,349.44720458984375,183.53179931640625
2017-03-28,23.999563217163086,56.92090606689453,32.35492706298828,46.7677001953125,96.43387603759766,37.099998474121094,372.9019775390625,96.11400604248047,170.1928253173828,181.7817840576172,362.6357421875,184.72174072265625
2017-03-29,23.580968856811523,58.46977233886719,33.60576629638672,46.6243896484375,97.29363250732422,41.70000076293945,374.3592529296875,97.40701293945312,164.05343627929688,180.04190063476562,368.7999267578125,179.49258422851562
2017-03-30,23.44143295288086,59.050601959228516,33.60576629638672,46.43330383300781,97.96443176269531,42.04999923706055,373.9220886230469,99.0831527709961,170.89613342285156,179.51756286621094,364.8338317871094,176.862548828125
2017-03-31,23.67399024963379,57.840545654296875,33.2722053527832,46.14667892456055,97.53926849365234,41.5,377.2736511230469,112.97106170654297,171.9795379638672,182.46104431152344,362.1578674316406,178.7190704345703
2017-04-03,23.67399024963379,59.97024154663086,34.85660171508789,48.63076400756836,98.37068176269531,41.400001525878906,392.08868408203125,111.24705505371094,173.3480682373047,188.16928100585938,361.0588073730469,180.45181274414062
2017-04-05,25.5344181060791,62.97117614746094,35.31523513793945,49.25178527832031,98.22897338867188,40.70000076293945,393.7887878417969,115.03031158447266,169.64163208007812,189.19415283203125,375.0118713378906,180.32801818847656
2017-04-06,27.34834098815918,65.92369079589844,34.89829635620117,48.67853546142578,97.7187728881836,40.0,390.92291259765625,114.69508361816406,168.80531311035156,186.94180297851562,377.1144714355469,178.3168182373047
2017-04-07,27.766937255859375,63.64879608154297,33.60576629638672,48.248600006103516,96.48110961914062,41.0,379.4109191894531,109.09203338623047,164.5095977783203,187.0729217529297,367.12744140625,175.7177276611328
2017-04-10,30.69711685180664,66.02050018310547,33.9393196105957,50.82822799682617,97.18026733398438,43.0,378.9737854003906,105.45243835449219,169.8126983642578,186.5009002685547,362.8268737792969,177.54327392578125
2017-04-11,28.6506404876709,66.31092071533203,34.648128509521484,50.97153854370117,96.94407653808594,44.400001525878906,376.2050476074219,107.7032470703125,167.77886962890625,189.08692932128906,360.8677062988281,176.0271453857422
2017-04-12,28.6041316986084,65.19766998291016,35.69049072265625,49.490638732910156,96.50946807861328,42.900001525878906,374.4078369140625,105.16510009765625,172.2456512451172,187.57342529296875,359.9119873046875,174.48007202148438
2017-04-13,30.23200798034668,63.74560546875,36.64946746826172,50.97153854370117,95.593017578125,44.0,373.8249816894531,104.30308532714844,193.838134765625,185.3330535888672,356.4715270996094,174.2015838623047
2017-04-17,30.23200798034668,62.825965881347656,38.400634765625,50.39828872680664,97.11412811279297,42.20000076293945,379.1194763183594,102.86641693115234,192.9827880859375,187.35894775390625,357.1405334472656,171.97377014160156
2017-04-18,28.557621002197266,61.228694915771484,37.274879455566406,49.347328186035156,97.19915771484375,41.0,384.2196960449219,100.4240493774414,184.73353576660156,188.92002868652344,359.29083251953125,168.87960815429688
2017-04-19,28.13902473449707,62.099937438964844,36.73285675048828,49.0129280090332,97.7093276977539,43.25,388.5913391113281,96.97602081298828,194.9215545654297,188.93197631835938,364.2604064941406,167.73475646972656
2017-04-20,29.76689910888672,62.583953857421875,36.7745475769043,49.20401382446289,99.21154022216797,42.45000076293945,387.42559814453125,99.65782928466797,192.50759887695312,190.8148651123047,365.5027770996094,174.7275848388672
2017-04-21,29.394813537597656,61.95472717285156,38.35893630981445,49.92057800292969,98.09669494628906,42.04999923706055,390.5343322753906,99.94515991210938,188.51605224609375,190.8863525390625,371.61920166015625,168.8177490234375
2017-04-24,29.813411712646484,64.42323303222656,39.4429931640625,49.82503890991211,98.09669494628906,42.04999923706055,385.2397766113281,98.36480712890625,188.1929168701172,190.29051208496094,377.6877746582031,170.3338623046875
2017-04-25,29.30179214477539,63.50358963012695,38.77588653564453,49.53840637207031,98.380126953125,41.900001525878906,380.9167175292969,98.65214538574219,188.72512817382812,192.20916748046875,375.58526611328125,168.7248992919922
2017-04-26,28.3250675201416,60.88987731933594,36.9830207824707,48.39190673828125,97.97386932373047,40.04999923706055,375.864990234375,93.81531524658203,186.33018493652344,194.9857940673828,368.46539306640625,168.5392608642578
2017-04-27,27.72042465209961,60.74467086791992,36.691158294677734,48.153053283691406,97.99276733398438,40.900001525878906,379.26519775390625,94.72521209716797,183.32699584960938,209.29812622070312,369.5166931152344,164.91909790039062
2017-04-28,27.90646743774414,60.551063537597656,36.73285675048828,47.81865692138672,98.23841857910156,39.79999923706055,382.5682067871094,94.91676330566406,190.8539581298828,209.2146759033203,370.1856994628906,165.81639099121094
2017-05-02,28.83668327331543,62.583953857421875,36.27421569824219,47.436492919921875,100.16576385498047,40.0,379.7509460449219,92.61808013916016,187.67970275878906,203.280029296875,370.6635437011719,166.34239196777344
2017-05-03,28.6041316986084,61.03507995605469,35.52370834350586,46.48107147216797,102.47103118896484,40.099998474121094,383.053955078125,92.37863159179688,183.95423889160156,203.1012725830078,372.2403869628906,163.86705017089844
2017-05-04,28.3250675201416,61.13188934326172,35.190155029296875,46.52884292602539,106.08954620361328,39.099998474121094,377.9051208496094,94.72521209716797,183.5740966796875,203.60179138183594,377.9267272949219,161.3607940673828
2017-05-05,28.046003341674805,60.357452392578125,34.18948745727539,47.57979965209961,105.5037841796875,38.45000076293945,375.5249938964844,91.46873474121094,176.5603485107422,205.13909912109375,377.3055419921875,154.92491149902344
2017-05-08,28.13902473449707,63.35839080810547,36.27421569824219,47.38871765136719,105.81556701660156,39.75,387.42559814453125,90.27149963378906,180.0006866455078,206.92665100097656,370.7113037109375,153.40879821777344
2017-05-09,26.325105667114258,64.13282012939453,35.81557846069336,47.38871765136719,105.39041900634766,40.04999923706055,390.0971374511719,90.41516876220703,174.48854064941406,206.2831268310547,373.3872375488281,157.18365478515625
2017-05-10,26.836721420288086,66.1173095703125,36.19082260131836,48.20083236694336,104.83299255371094,40.0,394.1288146972656,92.09129333496094,173.5381622314453,206.1639404296875,373.53057861328125,157.6168670654297
2017-05-11,26.697189331054688,64.32642364501953,36.56607437133789,47.81865692138672,104.55901336669922,40.900001525878906,444.2571105957031,91.32506561279297,178.29002380371094,206.41421508789062,370.47235107421875,160.401611328125
2017-05-12,26.418127059936523,63.74560546875,35.857269287109375,48.58298873901367,105.26758575439453,40.95000076293945,457.3720397949219,93.24064636230469,172.7588348388672,213.42138671875,343.8564453125,157.40025329589844
2017-05-15,26.13905906677246,65.24607849121094,35.77388381958008,50.44606018066406,104.39839172363281,41.5,472.1385192871094,93.19275665283203,170.38290405273438,221.87054443359375,349.49505615234375,158.85452270507812
2017-05-16,25.999526977539062,65.14926147460938,35.89897155761719,49.060699462890625,109.05615234375,40.349998474121094,490.1109619140625,93.00119018554688,165.5740203857422,227.3404541015625,352.8399963378906,155.54376220703125
2017-05-17,25.208845138549805,65.39128112792969,32.18815231323242,48.296363830566406,109.02783203125,40.54999923706055,520.5181884765625,98.31692504882812,171.56138610839844,222.12078857421875,359.3863830566406,155.97694396972656
2017-05-18,26.092548370361328,62.53555679321289,31.18748664855957,48.10528564453125,105.74942779541016,39.0,544.6109008789062,94.67732238769531,154.47366333007812,218.8317108154297,347.91815185546875,151.3666229248047
2017-05-19,25.720460891723633,63.1647834777832,31.020709991455078,45.812286376953125,103.8126220703125,41.25,576.6696166992188,93.43219757080078,151.09034729003906,211.02606201171875,359.5775146484375,152.26394653320312
2017-05-22,25.76697540283203,62.729164123535156,30.020034790039062,40.84410858154297,103.66145324707031,40.54999923706055,524.9383544921875,92.9054183959961,151.37545776367188,204.82920837402344,353.9867248535156,153.40879821777344
2017-05-23,23.999563217163086,60.11544418334961,29.728178024291992,36.688045501708984,103.9071044921875,41.900001525878906,546.8452758789062,89.21794128417969,151.88865661621094,202.43392944335938,352.79217529296875,148.52000427246094
2017-05-24,23.348413467407227,57.93735122680664,28.769203186035156,36.92689514160156,99.61778259277344,39.0,517.16650390625,87.11079406738281,145.08396911621094,196.38009643554688,332.1015319824219,143.4765167236328
2017-05-25,24.51118278503418,59.53461837768555,30.06173324584961,36.59250259399414,103.74649047851562,40.95000076293945,532.2730102539062,86.63190460205078,149.265625,195.617431640625,347.153564453125,144.93077087402344
2017-05-26,24.278629302978516,61.325496673583984,30.687150955200195,36.44919204711914,105.04084777832031,42.54999923706055,536.5961303710938,90.84617614746094,152.2307891845703,198.38214111328125,338.69573974609375,149.47918701171875
2017-05-29,23.44143295288086,60.64786911010742,29.853261947631836,34.15618896484375,102.16870880126953,41.25,518.818115234375,89.26582336425781,150.12095642089844,201.2303009033203,343.9520263671875,147.80833435058594
2017-05-30,23.627477645874023,62.14833450317383,28.977676391601562,32.436431884765625,103.55752563476562,49.5,519.0123901367188,93.71952819824219,148.27725219726562,208.60693359375,335.8287048339844,150.5312042236328
2017-05-31,24.232118606567383,62.24513626098633,29.102760314941406,34.538352966308594,108.17752075195312,59.400001525878906,516.389404296875,88.69114685058594,146.05335998535156,209.81053161621094,339.7469482421875,148.73658752441406
2017-06-01,24.69722557067871,63.794010162353516,29.14445686340332,36.49695587158203,111.33307647705078,65.30000305175781,519.5952758789062,87.20658111572266,146.7566375732422,207.713134765625,335.6375427246094,147.71551513671875
2017-06-02,25.115819931030273,64.42323303222656,29.769874572753906,35.923702239990234,113.51553344726562,71.80000305175781,512.794921875,87.11079406738281,147.6499786376953,214.505859375,335.68536376953125,147.31326293945312
2017-06-05,25.44139862060547,64.27803039550781,29.728178024291992,36.21033477783203,114.02571868896484,67.4000015258789,521.246826171875,87.01502990722656,155.04388427734375,212.05096435546875,332.7704772949219,145.20924377441406
2017-06-06,25.90650749206543,62.48714828491211,29.352928161621094,35.73262405395508,113.80841827392578,67.80000305175781,515.5635986328125,85.3388900756836,154.18856811523438,211.70533752441406,345.5766906738281,143.5383758544922
2017-06-07,24.83675765991211,62.34194564819336,30.687150955200195,35.30268478393555,115.52792358398438,74.55000305175781,546.1165771484375,85.91355895996094,155.44305419921875,211.64578247070312,336.0675964355469,143.78594970703125
2017-06-08,24.51118278503418,61.422306060791016,31.18748664855957,35.15937042236328,115.9625015258789,73.3499984741211,562.9718017578125,88.49960327148438,155.84219360351562,213.07582092285156,338.0267639160156,146.6634979248047
2017-06-09,24.32513999938965,62.293540954589844,31.22917938232422,34.49058151245117,118.01268768310547,72.75,554.908447265625,86.24878692626953,159.41561889648438,214.7679901123047,343.4263610839844,149.5101318359375
2017-06-12,24.650712966918945,61.5675048828125,31.145790100097656,34.20395278930664,117.23797607421875,71.3499984741211,551.7996826171875,86.2009048461914,153.94146728515625,205.78260803222656,342.61407470703125,150.747802734375
2017-06-13,25.255355834960938,61.519107818603516,30.812232971191406,35.15937042236328,117.18128967285156,69.0,552.2369384765625,85.62622833251953,152.11671447753906,209.5841064453125,334.6818542480469,151.24285888671875
2017-06-14,25.301868438720703,62.293540954589844,30.770540237426758,34.15618896484375,114.92325592041016,72.44999694824219,547.3310546875,86.77557373046875,151.92666625976562,208.89291381835938,333.82171630859375,150.50027465820312
2017-06-15,25.208845138549805,71.9255599975586,30.562068939208984,33.67847442626953,112.61798858642578,71.80000305175781,535.9161376953125,86.8713607788086,153.37123107910156,223.4793243408203,328.37432861328125,150.28369140625
2017-06-16,25.255355834960938,71.151123046875,30.60376739501953,33.9650993347168,114.37528228759766,71.69999694824219,528.3385009765625,90.94194030761719,153.94146728515625,216.80580139160156,328.1831359863281,149.32447814941406
2017-06-19,24.650712966918945,73.66803741455078,30.64545440673828,33.05745315551758,114.4603271484375,69.5,536.2561645507812,87.97280883789062,150.71018981933594,226.82801818847656,327.8965148925781,152.60430908203125
2017-06-20,24.69722557067871,71.7319564819336,31.854598999023438,33.00968551635742,114.38472747802734,68.94999694824219,542.6678466796875,86.96713256835938,153.92245483398438,229.85494995117188,325.9372863769531,156.68858337402344
2017-06-21,24.32513999938965,72.02237701416016,32.31324005126953,34.15618896484375,116.09477996826172,68.75,539.2676391601562,86.77557373046875,153.23817443847656,225.2311248779297,321.78009033203125,153.8729248046875
2017-06-22,24.18560791015625,69.31185150146484,32.6884880065918,33.20076370239258,114.52645111083984,65.69999694824219,560.7373046875,93.48008728027344,153.14315795898438,224.2777862548828,320.3465576171875,156.47203063964844
2017-06-23,23.767009735107422,68.24700927734375,31.270875930786133,32.579742431640625,114.94215393066406,65.25,564.7691040039062,89.21794128417969,149.94989013671875,220.09490966796875,313.2744140625,155.32716369628906
2017-06-27,23.534454345703125,65.29447174072266,30.436983108520508,31.86318588256836,115.82080841064453,63.650001525878906,547.2822875976562,88.3559341430664,143.52537536621094,212.12245178222656,317.76617431640625,157.95721435546875
2017-06-28,22.371686935424805,66.60133361816406,30.27020835876465,32.436431884765625,115.32005310058594,61.849998474121094,537.4705200195312,87.3502426147461,144.00054931640625,212.43228149414062,314.2301330566406,161.11326599121094
2017-06-29,23.162370681762695,67.03694915771484,30.60376739501953,32.24534606933594,115.6601791381836,62.5,538.3933715820312,89.31370544433594,144.01954650878906,215.99545288085938,322.64019775390625,162.165283203125
2017-06-30,22.5577335357666,65.73009490966797,30.436983108520508,31.91095542907715,116.23650360107422,62.400001525878906,536.9362182617188,90.558837890625,143.7724609375,218.50994873046875,322.30572509765625,163.15541076660156
2017-07-03,23.720497131347656,67.03694915771484,31.771209716796875,32.579742431640625,118.74017333984375,62.25,555.1513671875,91.66028594970703,148.56234741210938,224.3612060546875,320.6332092285156,164.02175903320312
2017-07-04,25.255355834960938,70.42510223388672,31.479345321655273,32.10203552246094,118.55123138427734,63.599998474121094,573.70654296875,89.84049987792969,144.53274536132812,221.4296417236328,322.5924072265625,164.5477752685547
2017-07-05,25.627439498901367,71.00592041015625,32.813575744628906,32.14980697631836,118.11661529541016,66.75,634.229736328125,95.15621948242188,144.20962524414062,217.72341918945312,322.4490966796875,167.17782592773438
2017-07-06,25.580928802490234,72.21597290039062,33.99604034423828,32.24534606933594,117.50102996826172,70.05000305175781,673.0402221679688,93.6716537475586,148.22023010253906,218.54571533203125,337.453369140625,164.8881378173828
2017-07-07,25.208845138549805,71.53834533691406,33.53150177001953,35.350460052490234,117.4157943725586,73.55000305175781,669.397216796875,97.6464614868164,151.07135009765625,221.97779846191406,342.2795715332031,165.41415405273438
2017-07-10,25.720460891723633,70.66710662841797,32.94026565551758,36.35364532470703,116.94226837158203,75.0,657.8367309570312,99.22682189941406,153.42825317382812,223.6819305419922,352.027587890625,166.18768310546875
2017-07-11,25.301868438720703,67.95658874511719,32.13786697387695,37.35683059692383,114.36628723144531,72.19999694824219,661.2854614257812,99.46626281738281,161.96261596679688,225.21920776367188,345.4333801269531,167.8894805908203
2017-07-12,25.069313049316406,70.13468933105469,32.68687438964844,37.16575622558594,113.18246459960938,75.80000305175781,734.243408203125,98.4605941772461,164.43359375,230.9751434326172,342.7574157714844,168.87960815429688
2017-07-13,25.115819931030273,69.50545501708984,32.264564514160156,36.59250259399414,115.47434997558594,79.1500015258789,717.5825805664062,97.59857940673828,160.898193359375,235.2771453857422,347.72698974609375,171.1693115234375
2017-07-14,24.650712966918945,68.34380340576172,31.800025939941406,35.44599533081055,115.4269790649414,80.25,697.6673583984375,95.6351089477539,162.34080505371094,235.68234252929688,342.9963684082031,169.56033325195312
2017-07-17,24.418161392211914,68.24700927734375,32.13786697387695,35.82816696166992,115.09552001953125,84.25,687.8553466796875,95.6351089477539,165.01443481445312,234.5025634765625,346.7713317871094,173.02581787109375
2017-07-18,22.790283203125,68.53742218017578,31.800025939941406,35.0638313293457,114.12953186035156,82.0999984741211,665.3656005859375,101.90862274169922,163.09095764160156,231.95233154296875,345.48114013671875,171.81906127929688
