Date,ACE.NS,FILATEX.NS,GLOBUSSPR.NS,GNA.NS,IMFA.NS,SANDUMA.BO,PETRONET.NS,HEIDELBERG.BO,GMBREW.NS
2016-02-05,36.799922943115234,7.266125202178955,57.088523864746094,,49.704689025878906,335.04754638671875,105.3868637084961,63.963722229003906,479.0673522949219
2016-02-08,36.124691009521484,7.455243110656738,59.1771240234375,,50.18971633911133,341.056884765625,101.47331237792969,63.16914367675781,457.5772705078125
2016-02-09,35.304771423339844,7.514965057373047,57.635536193847656,,49.641422271728516,332.3876647949219,101.1538314819336,61.8448371887207,434.4010314941406
2016-02-10,35.208316802978516,7.4651970863342285,56.83987808227539,,48.77681350708008,325.8857116699219,100.35514068603516,60.079105377197266,505.06396484375
2016-02-11,33.90608596801758,7.385568141937256,55.198829650878906,,43.39934158325195,323.7183532714844,98.23860931396484,56.68006896972656,457.3320007324219
2016-02-12,32.893245697021484,6.838120460510254,52.96104049682617,,43.673492431640625,294.8536376953125,96.38166809082031,56.68006896972656,481.42791748046875
2016-02-15,34.4848518371582,7.007331371307373,56.88960647583008,,47.4693489074707,288.4501953125,103.11061096191406,57.033206939697266,504.1136779785156
2016-02-16,32.94147872924805,6.818212985992432,54.850730895996094,,45.69794464111328,284.0170593261719,98.99736022949219,54.69361877441406,486.27166748046875
2016-02-17,32.94147872924805,6.887888431549072,54.90045928955078,,45.487060546875,285.2977600097656,95.06383514404297,54.82604217529297,488.6935119628906
2016-02-18,33.713165283203125,6.818212985992432,56.59123611450195,,44.83333206176758,290.3219909667969,97.69950866699219,56.63592529296875,479.2819519042969
2016-02-19,35.0153923034668,6.828166961669922,56.64096450805664,,45.99318313598633,281.6527099609375,97.45990753173828,56.724205017089844,475.17401123046875
2016-02-22,38.58445358276367,6.7783989906311035,56.04421615600586,,45.719032287597656,290.42047119140625,97.38003540039062,57.518798828125,485.8117980957031
2016-02-23,35.59416198730469,6.967517375946045,54.602088928222656,,47.13193893432617,291.7997741699219,96.64124298095703,56.76835632324219,479.128662109375
2016-02-24,35.883541107177734,6.62909460067749,52.065921783447266,,47.65914535522461,280.8645935058594,95.70277404785156,56.23863220214844,461.6239013671875
2016-02-25,34.91893005371094,6.838120460510254,51.86701202392578,,46.689083099365234,283.2289733886719,94.3050765991211,56.50349044799805,452.1510925292969
2016-02-26,34.34016036987305,6.7883524894714355,50.971893310546875,,45.803382873535156,281.8497619628906,92.98723602294922,55.88548278808594,451.75250244140625
2016-02-29,34.09900665283203,6.967517375946045,50.77297592163086,,46.09862518310547,285.6917724609375,93.8857650756836,56.68006896972656,445.34539794921875
2016-03-01,35.449466705322266,7.146681785583496,54.95018768310547,,47.11084747314453,318.10302734375,98.79769134521484,56.944923400878906,494.3035888671875
2016-03-02,36.124691009521484,7.425382614135742,57.536075592041016,,47.87002182006836,364.0107727050781,99.01734161376953,58.04851150512695,491.14599609375
2016-03-03,36.510536193847656,7.305939674377441,69.02340698242188,,52.19308090209961,402.6284484863281,100.01569366455078,58.40166091918945,490.0730285644531
2016-03-04,36.221153259277344,7.405475616455078,66.23859405517578,,50.44276809692383,393.46661376953125,97.47986602783203,59.107948303222656,478.0250549316406
2016-03-08,36.944618225097656,7.276078701019287,66.73588562011719,,51.813499450683594,414.05609130859375,98.29850769042969,61.18268966674805,504.573486328125
2016-03-09,36.510536193847656,7.435336112976074,70.21688842773438,,50.78017807006836,399.7715148925781,98.27855682373047,62.46283721923828,500.95599365234375
2016-03-10,36.124691009521484,7.425382614135742,71.4601058959961,,52.31961441040039,438.2906188964844,99.09721374511719,61.800689697265625,527.0445556640625
2016-03-11,35.59416198730469,7.4751505851745605,68.9239501953125,,51.03323745727539,457.1069030761719,100.15547180175781,63.6988525390625,544.365478515625
2016-03-14,36.462303161621094,7.4651970863342285,67.33262634277344,,49.2618408203125,457.1069030761719,99.39671325683594,64.80243682861328,571.4963989257812
2016-03-15,35.64238357543945,7.186496257781982,68.72502899169922,,49.87339401245117,457.1069030761719,99.15711212158203,64.49343872070312,555.432373046875
2016-03-16,35.449466705322266,7.405475616455078,68.22773742675781,,48.60810089111328,457.1069030761719,98.73779296875,64.49343872070312,560.9199829101562
2016-03-17,34.82246398925781,7.4751505851745605,66.23859405517578,,49.578155517578125,457.1069030761719,98.79769134521484,66.17088317871094,556.168212890625
2016-03-18,34.91893005371094,7.395521640777588,67.63099670410156,,49.683597564697266,457.1069030761719,99.07723999023438,68.731201171875,565.7636108398438
2016-03-21,35.16008377075195,7.365661144256592,67.82991027832031,,50.69582748413086,457.1069030761719,101.47331237792969,70.7176513671875,570.8219604492188
2016-03-22,36.081520080566406,7.435336112976074,67.28290557861328,,49.451629638671875,457.1069030761719,102.39178466796875,70.2320785522461,557.731689453125
2016-03-23,37.77890396118164,7.514965057373047,66.63642120361328,,49.050960540771484,457.1069030761719,100.15547180175781,68.3780517578125,550.7726440429688
2016-03-28,36.37249755859375,7.305939674377441,64.3488998413086,,47.87002182006836,457.1069030761719,99.29686737060547,69.56993103027344,553.5316772460938
2016-03-29,35.59654998779297,7.3358001708984375,62.16084289550781,,47.89110565185547,457.1069030761719,97.41995239257812,68.55464172363281,543.2310791015625
2016-03-30,37.439422607421875,7.823526382446289,65.34347534179688,,47.32173156738281,457.1069030761719,98.67790222167969,69.26092529296875,563.740234375
2016-03-31,37.53642272949219,7.773758411407471,64.79646301269531,,46.64690399169922,457.1069030761719,100.13550567626953,71.60051727294922,568.8292846679688
2016-04-01,37.97289276123047,7.763804912567139,67.23316955566406,,47.21629333496094,546.8535766601562,98.61798095703125,76.45629119873047,595.4696655273438
2016-04-04,37.34242630004883,7.584640026092529,69.52069091796875,,46.8577880859375,548.3312377929688,98.9175033569336,78.70760345458984,663.9867553710938
2016-04-05,36.37249755859375,7.544825553894043,66.5866928100586,,47.23737716674805,512.3734130859375,97.41995239257812,75.79414367675781,628.7318725585938
2016-04-06,36.80896759033203,7.544825553894043,66.03968811035156,,47.13193893432617,532.1748657226562,97.77938842773438,81.31206512451172,635.5069580078125
2016-04-07,36.32400131225586,7.544825553894043,65.69158172607422,,46.94214630126953,517.3977661132812,96.04222106933594,81.57691955566406,598.9645385742188
2016-04-08,36.71197509765625,7.684175968170166,65.29375457763672,,47.1952018737793,525.869873046875,95.86250305175781,86.38854217529297,581.4290771484375
2016-04-11,39.08831024169922,7.863340854644775,62.16084289550781,,47.23737716674805,525.869873046875,97.67952728271484,86.38854217529297,480.3548889160156
2016-04-12,39.76726150512695,8.102227210998535,61.36518859863281,,48.376136779785156,534.34228515625,103.23040771484375,85.41738891601562,495.10064697265625
2016-04-13,39.81576156616211,8.211716651916504,62.0613899230957,,53.71142578125,530.3031005859375,103.62975311279297,85.99126434326172,497.30792236328125
2016-04-18,38.748836517333984,8.341113090515137,62.26029968261719,,51.792415618896484,521.8308715820312,108.8811264038086,89.61100006103516,488.20294189453125
2016-04-20,38.700340270996094,8.161948204040527,62.80731964111328,,59.974605560302734,584.880126953125,106.54496765136719,90.4938735961914,481.0294189453125
2016-04-21,38.457855224609375,8.3610200881958,61.713287353515625,,58.03449630737305,591.9730834960938,105.50666809082031,87.66870880126953,480.7841491699219
2016-04-22,38.118377685546875,8.579999923706055,61.414913177490234,,58.43517303466797,622.0199584960938,104.9875259399414,87.13897705078125,474.9900817871094
2016-04-25,37.53642272949219,10.292017936706543,61.812747955322266,,60.185482025146484,642.41259765625,105.18720245361328,85.2408218383789,479.64984130859375
2016-04-26,38.36086654663086,11.177887916564941,61.66355514526367,,60.01677703857422,641.1317749023438,104.8477554321289,85.85881042480469,476.8907775878906
2016-04-27,38.40935516357422,11.197795867919922,60.320884704589844,,58.89909362792969,626.84716796875,105.2470932006836,83.65166473388672,475.0820007324219
2016-04-28,37.97289276123047,12.01399040222168,58.92848205566406,,57.14878845214844,620.6406860351562,103.7295913696289,82.989501953125,468.9507751464844
2016-04-29,38.99131774902344,12.103572845458984,59.12739944458008,,56.073299407958984,571.876220703125,105.2470932006836,84.49036407470703,457.0253601074219
2016-05-02,39.37929153442383,11.844779014587402,59.67441177368164,,54.850189208984375,608.3265380859375,106.58489227294922,84.31380462646484,452.2430114746094
2016-05-03,38.60334396362305,11.436681747436523,60.12196731567383,,55.7780647277832,608.8190307617188,108.74134063720703,84.75524139404297,446.6022644042969
2016-05-04,38.457855224609375,11.446635246276855,59.52522659301758,,53.98557662963867,599.460205078125,111.73641204833984,82.8570785522461,437.7732238769531
2016-05-05,38.797332763671875,11.496403694152832,59.1771240234375,,53.81686782836914,580.4962158203125,111.7763900756836,81.66520690917969,429.4346618652344
2016-05-06,38.40935516357422,11.406821250915527,60.96735763549805,,54.3862419128418,583.2053833007812,111.71646881103516,81.48863220214844,439.9497985839844
2016-05-09,38.8458251953125,11.207749366760254,62.75758743286133,,55.88351058959961,600.9379272460938,111.3570785522461,86.52096557617188,438.2330627441406
2016-05-10,39.62177276611328,11.207749366760254,64.59754943847656,,55.54609680175781,577.787109375,110.41861724853516,89.03714752197266,458.6911315917969
2016-05-11,39.47628402709961,11.05844497680664,64.9456558227539,,54.17536926269531,580.003662109375,110.63825225830078,88.72813415527344,449.61572265625
2016-05-12,40.8826904296875,12.163294792175293,64.9456558227539,,54.8291015625,597.24365234375,113.2739028930664,87.62455749511719,439.18670654296875
2016-05-13,40.73719787597656,12.441994667053223,62.35976028442383,,54.554954528808594,553.6510620117188,111.23725128173828,85.99126434326172,433.218505859375
2016-05-16,40.2037353515625,13.656333923339844,62.50894546508789,,55.48283386230469,580.003662109375,110.41861724853516,86.43268585205078,425.80438232421875
2016-05-17,40.834190368652344,13.586658477783203,62.75758743286133,,52.277435302734375,590.3477172851562,111.45691680908203,85.77053833007812,432.1418151855469
2016-05-18,42.531578063964844,13.586658477783203,66.08940887451172,,49.89448165893555,589.1162109375,109.73973083496094,84.57867431640625,429.9268493652344
2016-05-19,41.46464920043945,12.850091934204102,64.64727783203125,,49.1774787902832,570.3984375,106.76461029052734,82.23908233642578,428.66546630859375
2016-05-20,40.397727966308594,12.899860382080078,63.95108413696289,,48.41831588745117,585.4219360351562,105.5466079711914,81.44448852539062,431.7726135253906
2016-05-23,39.573280334472656,13.029257774353027,62.409488677978516,,50.44276809692383,581.0872802734375,103.66968536376953,83.07779693603516,439.5866394042969
2016-05-24,38.700340270996094,12.362366676330566,61.315460205078125,,50.18971633911133,562.4189453125,101.51324462890625,82.59221649169922,431.49578857421875
2016-05-25,38.700340270996094,12.6112060546875,62.85704803466797,,50.632568359375,571.67919921875,106.92434692382812,85.94710540771484,435.92578125
2016-05-26,38.457855224609375,12.949628829956055,62.60840606689453,,51.138675689697266,559.0200805664062,107.68309020996094,85.77053833007812,436.6640930175781
2016-05-27,39.5247802734375,12.869999885559082,63.35433578491211,,51.68696975708008,564.38916015625,109.08081817626953,85.28495788574219,437.2178649902344
2016-05-30,39.47628402709961,12.641066551208496,62.906776428222656,,51.4128303527832,557.7393798828125,111.19733428955078,86.16783142089844,472.5348815917969
2016-05-31,38.94282531738281,12.382272720336914,61.66355514526367,,51.87675857543945,553.3554077148438,109.24053955078125,89.83171844482422,469.8815002441406
2016-06-01,39.185306549072266,12.899860382080078,63.25487518310547,,52.0032958984375,546.0653076171875,108.78128051757812,91.20018005371094,540.2926025390625
2016-06-02,38.94282531738281,12.750556945800781,62.80731964111328,,52.087642669677734,580.98876953125,109.75968170166016,93.23076629638672,510.0669860839844
2016-06-03,39.185306549072266,13.497076988220215,62.16084289550781,,51.834590911865234,575.4720458984375,107.38358306884766,93.80462646484375,499.4918212890625
2016-06-06,38.60334396362305,13.25818920135498,61.713287353515625,,52.61484909057617,579.6588745117188,107.78292846679688,94.15777587890625,478.22625732421875
2016-06-07,38.700340270996094,13.188514709472656,62.26029968261719,,54.78691864013672,568.3296508789062,109.00093078613281,98.7486801147461,500.7608947753906
2016-06-08,40.05824279785156,13.009349822998047,62.85704803466797,,54.681480407714844,579.560302734375,108.98094940185547,99.32254028320312,500.53021240234375
2016-06-09,39.039817810058594,12.770463943481445,61.96192932128906,,56.93790817260742,575.915283203125,109.61991119384766,99.05767822265625,493.72357177734375
2016-06-10,39.039817810058594,12.869999885559082,62.31003189086914,,58.097755432128906,564.83251953125,110.21894073486328,97.24781036376953,489.30126953125
2016-06-13,39.718772888183594,12.760509490966797,60.96735763549805,,58.18210983276367,565.9160766601562,109.5400390625,97.42437744140625,481.5718078613281
2016-06-14,39.573280334472656,14.014662742614746,60.76844024658203,,58.9412841796875,560.7440185546875,111.7763900756836,96.4532241821289,483.8406677246094
2016-06-15,39.62177276611328,14.273456573486328,61.315460205078125,,59.067806243896484,566.4086303710938,111.83627319335938,96.05593872070312,481.3795166015625
2016-06-16,38.94282531738281,13.795683860778809,60.91762924194336,,57.00117874145508,555.4241943359375,113.0343017578125,94.29022216796875,473.41937255859375
2016-06-17,39.718772888183594,13.606565475463867,63.304603576660156,,56.62158966064453,560.0052490234375,114.31219482421875,92.17131805419922,474.3807678222656
2016-06-20,39.08831024169922,13.944988250732422,64.1997299194336,,59.067806243896484,548.9714965820312,114.57177734375,93.93705749511719,496.83843994140625
2016-06-21,39.5247802734375,14.343132019042969,61.713287353515625,,59.04671859741211,549.7597045898438,113.19403076171875,93.1866226196289,500.1071472167969
2016-06-22,40.10673904418945,13.606565475463867,61.713287353515625,,58.540611267089844,547.4938354492188,116.12922668457031,94.37848663330078,500.2994079589844
2016-06-23,40.10673904418945,13.566751480102539,61.11654281616211,,59.57392883300781,542.5189208984375,114.77143859863281,94.2460708618164,499.0303955078125
2016-06-24,38.31236267089844,13.198468208312988,58.978206634521484,,57.612735748291016,540.4993896484375,116.02937316894531,91.72988891601562,498.2997741699219
2016-06-27,39.5247802734375,13.447308540344238,60.96735763549805,,57.69708251953125,548.5775756835938,114.63169860839844,95.4820785522461,512.6434936523438
2016-06-28,44.762420654296875,13.626472473144531,60.470069885253906,,62.589515686035156,551.7300415039062,113.53348541259766,97.9541015625,520.6421508789062
2016-06-29,46.217323303222656,14.263503074645996,62.55867385864258,,63.390865325927734,564.7338256835938,115.82971954345703,102.58914947509766,520.4497680664062
2016-06-30,45.877845764160156,14.283411026000977,62.35976028442383,,61.914703369140625,567.5908813476562,117.48699951171875,104.35488891601562,517.02734375
2016-07-01,44.180458068847656,14.1141996383667,64.54782104492188,,64.61397552490234,591.7761840820312,119.22415924072266,102.01529693603516,518.219482421875
2016-07-04,44.713924407958984,14.382946014404297,69.71959686279297,,65.12010192871094,581.1858520507812,118.0660400390625,101.927001953125,496.1462707519531
2016-07-05,44.56843566894531,14.562110900878906,70.31634521484375,,64.76160430908203,569.4133911132812,118.18584442138672,103.339599609375,474.2654113769531
2016-07-07,45.19888687133789,14.860718727111816,70.5152587890625,,63.327598571777344,566.4579467773438,117.46701049804688,101.57386016845703,458.6142272949219
2016-07-08,44.66543197631836,15.65700626373291,76.43297576904297,,62.04124450683594,558.9215698242188,116.66832733154297,100.55856323242188,458.1911926269531
2016-07-11,44.51993942260742,15.457934379577637,73.15088653564453,,62.14666748046875,564.2904663085938,117.88636016845703,101.79459381103516,453.2690124511719
2016-07-12,44.083465576171875,15.17923355102539,70.81363677978516,,62.06232833862305,569.4133911132812,117.92625427246094,108.37194061279297,439.309814453125
2016-07-13,43.79248809814453,15.30863094329834,70.76390838623047,,60.290931701660156,571.383544921875,114.97110748291016,104.00173950195312,422.1203918457031
2016-07-14,43.59850311279297,15.477842330932617,71.0622787475586,,59.067806243896484,572.5657958984375,115.130859375,103.73687744140625,433.77227783203125
2016-07-15,42.91954803466797,14.681553840637207,70.41580963134766,,58.01340866088867,561.679931640625,116.0693130493164,105.67919158935547,420.0823059082031
2016-07-18,42.14360427856445,14.641739845275879,68.62557220458984,,58.7725830078125,552.2718505859375,114.71155548095703,104.09002685546875,404.508056640625
2016-07-19,41.65863800048828,14.970208168029785,68.3769302368164,,57.760353088378906,543.4055786132812,113.89289855957031,107.84220123291016,397.31695556640625
2016-07-20,44.762420654296875,15.139419555664062,69.07312774658203,,61.05009078979492,548.6760864257812,116.78815460205078,112.96282958984375,410.3531799316406
2016-07-21,43.16203308105469,15.139419555664062,68.17801666259766,,60.354190826416016,540.7456665039062,116.78815460205078,112.34483337402344,415.6599426269531
2016-07-22,46.168827056884766,14.990116119384766,70.86336517333984,,58.835838317871094,541.8292846679688,117.8264389038086,111.50611114501953,415.0447082519531
2016-07-25,47.04176712036133,15.617191314697266,71.75847625732422,,58.92018508911133,531.7314453125,118.60516357421875,112.07997131347656,409.6994934082031
2016-07-26,47.38124084472656,15.447981834411621,69.91851806640625,,58.18210983276367,533.01220703125,118.64511108398438,112.21240997314453,403.89276123046875
2016-07-27,47.13875961303711,16.02528953552246,69.81906127929688,,63.77046585083008,531.8301391601562,119.22415924072266,108.32778930664062,405.04638671875
2016-07-28,47.42974090576172,16.921113967895508,68.87421417236328,,64.21329498291016,539.7111206054688,118.72493743896484,110.2259521484375,401.1624450683594
2016-07-29,46.79928207397461,16.990787506103516,67.82991027832031,,62.52626419067383,533.4063110351562,119.00448608398438,111.46196746826172,396.2786560058594
2016-08-01,47.866207122802734,14.094291687011719,67.33262634277344,,64.29765319824219,543.7009887695312,124.61528778076172,110.53495025634766,390.548828125
2016-08-02,45.489871978759766,14.243596076965332,65.84076690673828,,64.0867919921875,547.4938354492188,123.93641662597656,109.91695404052734,376.0898132324219
2016-08-03,44.325950622558594,13.885266304016113,67.23316955566406,,63.55958557128906,541.6322631835938,122.07945251464844,105.76748657226562,353.78594970703125
2016-08-04,44.95641326904297,13.994756698608398,69.07312774658203,,63.264339447021484,530.007568359375,124.83493041992188,107.62149047851562,354.7088317871094
2016-08-05,46.702293395996094,13.91512680053711,69.32177734375,,63.68610763549805,537.691650390625,123.99629211425781,112.96282958984375,355.054931640625
2016-08-08,45.58686447143555,13.248236656188965,70.6644515991211,,67.12346649169922,532.7659912109375,124.45553588867188,112.4331283569336,342.5954895019531
2016-08-09,47.72072219848633,12.869999885559082,71.85794067382812,,68.53636932373047,531.33740234375,123.69678497314453,112.87454986572266,364.822509765625
2016-08-10,44.325950622558594,12.551484107971191,78.62104034423828,,68.38874816894531,525.081787109375,123.95636749267578,109.47551727294922,355.516357421875
2016-08-11,41.852622985839844,12.710742950439453,76.97999572753906,,67.94590759277344,517.2499389648438,125.71346282958984,109.87281036376953,360.3232727050781
2016-08-12,40.44622039794922,13.228328704833984,77.42754364013672,,67.1445541381836,518.1365356445312,125.45387268066406,112.3006820678711,350.3634338378906
2016-08-16,41.561641693115234,13.835497856140137,78.17347717285156,,65.96361541748047,529.1702270507812,127.88990783691406,112.52140045166016,420.42840576171875
2016-08-17,41.75562286376953,13.636425971984863,82.35069274902344,,65.64729309082031,543.356201171875,127.81005859375,112.65383911132812,452.19219970703125
2016-08-18,41.94961929321289,13.606565475463867,85.48358917236328,,66.91258239746094,541.6815185546875,130.5455322265625,117.73033142089844,443.50140380859375
2016-08-19,42.337589263916016,13.66628646850586,83.64363098144531,,68.5152816772461,538.184326171875,137.25453186035156,122.45365905761719,472.30419921875
2016-08-22,41.610137939453125,13.467215538024902,80.95828247070312,,68.49419403076172,561.679931640625,132.78187561035156,117.20059967041016,479.9952392578125
2016-08-23,42.046607971191406,13.08897876739502,77.87510681152344,,70.30778503417969,569.1177368164062,133.64044189453125,120.24647521972656,473.6501159667969
2016-08-24,41.513145446777344,12.999396324157715,80.21235656738281,,72.77508544921875,591.0372314453125,135.537353515625,121.43836975097656,468.45867919921875
2016-08-25,41.852622985839844,13.228328704833984,79.06859588623047,,70.30778503417969,593.844970703125,134.2794189453125,120.9527816772461,456.96063232421875
2016-08-26,41.12517547607422,12.90981388092041,77.17890930175781,,69.25337219238281,581.7276000976562,134.65879821777344,117.9510498046875,453.11517333984375
2016-08-29,41.70713424682617,13.168606758117676,75.1400375366211,,68.87378692626953,576.2601318359375,135.0581512451172,119.27535247802734,440.6172790527344
2016-08-30,42.09510803222656,13.15865421295166,76.18433380126953,,68.7894287109375,567.98486328125,137.05484008789062,122.23294830322266,447.03924560546875
2016-08-31,44.27745819091797,12.939674377441406,78.47185516357422,,69.14793395996094,567.8862915039062,140.50917053222656,121.17349243164062,440.1558532714844
2016-09-01,42.628570556640625,12.74060344696045,78.12374877929688,,68.72616577148438,567.4429931640625,139.67054748535156,118.3924789428711,433.1184997558594
2016-09-02,43.84098815917969,12.879952430725098,80.21235656738281,,68.72616577148438,591.4805908203125,141.12815856933594,121.79151916503906,429.5806884765625
2016-09-06,43.64699172973633,12.869999885559082,79.41669464111328,,70.05471801757812,576.931640625,142.34616088867188,121.70323181152344,430.4651184082031
2016-09-07,43.404510498046875,13.019303321838379,79.16804504394531,,71.36217498779297,567.90234375,137.81362915039062,121.12934875488281,453.8457336425781
2016-09-08,42.96804428100586,13.66628646850586,80.01344299316406,,71.69957733154297,581.618896484375,140.14976501464844,121.04108428955078,460.0370178222656
2016-09-09,43.16203308105469,13.716054916381836,79.16804504394531,,81.77970886230469,575.303466796875,139.630615234375,119.14291381835938,449.6926574707031
2016-09-12,41.270660400390625,14.084338188171387,77.02971649169922,,79.29129791259766,546.4888916015625,132.67222595214844,113.2718505859375,433.2723693847656
2016-09-14,41.852622985839844,14.293363571166992,78.17347717285156,,78.72193145751953,556.4556274414062,134.36151123046875,117.59788513183594,449.5388488769531
2016-09-15,41.561641693115234,14.1141996383667,80.95828247070312,,78.42669677734375,552.1137084960938,134.8643035888672,119.54019927978516,456.69146728515625
2016-09-16,41.513145446777344,13.895219802856445,80.80909729003906,,77.43555450439453,547.22900390625,134.1403045654297,117.3771743774414,466.074462890625
2016-09-19,42.240596771240234,13.636425971984863,82.30096435546875,,81.48448944091797,538.0517578125,136.31231689453125,114.94929504394531,469.2277526855469
2016-09-20,42.19209671020508,13.546843528747559,80.41126251220703,,78.36344146728516,538.495849609375,134.66319274902344,118.0834732055664,459.99859619140625
2016-09-21,41.46464920043945,13.556797981262207,80.56045532226562,,76.02265930175781,530.4041137695312,134.28109741210938,117.86274719238281,459.8447570800781
2016-09-22,42.19209671020508,13.536890983581543,92.19696044921875,,78.15254974365234,528.77587890625,137.27761840820312,118.96634674072266,465.766845703125
2016-09-23,43.2590217590332,13.596611976623535,89.21324157714844,,85.87081146240234,522.7564086914062,138.3636016845703,118.78978729248047,466.3436279296875
2016-09-26,42.14360427856445,13.596611976623535,87.47274017333984,237.14459228515625,90.72108459472656,509.1878662109375,138.48428344726562,117.20059967041016,466.8820495605469
2016-09-27,44.374446868896484,14.024617195129395,104.23130798339844,226.30592346191406,100.31616973876953,521.8189086914062,139.2887420654297,115.96459197998047,471.6504821777344
2016-09-28,44.81092071533203,14.900533676147461,104.38048553466797,234.67686462402344,99.26176452636719,522.7564086914062,140.65628051757812,118.34833526611328,473.9192810058594
2016-09-29,41.31915283203125,13.417447090148926,98.26386260986328,222.96719360351562,88.31702423095703,493.1031188964844,136.05087280273438,116.05287170410156,460.34466552734375
2016-09-30,42.240596771240234,13.974848747253418,110.09928894042969,220.8381805419922,94.9386978149414,488.71185302734375,138.92672729492188,116.62675476074219,496.76153564453125
2016-10-03,43.88948440551758,14.144060134887695,107.21502685546875,231.87042236328125,100.80119323730469,494.8793029785156,142.00369262695312,118.7456283569336,494.261962890625
2016-10-04,43.16203308105469,14.840811729431152,111.54141998291016,243.43490600585938,108.1187744140625,495.422119140625,147.7554473876953,118.43661499023438,509.7978210449219
2016-10-05,44.180458068847656,15.328536987304688,111.19332122802734,249.2897491455078,108.16095733642578,493.0537414550781,148.94200134277344,123.15995788574219,503.49114990234375
2016-10-06,43.2590217590332,14.980162620544434,106.81719970703125,247.93490600585938,106.6426010131836,489.15594482421875,150.53077697753906,124.70498657226562,486.53253173828125
2016-10-07,42.871055603027344,14.960254669189453,104.43021392822266,258.7251892089844,103.66918182373047,493.9418640136719,150.0681915283203,124.04281616210938,451.46160888671875
2016-10-10,44.083465576171875,15.258862495422363,106.22045135498047,252.33810424804688,105.2718734741211,496.95166015625,148.4593505859375,121.96807861328125,453.99957275390625
2016-10-13,43.06503677368164,14.522296905517578,104.23130798339844,241.06394958496094,99.49371337890625,489.1065368652344,153.0245361328125,119.54019927978516,441.3094482421875
