Date,AARTIIND.NS,ACE.NS,ALKYLAMINE.NS,ANDHRAPET.BO,APOLLOPIPE.NS,AUROLAB.BO,BALAMINES.NS,CANTABIL.NS,CAPLIPOINT.NS,CDSL.NS,DIVISLAB.NS,DSSL.NS,GLOBAL.NS,GPIL.NS,GRAVITA.NS,HINDZINC.NS,IOLCP.NS,LAURUSLABS.NS,MANALIPETC.NS,MANINFRA.NS,MIRZAINT.BO,TANLA.NS,TRIDENT.NS,VINATIORGA.NS
2018-11-30,342.8984680175781,89.89507293701172,297.57281494140625,52.092079162597656,,61.45000076293945,445.4742431640625,130.5017852783203,391.7332458496094,225.79763793945312,1397.2271728515625,36.81768035888672,16.09898567199707,277.8063659667969,68.83773803710938,195.77914428710938,164.15191650390625,72.851318359375,27.609243392944336,22.860551834106445,76.45094299316406,29.63947105407715,5.68035364151001,709.3931274414062
2018-12-03,347.84173583984375,91.74958801269531,294.83123779296875,51.06884002685547,,62.20000076293945,438.42083740234375,129.41098022460938,397.6479187011719,226.08326721191406,1414.117919921875,36.721797943115234,16.09898567199707,282.786865234375,69.36322021484375,200.18360900878906,161.68960571289062,74.03704071044922,27.39320945739746,23.362289428710938,76.54784393310547,29.443832397460938,5.7023701667785645,729.0496215820312
2018-12-04,350.65960693359375,90.1878890991211,290.4368591308594,50.8828010559082,,62.650001525878906,442.5272521972656,128.8159637451172,389.9735412597656,222.79843139648438,1449.404052734375,36.194461822509766,16.09898567199707,279.14727783203125,69.6976089477539,200.51394653320312,161.30337524414062,72.8797607421875,27.782072067260742,23.20549774169922,76.40249633789062,29.688383102416992,6.0414299964904785,728.7805786132812
2018-12-05,350.0865173339844,88.23577880859375,290.22296142578125,50.04560089111328,,58.20000076293945,437.164794921875,129.70846557617188,389.778076171875,219.75160217285156,1437.0272216796875,36.194461822509766,16.09898567199707,278.85992431640625,69.45875549316406,198.97238159179688,156.08912658691406,71.76042938232422,27.35000228881836,23.111421585083008,75.48198699951172,29.394920349121094,5.869699001312256,725.920166015625
2018-12-06,346.5880126953125,87.69893646240234,284.7591552734375,48.55725860595703,,56.849998474121094,428.2756042480469,128.3201446533203,388.0183410644531,216.70480346679688,1416.6904296875,32.886627197265625,16.09898567199707,273.2090148925781,69.1721420288086,197.467529296875,152.56471252441406,71.25768280029297,27.220378875732422,23.017345428466797,73.68941497802734,28.514541625976562,5.7067742347717285,699.2470703125
2018-12-07,345.8716735839844,86.86929321289062,285.05084228515625,47.76657485961914,,55.95000076293945,427.69586181640625,128.8159637451172,389.1425476074219,211.70611572265625,1448.14208984375,32.407230377197266,16.09898567199707,255.15467834472656,69.60206604003906,200.25701904296875,152.9992218017578,71.95014190673828,27.220378875732422,23.17413902282715,73.35027313232422,29.003643035888672,5.768421173095703,712.302490234375
2018-12-10,330.5762634277344,85.25879669189453,274.2398681640625,45.673587799072266,,52.54999923706055,416.0046081542969,126.58474731445312,379.2196960449219,209.2781982421875,1429.552490234375,32.023712158203125,16.09898567199707,241.50621032714844,67.88233184814453,198.20159912109375,144.50193786621094,70.93515014648438,26.39944839477539,22.985986709594727,71.94528198242188,28.22108268737793,5.574672698974609,687.7807006835938
2018-12-11,335.8418884277344,86.72288513183594,275.48431396484375,48.88283157348633,,53.349998474121094,422.9131164550781,128.41932678222656,380.0506896972656,208.7545166015625,1434.7945556640625,32.982505798339844,16.09898567199707,248.2586212158203,69.74539184570312,201.39483642578125,155.9442901611328,73.11689758300781,27.177175521850586,23.20549774169922,72.52665710449219,28.269990921020508,5.609899997711182,705.2613525390625
2018-12-12,347.81787109375,94.09212493896484,279.1787109375,53.254852294921875,,53.099998474121094,432.188720703125,128.7664031982422,389.7291564941406,214.32449340820312,1484.1563720703125,33.46189880371094,16.152647018432617,287.0011291503906,69.55430603027344,201.798583984375,161.15853881835938,73.81884765625,27.825279235839844,23.644519805908203,76.5962905883789,30.373123168945312,5.830068111419678,722.081787109375
2018-12-13,342.4806213378906,92.04241180419922,284.3508605957031,51.85952377319336,,56.95000076293945,431.7056579589844,127.92347717285156,388.507080078125,215.70506286621094,1477.4581298828125,32.886627197265625,16.152647018432617,276.36968994140625,70.70079803466797,202.3491668701172,161.35166931152344,73.37301635742188,28.127727508544922,23.48772621154785,78.53421020507812,30.568761825561523,5.733194828033447,759.0721435546875
2018-12-14,343.0298767089844,91.74958801269531,284.5841369628906,50.92930603027344,,57.54999923706055,433.15496826171875,128.8655548095703,384.69439697265625,210.8968048095703,1447.75390625,32.886627197265625,16.09898567199707,273.83154296875,69.45875549316406,197.65103149414062,158.26174926757812,72.12090301513672,27.868486404418945,23.48772621154785,77.7105941772461,30.568761825561523,5.7199835777282715,819.2151489257812
2018-12-17,343.4715881347656,91.21275329589844,289.4063415527344,51.766502380371094,,58.849998474121094,432.9134216308594,128.66722106933594,382.39697265625,210.23031616210938,1439.696533203125,33.84541702270508,16.09898567199707,278.9556884765625,69.3154525756836,200.66078186035156,159.3721923828125,72.12090301513672,27.868486404418945,24.271696090698242,82.16781616210938,30.960044860839844,5.7067742347717285,814.4231567382812
2018-12-18,344.5223083496094,92.48162841796875,289.911865234375,52.69671630859375,,59.45000076293945,441.8026428222656,129.21263122558594,378.9753112792969,207.80238342285156,1452.6075439453125,33.749542236328125,15.991655349731445,271.34130859375,69.02882385253906,203.9274139404297,161.35166931152344,73.53428649902344,28.084524154663086,24.61664390563965,83.6697006225586,31.74260139465332,5.7640180587768555,815.5968017578125
2018-12-19,347.065673828125,95.70263671875,293.3728942871094,53.71995162963867,,58.099998474121094,446.53704833984375,128.41932678222656,383.032470703125,223.8457794189453,1471.7794189453125,33.557777404785156,16.09898567199707,273.6878967285156,70.70079803466797,207.2307586669922,161.20681762695312,73.85679626464844,28.991867065429688,24.71072006225586,85.22003173828125,32.81862258911133,5.860892295837402,816.2813110351562
2018-12-20,345.8476867675781,93.45769500732422,290.22296142578125,53.44089126586914,,57.5,442.2857360839844,127.42765045166016,376.4824523925781,220.3704833984375,1468.3333740234375,33.79747772216797,16.09898567199707,277.5669250488281,73.18488311767578,204.00083923339844,167.04869079589844,73.08845520019531,28.86224937438965,25.024309158325195,83.13677978515625,31.546964645385742,5.830068111419678,808.1644287109375
2018-12-21,346.2059326171875,91.21275329589844,287.947998046875,52.88275909423828,,60.0,436.7782897949219,128.17138671875,375.6513977050781,214.32449340820312,1431.6396484375,33.79747772216797,16.09898567199707,273.4005432128906,74.42692565917969,201.35813903808594,165.16580200195312,73.69554901123047,28.214141845703125,24.522567749023438,82.89453125,30.568761825561523,5.7243876457214355,799.1430053710938
2018-12-24,340.7970886230469,87.74774932861328,279.5286865234375,52.27812194824219,,56.5,435.8604431152344,128.8655548095703,374.2337951660156,215.22900390625,1404.798828125,33.70159912109375,16.09898567199707,266.6002502441406,72.7071762084961,198.23829650878906,160.77230834960938,72.28215789794922,28.170934677124023,23.675878524780273,81.39264678955078,30.27530288696289,5.746404647827148,767.0423583984375
2018-12-26,340.8328552246094,88.04055786132812,285.67303466796875,51.952545166015625,,58.0,432.4303283691406,126.48558044433594,371.7897644042969,213.89601135253906,1413.1956787109375,32.982505798339844,16.077518463134766,258.3632507324219,71.79953002929688,199.26602172851562,160.434326171875,72.27265930175781,27.868486404418945,23.26821517944336,80.03609466552734,29.981842041015625,5.68035364151001,762.98388671875
2018-12-27,339.8776550292969,88.91902160644531,286.8785400390625,51.85952377319336,,56.79999923706055,432.72021484375,124.9485092163086,376.6289978027344,210.13510131835938,1428.096435546875,33.557777404785156,16.077518463134766,254.6278839111328,71.7040023803711,201.98211669921875,159.4204559326172,72.44342041015625,27.954898834228516,23.20549774169922,81.1019515991211,29.346012115478516,5.7023701667785645,787.0899047851562
2018-12-28,339.3880615234375,89.16304016113281,292.61456298828125,52.32463073730469,,59.5,435.7154846191406,127.8243179321289,373.4028625488281,209.75424194335938,1424.261962890625,36.242401123046875,16.077518463134766,248.49806213378906,73.42373657226562,202.16563415527344,159.46873474121094,72.56671905517578,27.911693572998047,24.14626121520996,80.4236831665039,30.17748260498047,5.7640180587768555,794.64453125
2018-12-31,344.7611389160156,89.01661682128906,312.36981201171875,53.39438247680664,,59.5,441.9958801269531,126.03933715820312,373.4517517089844,212.6582489013672,1439.2598876953125,34.08511734008789,16.07215118408203,280.5360412597656,73.13711547851562,204.55137634277344,160.67575073242188,72.00704193115234,27.436416625976562,24.397130966186523,80.6659164428711,29.835113525390625,5.847681999206543,808.4578857421875
2019-01-01,345.9313659667969,92.1400146484375,300.6061706542969,54.138545989990234,,56.5,442.5755920410156,126.88224029541016,374.1360778808594,216.27633666992188,1432.2703857421875,34.228939056396484,16.07215118408203,275.0766906738281,71.99060821533203,203.96414184570312,159.99981689453125,72.652099609375,27.652448654174805,24.303054809570312,80.08454895019531,30.079662322998047,6.006203651428223,797.8472900390625
2019-01-02,346.4327697753906,95.06819152832031,304.82550048828125,56.51059341430664,,57.25,439.0006408691406,125.89058685302734,374.1849060058594,219.7992401123047,1427.853759765625,33.50984191894531,16.04532241821289,266.45660400390625,71.60844421386719,200.2203369140625,167.33837890625,71.89322662353516,27.522830963134766,24.020828247070312,79.98765563964844,30.373123168945312,5.940152645111084,781.1491088867188
2019-01-03,341.2865905761719,95.0193862915039,305.8171691894531,57.0687255859375,,57.5,437.5512390136719,126.43600463867188,373.35400390625,219.32315063476562,1395.8194580078125,33.70159912109375,16.04532241821289,259.08160400390625,71.08297729492188,197.83456420898438,166.6141815185547,71.76042938232422,27.436416625976562,23.675878524780273,79.8423080444336,30.079662322998047,5.926942825317383,791.2950439453125
2019-01-04,349.45367431640625,96.23945617675781,305.9921569824219,59.16171646118164,,58.849998474121094,436.72998046875,126.8326644897461,371.6919860839844,218.37103271484375,1417.758056640625,33.12632369995117,16.04532241821289,258.17169189453125,70.79634094238281,199.44955444335938,165.16580200195312,72.18730163574219,27.263586044311523,23.70724105834961,77.95283508300781,30.617671966552734,5.878506183624268,792.1507568359375
2019-01-07,351.4715576171875,96.48346710205078,304.3977355957031,63.99884796142578,,58.900001525878906,432.7685241699219,127.42765045166016,372.3763427734375,218.7042694091797,1442.51171875,33.50984191894531,16.04532241821289,249.40794372558594,71.75175476074219,201.54165649414062,170.38003540039062,71.76993560791016,27.263586044311523,23.864032745361328,79.26093292236328,29.981842041015625,5.922539234161377,794.9133911132812
2019-01-08,356.796875,99.11884307861328,302.5893859863281,67.11506652832031,,56.25,434.6526184082031,126.13850402832031,374.3805236816406,222.2271270751953,1416.1563720703125,33.12632369995117,16.04532241821289,249.4558563232422,69.26768493652344,201.35813903808594,184.52606201171875,71.50430297851562,27.04755210876465,23.581802368164062,78.34041595458984,30.22639274597168,5.979782581329346,787.7255859375
2019-01-09,356.92822265625,95.65382385253906,301.3838806152344,63.85930252075195,,55.849998474121094,432.62359619140625,125.44434356689453,375.4559020996094,219.98965454101562,1430.135009765625,33.46189880371094,16.04532241821289,240.0695037841797,68.98104095458984,202.2023468017578,190.7058868408203,71.07744598388672,26.745105743408203,23.832674026489258,78.09817504882812,29.63947105407715,5.962170124053955,789.950439453125
2019-01-10,369.2027587890625,94.72657012939453,303.2699279785156,63.95232391357422,,55.75,432.62359619140625,126.68391418457031,371.8875427246094,219.18032836914062,1475.95361328125,33.79747772216797,16.04532241821289,239.49484252929688,69.1243667602539,202.56939697265625,194.80967712402344,70.76441192626953,26.140207290649414,23.73859977722168,79.26093292236328,29.63947105407715,6.24838924407959,783.49609375
2019-01-11,370.07440185546875,93.70169830322266,303.5810852050781,60.88261413574219,,56.400001525878906,427.7441711425781,126.93182373046875,405.2244873046875,219.0851287841797,1461.1014404296875,34.66039276123047,16.04532241821289,237.0045928955078,69.45875549316406,200.7708740234375,190.65760803222656,71.06795501708984,25.23286247253418,23.769956588745117,77.66214752197266,29.492740631103516,6.24838924407959,767.7757568359375
2019-01-14,373.131103515625,93.06727600097656,302.99774169921875,59.347755432128906,,58.54999923706055,425.37689208984375,126.03933715820312,395.4482727050781,222.9412384033203,1485.6610107421875,33.50984191894531,16.04532241821289,231.64100646972656,69.1721420288086,199.22930908203125,186.55381774902344,71.57070922851562,25.57851791381836,23.864032745361328,77.75904083251953,28.416719436645508,6.155917644500732,781.4424438476562
2019-01-15,373.85943603515625,93.79931640625,301.3061218261719,60.37099838256836,,59.150001525878906,428.8070068359375,128.27056884765625,403.1225891113281,220.51332092285156,1477.6524658203125,33.46189880371094,16.04532241821289,238.01028442382812,69.60206604003906,200.40383911132812,200.217041015625,71.82682800292969,25.57851791381836,23.864032745361328,77.51679992675781,28.856910705566406,6.406910419464111,781.5401611328125
2019-01-16,369.1907958984375,95.84902954101562,304.7088623046875,62.4639778137207,,61.29999923706055,468.6634521484375,129.31179809570312,413.0454406738281,221.56065368652344,1475.32275390625,34.228939056396484,15.991655349731445,240.97943115234375,69.50653839111328,200.1102294921875,202.0516815185547,71.5517349243164,25.57851791381836,23.801315307617188,76.88697814941406,29.541654586791992,6.226372718811035,766.7733154296875
2019-01-17,364.3908386230469,95.0193862915039,308.753173828125,63.254669189453125,,64.6500015258789,466.00634765625,130.00595092773438,414.0230407714844,222.32237243652344,1461.2955322265625,33.17426300048828,15.991655349731445,239.4469451904297,68.59888458251953,199.48623657226562,201.08607482910156,71.46636199951172,25.794551849365234,23.864032745361328,77.2745590209961,29.541654586791992,6.2351789474487305,781.1491088867188
2019-01-18,370.03857421875,93.45769500732422,309.0254211425781,61.95236587524414,,62.04999923706055,460.0158386230469,130.84886169433594,390.0224304199219,221.89390563964844,1464.9844970703125,32.64692687988281,15.991655349731445,234.61013793945312,65.68487548828125,199.96340942382812,205.09332275390625,71.23869323730469,25.535308837890625,23.769956588745117,76.9354248046875,30.17748260498047,6.160322666168213,776.9194946289062
2019-01-21,374.93402099609375,91.50556945800781,325.319580078125,60.74308395385742,,61.0,483.4948425292969,136.9475555419922,380.29510498046875,220.3228759765625,1453.384033203125,32.503108978271484,15.991655349731445,219.95596313476562,66.35365295410156,196.40310668945312,216.4873809814453,71.92169189453125,24.887203216552734,23.45636749267578,74.99750518798828,29.63947105407715,5.997396945953369,785.4519653320312
2019-01-22,372.0206298828125,88.7726058959961,325.00848388671875,57.67336654663086,,64.19999694824219,482.57696533203125,141.75706481933594,378.535400390625,220.56092834472656,1459.6453857421875,32.790748596191406,15.991655349731445,214.0177001953125,64.68167114257812,191.04432678222656,210.11444091796875,71.46636199951172,24.498342514038086,22.860551834106445,74.22233581542969,29.394920349121094,6.16912841796875,783.4471435546875
2019-01-23,366.9460144042969,89.50465393066406,322.3835754394531,57.90592575073242,,66.6500015258789,475.8134460449219,136.6996307373047,376.1890869140625,218.1805877685547,1459.3056640625,32.2154655456543,15.991655349731445,199.26776123046875,64.72945404052734,190.4203338623047,208.18324279785156,71.27664184570312,23.50458335876465,23.080062866210938,73.8832015991211,29.248193740844727,6.072253704071045,777.4085083007812
2019-01-24,371.8892822265625,86.77168273925781,315.50030517578125,55.626895904541016,,63.04999923706055,463.63909912109375,135.26171875,372.6696472167969,219.32315063476562,1449.5496826171875,32.16753005981445,15.991655349731445,191.07867431640625,62.81861877441406,189.35594177246094,209.67990112304688,71.65608978271484,22.208375930786133,22.92327117919922,72.76889038085938,32.13388442993164,5.951257228851318,773.0321044921875
2019-01-25,369.54901123046875,86.47886657714844,313.244873046875,54.603660583496094,,65.0,444.7978820800781,132.8817596435547,349.4999694824219,221.89390563964844,1451.5882568359375,32.071651458740234,15.991655349731445,200.5128936767578,61.19441223144531,183.81362915039062,204.65879821777344,70.22371673583984,21.171405792236328,22.32745361328125,72.33287048339844,30.960044860839844,5.884036540985107,766.3333129882812
2019-01-28,373.9310607910156,83.06265258789062,292.5563049316406,52.92927169799805,,67.44999694824219,438.8556823730469,131.9892578125,339.18609619140625,215.22900390625,1430.3291015625,31.160795211791992,15.991655349731445,202.09323120117188,58.184852600097656,184.32749938964844,163.7656707763672,69.00003814697266,20.04802703857422,21.51212501525879,69.42598724365234,33.209903717041016,5.7854461669921875,756.4806518554688
2019-01-29,370.14599609375,81.59857177734375,284.1563720703125,51.487430572509766,,64.69999694824219,409.1445617675781,132.48512268066406,314.0611877441406,208.0404052734375,1460.76171875,29.434968948364258,15.991655349731445,198.2141876220703,57.372745513916016,190.56716918945312,169.31787109375,67.44436645507812,19.615957260131836,21.700275421142578,68.74771118164062,36.48687744140625,5.875073432922363,756.9207153320312
2019-01-30,382.2294616699219,88.28457641601562,291.9729309082031,53.44089126586914,,64.55000305175781,410.6904602050781,136.2533721923828,328.7744140625,207.5167236328125,1459.1600341796875,29.530847549438477,15.991655349731445,206.40325927734375,57.85045623779297,192.07203674316406,187.1331787109375,67.92814636230469,20.652923583984375,21.449405670166016,69.95890808105469,38.44327163696289,5.969182968139648,768.8515014648438
2019-01-31,388.2115478515625,85.79562377929688,292.2840576171875,53.8129768371582,,63.599998474121094,405.6661071777344,143.14540100097656,355.0235290527344,207.56436157226562,1462.12060546875,29.626728057861328,15.991655349731445,222.6377716064453,57.42051315307617,191.00762939453125,195.7270050048828,70.25218963623047,21.733097076416016,21.51212501525879,70.68563842773438,38.39436340332031,5.982626914978027,771.9564208984375
2019-02-01,389.8115234375,84.81956481933594,295.66729736328125,53.67344284057617,,64.6500015258789,388.8539123535156,142.7982940673828,338.1107177734375,206.4694061279297,1487.50537109375,30.345821380615234,15.991655349731445,219.18975830078125,56.79949951171875,186.97018432617188,192.8784942626953,67.08390045166016,21.301029205322266,21.700275421142578,70.10425567626953,36.780330657958984,5.8705925941467285,772.1764526367188
2019-02-04,411.0531005859375,83.45308685302734,294.9673156738281,52.464168548583984,,62.349998474121094,383.443115234375,139.47625732421875,335.8132629394531,203.94625854492188,1562.34912109375,29.626728057861328,15.937994003295898,207.12161254882812,56.65618133544922,186.97018432617188,203.355224609375,66.8372802734375,20.350475311279297,21.794353485107422,68.69926452636719,34.970664978027344,5.812335014343262,781.5890502929688
2019-02-05,403.041259765625,81.98899841308594,294.36456298828125,51.5339469909668,,64.0,378.4671630859375,144.23622131347656,332.4894104003906,197.66220092773438,1568.85302734375,29.147329330444336,15.937994003295898,197.1127471923828,56.847267150878906,187.04359436035156,203.88633728027344,66.45783233642578,19.875200271606445,21.229894638061523,67.14893341064453,33.405548095703125,5.570341110229492,779.486572265625
2019-02-06,385.1906433105469,81.59857177734375,294.0146179199219,51.6269645690918,,62.45000076293945,377.50091552734375,146.36827087402344,341.9234313964844,198.4715118408203,1604.8673095703125,28.380292892456055,15.937994003295898,212.19789123535156,58.51924514770508,188.5851593017578,204.80364990234375,65.68949127197266,19.788785934448242,21.51212501525879,66.95513153076172,34.87284851074219,5.462787628173828,782.0535888671875
2019-02-07,385.5011291503906,83.4042739868164,300.0227966308594,52.23160934448242,,62.0,395.8106994628906,168.23423767089844,354.1925048828125,208.13563537597656,1621.272705078125,29.291149139404297,14.381758689880371,222.829345703125,58.4237060546875,187.70423889160156,207.31419372558594,66.00252532958984,20.523303985595703,21.51212501525879,67.9240951538086,33.79682540893555,5.637560844421387,775.7705078125
2019-02-08,377.1071472167969,82.57463073730469,292.3617858886719,47.76657485961914,,58.599998474121094,386.7282409667969,167.7880096435547,346.9092712402344,202.32762145996094,1635.78515625,28.667930603027344,15.455023765563965,220.91375732421875,60.716697692871094,182.96945190429688,209.58334350585938,65.71794128417969,20.523303985595703,21.480764389038086,66.42221069335938,33.16099548339844,5.592747688293457,790.4638061523438
2019-02-11,368.15203857421875,81.84258270263672,284.2925109863281,46.69683074951172,,58.849998474121094,375.6167907714844,159.30935668945312,342.8522033691406,200.23294067382812,1587.1513671875,27.948837280273438,15.562350273132324,229.5817413330078,60.00014114379883,183.1162567138672,207.7487030029297,64.31404876708984,20.307268142700195,21.982505798339844,59.00967025756836,32.81862258911133,5.494157791137695,799.8764038085938
2019-02-12,354.6630859375,82.03779602050781,278.61480712890625,47.25495147705078,,57.0,376.148193359375,163.4247283935547,327.7967529296875,200.94705200195312,1590.16064453125,28.71587371826172,15.562350273132324,244.61900329589844,58.1370735168457,183.55670166015625,191.96116638183594,63.289573669433594,20.393680572509766,21.574840545654297,55.812095642089844,33.50336456298828,5.498639106750488,787.8233642578125
2019-02-14,335.4956359863281,72.42361450195312,280.6953430175781,47.44099426269531,,59.79999923706055,376.921142578125,193.1743927001953,321.53997802734375,200.13772583007812,1589.529541015625,28.811752319335938,15.562350273132324,236.3820343017578,59.04471969604492,181.42787170410156,188.38845825195312,63.81129455566406,19.875200271606445,20.88494873046875,53.38969802856445,32.81862258911133,5.525527477264404,793.739990234375
2019-02-15,341.51763916015625,73.83889770507812,280.4620056152344,47.813087463378906,,56.599998474121094,374.16741943359375,189.20774841308594,317.9716491699219,200.23294067382812,1573.90087890625,29.291149139404297,15.562350273132324,242.08087158203125,57.80268096923828,181.94174194335938,190.7058868408203,62.11332702636719,19.572750091552734,20.665437698364258,53.244354248046875,32.86753463745117,5.485194206237793,798.3606567382812
2019-02-18,326.2531433105469,71.44754791259766,275.3287658691406,46.78984832763672,,58.70000076293945,359.3360290527344,184.84445190429688,321.14892578125,199.66168212890625,1528.66455078125,28.763813018798828,15.562350273132324,239.01596069335938,58.23262023925781,179.33575439453125,186.74691772460938,62.511714935302734,19.39992332458496,20.10097885131836,50.67660903930664,31.938243865966797,5.3193840980529785,779.486572265625
2019-02-19,317.70501708984375,70.03226470947266,272.95654296875,48.0921516418457,,57.20000076293945,359.9157409667969,189.65399169921875,317.53173828125,199.13800048828125,1541.381103515625,28.71587371826172,15.562350273132324,238.77650451660156,57.372745513916016,182.27206420898438,180.13258361816406,62.68247604370117,19.270301818847656,20.10097885131836,49.99833679199219,32.329524993896484,5.332828044891357,789.5347290039062
2019-02-20,313.3471984863281,72.13079071044922,271.8093566894531,51.06884002685547,,55.400001525878906,363.6840515136719,204.18173217773438,323.9351501464844,200.7090301513672,1514.880126953125,28.667930603027344,15.562350273132324,244.37954711914062,57.42051315307617,186.38290405273438,183.56045532226562,62.31251907348633,19.615957260131836,20.665437698364258,49.99833679199219,32.81862258911133,5.467269420623779,781.1491088867188
2019-02-21,330.9102783203125,72.6676254272461,274.0065612792969,51.6269645690918,,56.04999923706055,376.7279052734375,203.2396697998047,333.4180908203125,199.66168212890625,1504.638916015625,27.900897979736328,15.562350273132324,244.61900329589844,57.65937042236328,187.77767944335938,187.95391845703125,63.27058410644531,20.436891555786133,20.477285385131836,50.53126907348633,33.55227279663086,5.462787628173828,777.0661010742188
