,Ticker,Cov_mar,Market_var,Beta,Volatility%,Return%,CV,Sharp Ratio,CAGR,MAXDD%,Value at Risk
98,TANLA.NS,0.02787875276354593,0.046160857317755113,0.6039478983598247,56.14099484700286,82.79488236741386,67.80732485115367,1.385705447141128,128.66927422138676,71.61565434165706,
52,GLOBAL.NS,0.012155201768768855,0.046160857317755113,0.2633227040194839,59.187227629740526,71.87643974092062,82.3457976536978,1.1299133684598601,105.03965279253879,68.69570482340787,
20,ALKYLAMINE.NS,0.04074435602862366,0.046160857317755113,0.8826602969731224,45.503666001906154,66.02329717423588,68.92062037105131,1.3410633150234443,93.39437671988719,45.53664979186722,
80,VISHNU.NS,0.03964413640155074,0.046160857317755113,0.8588258257132108,53.624279293485536,63.96926078195501,83.8281991037363,1.099674654072578,89.46646408945604,62.80550278477387,
139,GOLDIAM.NS,0.04555040312590815,0.046160857317755113,0.9867755014244035,55.85329258735967,60.54543123233865,92.2502184731772,0.9944880356956665,83.09562791588579,54.964955540182814,
44,CANTABIL.NS,0.02105214466442656,0.046160857317755113,0.456060521569411,46.53665876726508,59.58542333586039,78.10074370866784,1.1729553599635945,81.34807673587459,49.29663569997204,
14,FCL.NS,0.042225205373684314,0.046160857317755113,0.9147404928600187,58.50196133724885,58.831322508954166,99.44016017716551,0.920162696744992,79.98705354703822,68.80210582387141,
117,DSSL.NS,0.036628333992486384,0.046160857317755113,0.7934933647429858,70.31523788677822,58.49482886035976,120.20761365869865,0.7607857196827985,79.38304043043398,63.76155075452253,
33,APLAPOLLO.NS,0.043272690422258286,0.046160857317755113,0.9374325551274817,43.92404808440867,57.38270276205205,76.54579859465287,1.192574570116771,77.4011341115473,49.32365261694787,
66,VINYLINDIA.NS,0.03264912167159355,0.046160857317755113,0.7072901927892818,55.50408601773824,57.22829831756495,96.987133375417,0.9409811432778769,77.12770845838448,52.095330351160875,
6,TATAELXSI.NS,0.03820655635870715,0.046160857317755113,0.8276829889814794,42.56095481062797,56.30388304755398,75.59150898115001,1.205421336899679,75.49950816805475,50.01377614610957,
70,DEEPAKNTR.NS,0.049625748424331526,0.046160857317755113,1.075061238198531,44.25965608578807,56.186313133895624,78.7730207182565,1.1565004715509237,75.29350445048554,41.22834027793611,
0,DIXON.NS,0.03701507295779339,0.046160857317755113,0.8018714362905923,41.61412102267476,55.529699390058404,74.94029587728151,1.2142440630315299,74.14743701459334,42.19207912956665,
7,NAVINFLUOR.NS,0.03303584419114638,0.046160857317755113,0.7156679080663351,40.58646237947682,51.928341348213394,78.1585957219741,1.1562560173252114,67.99350796152694,29.81054893590368,
86,TRIDENT.NS,0.03646515568133604,0.046160857317755113,0.7899583716637395,52.20121387852412,51.723653047065355,100.92329292949248,0.8950683245756423,67.65034568267461,58.76288592631127,
43,SRF.NS,0.04402802076923831,0.046160857317755113,0.9537955602983041,36.66901002095538,50.451831660729596,72.68122645683367,1.2395161918676032,65.53377609157394,36.68062127294579,
83,BALAMINES.NS,0.05165056627025507,0.046160857317755113,1.1189256281509403,55.836873888035356,49.481128873990315,112.84478579749204,0.7966264186491585,63.9363276128236,57.46257949592568,
40,JBCHEPHARM.NS,0.024230864556199824,0.046160857317755113,0.5249223251943324,34.69009019059525,49.41499490937689,70.20154561224598,1.2803366801686245,63.82805608214292,26.106806368185637,
97,DPWIRES.NS,0.03231937869783375,0.046160857317755113,0.7001468468264901,56.66506897389273,48.64588066448391,116.48482502499658,0.7702431401714671,62.57413628252524,44.846622164021134,
96,RSYSTEMS.NS,0.023312633376169175,0.046160857317755113,0.505030338056618,51.98014506484676,48.55426459721168,107.05577665742634,0.8379019439610346,62.4254118411469,40.041772328846044,
53,LAURUSLABS.NS,0.03197368409287686,0.046160857317755113,0.6926579346822191,39.65742054322493,48.069137250870156,82.50079533621553,1.0860297180429725,61.6401477129054,37.243411165557234,
136,GLOBUSSPR.NS,0.041353764293289685,0.046160857317755113,0.8958621372351235,53.89900319004269,46.97126789972561,114.74887862321799,0.7787021172124272,59.87704148844091,63.40352079702326,
15,TIMKEN.NS,0.032224760174591534,0.046160857317755113,0.6980970901984687,39.53345101021084,46.8130580930961,84.4496228629019,1.057662739392432,59.62455722258979,37.17637182842383,
106,TRIVENI.NS,0.0353385206820095,0.046160857317755113,0.7655516542674142,54.58872106016624,45.90277811344294,118.92247768807607,0.7492899140897803,58.17958490848023,63.91217930664107,
131,SRHHYPOLTD.NS,0.04676834958046564,0.046160857317755113,1.0131603331915775,57.2659857276461,45.70485666273977,125.29518722751267,0.7108033878318248,57.86714104884996,60.62004245090248,
38,CDSL.NS,0.03555608337703593,0.046160857317755113,0.7702647966930154,38.58035383830411,44.63138340809378,86.44220925338306,1.0272426109463562,56.18324849186569,36.88946997181619,
126,JUBLINDS.NS,0.034487324941674884,0.046160857317755113,0.747111881052734,58.28242690681359,44.21455177681791,131.8172967149055,0.672836631177304,55.534241783727076,56.34852592506642,
55,VIDHIING.NS,0.04141003889178271,0.046160857317755113,0.8970812350110953,50.512799419452826,43.84755685942634,115.20094399191956,0.7690636295335848,54.96506369816729,53.471420289937555,
107,GRAVITA.NS,0.038112557895047756,0.046160857317755113,0.8256466649372283,54.439384516325305,43.481006802192844,125.20267703088193,0.7068596962306425,54.39865467958096,63.91484136484703,
47,PERSISTENT.NS,0.028802474461633108,0.046160857317755113,0.6239588286536145,38.179387184897585,43.33416759684043,88.1045819088984,1.0040540308096948,54.17233359617419,36.101712406048044,
